Unnamed: 1,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
OLQD,0,144000,63800,0,0,0,100800,0,0,207400,140500,63600,25000,0,0,0,454200,206900,0,0,3365800,1506000,0,1499600,0,0,0,0,0,0,98000,0,5868100,0,43400,131200,0,400900,0,0,125800,25200,383500,588900,0,224800,0,0,212800,408300,0,717700,0,754200,2434800,0,999200,0,5749600,0,0,0,4176200,0,711300,195900,2302400,208200,29600,1206300,43600,0,0,3582100,5424600,0,55900,0,1022800,0,0,184000,134000,114200,310400,55000,158900,78900,1633300,0,0,168500,0,1231200,138400,51200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLQV,188600,78800,76000,0,0,0,285800,0,0,132600,0,0,459900,0,0,0,45800,181900,153000,0,0,1714900,2423900,3189200,0,0,287200,2500,0,0,845300,237900,0,3078000,387400,0,0,542200,0,0,3200,205000,407400,367800,0,434300,5600,0,77600,543200,47000,1456400,0,1077000,4291400,0,1246300,115000,0,0,4142800,35400,719300,129800,4020600,440200,2668400,395800,229000,1742400,0,211800,3331800,450700,0,2230400,0,0,0,1713900,0,192600,0,0,166100,231000,880600,334100,0,1006600,0,0,0,882700,107500,672700,0,0,0,0,5800,0,0,0,14700,0,0,0,0,0,0,0,0
PLN,0,0,0,0,195200,0,0,0,0,0,0,0,0,31300,0,0,0,0,542000,0,0,0,48800,0,0,287200,0,3938600,1895200,0,0,0,0,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591600,0,160300,0,0,0,0,0,418700,0,548700,2418900,0,0,0,2036200,2512300,0,5208900,2862200,824400,165200,8861000,130500,1950000,0,0,44200,0,0,0,0,0,61000,0,0,361900,0,0,0,1661400,304500,348000,3274900,0,0,0,0,0,0,0,82400,0,0,0,364700,0,88800,0,132200
SAAD,0,0,0,576400,1834800,251400,0,0,0,0,0,0,0,0,0,0,0,28000,126400,0,0,87600,389000,2801200,0,2500,3938600,1640900,1040000,1864100,565700,21400,0,579900,742600,0,994500,0,0,67900,3116300,0,223200,346800,21400,1147600,0,0,0,681300,790400,202100,77600,2553400,0,11839700,0,995100,0,1000,0,6856800,1465000,87400,1004800,0,0,0,8768300,446500,2011800,26500,178000,1283600,3605000,11212900,6260200,8706900,0,57500,2183200,0,0,93200,0,0,972800,63800,0,0,0,121800,0,559000,85600,2907600,1937000,0,0,0,0,0,0,0,0,0,0,0,19600,0,147400,0,0
SAAV,0,70600,81900,0,3766000,0,452600,7200,0,177600,96200,96500,17500,0,0,0,124000,347400,408400,0,374000,0,0,239400,0,0,1895200,1040000,1022000,636600,0,0,582100,0,561300,0,563300,57800,0,0,12831200,176200,6300,600,0,0,0,0,0,0,2936900,0,0,509800,0,11539500,0,0,0,35800,0,2154400,0,57800,993600,0,0,109000,6544200,1658400,442100,450700,711000,109800,5412100,2433800,14555600,4916000,0,0,1855400,0,70800,0,1400,0,125800,0,0,0,0,0,0,406600,339000,0,644000,0,0,0,0,0,0,21600,0,0,0,79400,0,0,0,22600,0
SDQ,0,0,0,3279400,0,0,0,0,0,0,0,0,0,135200,0,0,0,0,1157600,1684700,0,0,0,0,0,0,0,1864100,636600,4070200,0,0,0,0,36700,0,3424300,414000,0,0,3724700,4262900,145800,1498700,605400,0,0,0,203200,0,952200,0,227800,0,0,2337400,231000,350500,0,92300,0,4024000,232800,0,1813900,45000,0,276600,893500,2550100,2016700,1188900,255000,1130000,486800,0,516700,2025400,0,0,254500,0,98200,0,544800,323700,302600,218800,0,183700,0,3476700,0,2695300,430000,894600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URB,0,20600,26200,101500,276400,0,12900,0,0,0,153400,500,0,0,0,0,0,0,339200,0,0,5462000,0,6399300,98000,845300,0,565700,0,0,0,59000,0,40600,1249300,0,0,132700,4900,0,47500,1005500,840200,231300,0,0,0,0,48000,19200,0,80000,0,0,0,0,6500,0,1164100,5216000,867600,74600,765700,2480800,0,0,1800500,3800,979100,3590400,19800,237700,1245600,1292000,1841000,363100,452500,226200,873200,575100,3805400,641000,96500,153800,0,216900,18000,38200,1956400,796400,0,16700,0,2705900,68200,10000,47000,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0
URX,2854800,0,116800,579200,0,610000,23300,0,1296000,21400,281400,0,6574700,0,0,0,107000,145400,454500,0,1456800,5126600,220900,82800,0,237900,0,21400,0,0,59000,0,269500,244100,1677400,0,0,496400,366200,67000,77800,70900,237300,865400,73800,249600,7100,1905700,0,0,9071600,52200,87400,2128700,3532000,0,0,3379800,0,506400,0,0,0,48800,0,0,0,0,0,0,179100,0,119800,295500,14600,165000,114600,0,455700,0,0,268600,129200,765100,2430900,371200,0,0,3569800,663600,0,1200,0,1447100,0,0,1996800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URYD,0,148700,57000,18100,0,0,250200,0,77600,124200,110800,141800,136900,0,37600,0,178400,224800,621000,0,2578200,360000,0,173100,5868100,0,0,0,582100,0,0,269500,0,0,412200,49000,115900,210500,48500,202000,628700,593200,1039900,1735800,76000,1078400,0,0,2500,123400,0,2190000,39800,249000,3606600,97100,0,0,4017300,0,0,167800,286000,0,1924200,596200,206600,0,5600,1600,266900,0,317300,225100,149600,0,582800,3400,3661600,0,0,150600,144400,51900,430400,306800,98900,147600,860400,0,0,435300,10600,276600,8100,385600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URYV,219100,44000,0,0,0,1600,0,0,0,0,0,0,153100,0,0,0,0,114800,42200,0,0,250000,1920300,929100,0,3078000,0,579900,0,0,40600,244100,0,0,284800,0,0,160000,0,0,704000,1176200,473600,2049200,0,1403900,0,0,0,888000,188400,2857000,0,890800,3081000,74800,0,219200,0,0,3100400,3000,3730800,62400,532200,0,53900,278400,378400,0,260100,2800,215300,532500,287600,9800,0,375600,0,1828500,0,234400,0,0,143100,223100,648900,565800,0,1102700,0,0,0,307900,175600,952800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,959600,1452600,0,2000400,0,447200,52200,0,4770700,0,0,490300,0,35000,85800,1271600,152800,0,2856100,630400,491200,244800,232300,145500,43400,387400,19200,742600,561300,36700,1249300,1677400,412200,284800,121100,2976400,1202200,0,14400,220400,7124700,5994400,1709000,219200,323400,0,73600,985400,435100,0,691300,0,3024300,0,0,6546900,814000,0,0,9600,103000,474700,18400,0,0,0,0,0,108900,3000,317500,803000,1256000,1443300,1421500,300200,330400,1111300,79900,53900,2749300,7000,2200,822500,1236000,1394700,6800,0,454800,111200,0,133600,333000,6664200,19800,0,1062800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,1104900,1671800,543800,0,0,0,4169900,3112800,3581600,1887200,770600,7425600,0,0,2657300,1185300,8955400,19200,0,10900,0,0,0,0,131200,0,0,0,0,0,0,0,49000,0,2976400,464600,12538400,593500,1545700,3318900,0,36200,1265600,0,1167200,0,0,0,0,0,0,0,3330900,0,427600,19400,2410800,299800,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,836700,0,0,0,0,0,9440200,1127700,212900,8500,71300,0,0,0,0,0,31200,2069300,102800,465000,241900,164000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIB,333300,3767100,2545200,0,0,315700,13216300,415400,2360100,579800,0,1906500,757000,0,721900,831600,9666000,777200,1878000,853300,0,0,17500,0,0,0,0,994500,563300,3424300,0,0,115900,0,1202200,12538400,882400,1139300,1703700,5513100,3733000,4058000,2050400,3580400,37900,3880500,0,1050300,0,2099000,103400,1763000,511600,4362300,52300,9037500,455500,560700,0,0,13100,1665600,0,0,13600,359600,0,871600,3716200,507400,2275400,33100,867900,356400,473200,0,3182100,2181100,0,39200,0,1407500,0,0,0,90200,7361100,618500,0,0,0,0,0,315900,175800,1028200,372600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIN,31300,79400,13782500,628400,28600,0,5697900,311000,0,1049600,18200,4200,7459700,0,20000,12600,2793000,2467900,0,0,248500,253800,0,196000,400900,542200,0,0,57800,414000,132700,496400,210500,160000,0,593500,1139300,738600,556900,205200,278800,0,539400,0,0,0,0,0,0,0,305400,3502500,0,33100,322000,507400,0,0,346500,103400,0,292500,0,0,0,0,0,0,1321700,0,480900,0,866100,0,0,0,155500,101000,9300,0,79800,0,303400,0,1206600,1293800,0,0,112400,181900,0,0,0,0,5603100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIY,1502900,8700,15975600,0,0,789100,12967400,88200,138000,52200,0,0,5773300,255400,2623800,895400,7684700,2112300,2490900,252500,22400,1716700,0,0,0,0,0,0,0,0,4900,366200,48500,0,14400,1545700,1703700,556900,1661800,9543900,0,915400,131300,387600,0,0,185400,7800,0,0,4757500,7274400,528900,521900,3768700,639600,0,3066500,0,58200,0,34300,0,0,0,0,0,0,35700,0,0,646300,550200,0,1000,831100,0,0,0,0,0,751100,0,19500,85800,1494000,240600,0,0,77800,0,0,105800,0,28400,664200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,7812000,0,2646500,0,0,0,3412400,557700,1348000,152200,0,0,1143900,0,3809500,3378600,3068200,361500,5620800,91500,16800,461700,0,0,0,0,0,67900,0,0,0,67000,202000,0,220400,3318900,5513100,205200,9543900,1182000,158400,1393400,143400,7560900,0,490400,1800,266000,0,0,11980600,4815400,313000,6142000,5215700,7261100,11400,3456900,0,0,0,0,0,0,0,0,0,0,29100,0,789000,600,688800,186300,7287600,10454100,0,48900,0,0,0,1350500,0,63900,157800,306200,959900,0,0,0,0,0,0,767500,394800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVA,43300,999900,9600,0,509800,4769400,82800,0,5297700,519200,1400,0,3547100,0,10000,20200,467500,4325300,2543300,4805800,675700,1800,156800,14000,125800,3200,0,3116300,12831200,3724700,47500,77800,628700,704000,7124700,0,3733000,278800,0,158400,1049800,6890800,3024700,1036800,193900,3287600,2936600,3554900,0,9800,4845600,969400,120700,475800,1000,8788600,79100,1267500,0,12400,25100,1534000,0,196600,450600,0,0,0,1898500,1478200,1816600,870200,813900,237000,1649000,204800,4219100,5116900,0,15900,3219800,4017900,197700,1105400,2822600,2544300,2784700,0,5800,0,0,0,64000,5313600,611200,133600,185600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVB,1100400,0,0,1854800,0,3360000,0,158800,2730400,0,0,0,190400,3451100,327100,0,0,1456900,2356300,1833100,210500,0,330900,0,25200,205000,0,0,176200,4262900,1005500,70900,593200,1176200,5994400,36200,4058000,0,915400,1393400,6890800,1467500,4276600,3918600,539800,672800,13599000,7284100,4096700,0,0,1607800,4655000,2211800,777500,6664700,2717500,0,0,0,84900,1044400,0,0,67400,0,0,0,177400,477200,393000,226100,1204100,3333000,171400,307600,14400,93600,108500,52000,0,1202900,0,0,5514000,9278500,2164600,0,119800,1266000,0,1370000,0,11204200,2125400,1233400,1788800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVD,135400,2219700,0,3378800,33000,453500,15000,0,4571000,0,283100,45400,652800,4012200,10000,90000,0,2407900,2771500,1088600,1292200,21700,608300,225400,383500,407400,0,223200,6300,145800,840200,237300,1039900,473600,1709000,1265600,2050400,539400,131300,143400,3024700,4276600,151500,1419600,261100,0,3282200,1058100,1040900,0,0,586400,380100,1013000,90600,801800,211700,0,147500,0,0,237600,0,0,0,0,0,0,0,0,284700,36600,1064600,2015700,362800,382100,10600,0,67800,0,672200,1178800,56600,741600,1939200,6665400,17400,0,79800,91400,0,262900,334600,1439200,4462300,0,380300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
