pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
ALNR,RMGR,0,0,0,0,0,0,0,1,2,1,2
ALNR,RMHL,0,0,0,0,0,0,1,0,0,0,1
ALNR,SAADL,0,0,0,0,0,0,0,0,0,0,1
ALNR,SAADR,0,0,0,0,0,0,1,0,0,0,1
ALNR,SAAVR,0,0,0,0,2,3,11,9,3,10,2
ALNR,SIBVR,0,0,0,0,0,0,0,0,1,0,0
ALNR,SMBDL,0,0,0,0,1,2,4,4,0,5,1
ALNR,SMDDL,0,0,0,0,0,0,1,1,0,0,0
ALNR,SMDVL,0,0,0,0,1,0,1,0,1,1,1
ALNR,SMDVR,0,0,0,0,0,0,1,0,0,0,0
AQR,ADAR,0,0,0,1,0,0,0,0,0,0,1
AQR,ADEL,0,0,0,0,0,2,0,0,0,0,0
AQR,ADER,0,0,0,1,0,1,1,0,0,0,0
AQR,AIBL,0,0,0,1,0,0,0,1,0,0,0
AQR,AIBR,0,0,0,0,0,0,1,0,0,0,0
AQR,ASHR,0,0,0,0,0,0,0,0,1,0,1
AQR,AUAR,0,0,0,0,0,0,0,1,0,0,0
AQR,AVAL,0,0,0,2,5,6,3,7,6,3,1
AQR,AVAR,0,0,0,2,7,5,5,5,4,8,8
AQR,AVBL,0,0,0,3,9,2,5,3,3,3,5
AQR,AVBR,0,0,0,0,4,4,6,2,5,2,1
AQR,AVDL,0,0,0,1,1,1,2,1,0,0,6
AQR,AVDR,0,0,0,1,0,0,0,2,0,0,0
AQR,AVHL,0,0,0,0,0,0,1,0,0,0,0
AQR,AVJR,0,0,0,0,0,0,0,0,2,0,0
AQR,BAGL,0,0,0,0,1,2,4,3,1,0,4
AQR,BAGR,0,0,0,0,2,3,4,8,1,0,2
AQR,BDUL,0,0,0,0,0,0,0,0,1,0,0
AQR,DVA,0,0,0,0,0,1,2,0,1,2,0
AQR,FLPL,0,0,0,0,0,0,0,1,0,0,0
AQR,IL1VL,0,0,0,0,0,0,0,1,0,0,0
AQR,PVCL,0,0,0,2,4,1,2,5,5,3,0
AQR,PVCR,0,0,0,0,2,3,4,5,2,5,0
AQR,PVPL,0,0,0,0,1,0,0,2,0,1,0
AQR,PVPR,0,0,0,0,0,1,0,1,0,0,0
AQR,PVWL,0,0,0,0,0,0,0,0,2,0,0
AQR,RIAL,0,0,0,0,1,3,5,9,1,0,0
AQR,RIAR,0,0,0,1,1,2,5,8,0,0,1
AQR,RIBR,0,0,0,0,1,0,0,0,0,0,2
AQR,RICR,0,0,0,0,0,0,0,0,0,0,1
AQR,RIGL,0,0,0,0,1,0,0,0,0,0,0
AQR,RIGR,0,0,0,0,1,0,0,0,0,0,7
AQR,RIR,0,0,0,1,1,1,3,9,0,0,0
AQR,SAAVR,0,0,0,0,0,0,0,0,0,0,1
AQR,SDQL,0,0,0,0,0,0,1,0,0,0,0
AQR,SIBVL,0,0,0,0,0,0,0,0,0,0,1
ASEL,ADAL,0,0,0,0,0,0,0,0,0,2,1
ASEL,ADFL,0,0,0,0,0,0,0,0,1,0,0
ASEL,ADFR,0,0,0,0,0,0,0,0,0,1,0
ASEL,ADLL,0,0,0,0,0,0,2,2,1,2,0
ASEL,AFDL,0,0,0,1,0,1,1,1,0,0,0
ASEL,AFDR,1,0,1,0,3,3,1,2,5,2,5
ASEL,AIAL,0,0,0,0,2,1,2,1,3,3,0
ASEL,AIAR,0,0,0,0,0,1,2,0,0,0,0
ASEL,AIBL,4,4,6,9,8,8,18,13,12,11,4
ASEL,AIBR,3,3,1,0,2,2,5,3,2,3,3
ASEL,AIML,0,0,0,0,0,0,0,0,1,0,0
ASEL,AINL,0,0,0,0,1,0,1,1,1,0,0
ASEL,AIYL,5,5,6,8,11,8,13,11,8,6,6
ASEL,AIYR,4,2,2,1,6,8,5,6,9,8,7
ASEL,AIZL,0,0,0,0,1,0,0,0,4,0,2
ASEL,AIZR,0,0,0,0,0,0,0,0,4,2,2
ASEL,ASER,0,0,0,1,0,0,0,0,1,1,1
ASEL,ASGL,0,0,0,0,0,0,0,2,1,0,0
ASEL,ASHL,0,0,0,0,0,0,0,0,0,1,1
ASEL,ASJL,0,0,0,0,0,0,0,0,1,0,0
ASEL,ASKL,0,0,0,0,0,0,0,0,2,1,0
ASEL,AWAL,0,0,0,0,0,0,0,0,1,1,2
ASEL,AWCL,1,1,2,1,3,1,8,5,4,3,0
ASEL,AWCR,1,1,0,1,1,0,0,1,0,0,0
ASEL,BAGL,0,0,1,0,1,0,0,1,1,0,0
ASEL,BAGR,0,0,0,0,0,0,0,1,0,0,0
ASEL,DVA,0,0,0,0,0,0,0,0,0,0,1
ASEL,RIAR,0,0,0,0,0,0,2,1,3,0,1
ASEL,RIR,0,0,0,0,0,0,0,0,6,5,2
ASER,ADAR,0,0,0,0,0,0,0,0,1,1,0
ASER,ADFR,0,0,0,0,0,0,0,0,0,0,1
ASER,ADLR,0,0,1,0,0,0,0,0,0,0,0
ASER,AFDL,0,1,0,0,2,1,4,3,5,4,1
ASER,AFDR,0,0,0,2,1,0,2,2,0,0,2
ASER,AIAL,0,1,0,0,1,0,0,0,1,0,3
ASER,AIAR,0,0,0,1,1,4,1,1,5,5,2
ASER,AIBL,1,4,4,3,6,4,5,6,3,3,4
ASER,AIBR,6,3,7,6,10,8,12,15,9,8,9
ASER,AINR,0,0,0,0,0,0,0,0,2,0,0
ASER,AIYL,2,3,3,3,8,6,13,11,13,13,8
ASER,AIYR,8,5,7,9,13,10,16,21,7,8,15
ASER,AIZL,0,1,0,0,1,0,0,1,5,0,0
ASER,AIZR,1,0,0,1,2,1,1,0,0,4,2
ASER,ASEL,0,0,0,0,1,1,1,0,1,0,1
ASER,ASER,0,0,0,0,0,0,1,0,0,0,0
ASER,ASIR,1,0,0,0,0,0,1,1,1,0,0
ASER,AUAL,0,0,0,0,0,0,0,0,1,0,0
ASER,AWAL,0,0,0,0,0,0,0,0,1,0,1
ASER,AWAR,0,0,1,0,0,0,2,1,1,0,0
ASER,AWCL,0,0,1,0,1,0,2,0,3,0,2
ASER,AWCR,1,2,1,5,8,4,1,9,5,0,2
ASER,BAGR,0,0,1,0,0,0,1,0,0,0,0
ASER,DVA,0,0,0,0,0,0,0,0,0,0,1
ASER,HSNR,0,0,0,0,0,0,1,0,0,0,0
ASER,PVQR,0,0,0,0,0,0,1,0,0,0,0
ASER,RIAL,0,0,0,0,0,0,3,0,1,0,0
ASER,RIPL,0,0,0,0,0,0,0,0,0,0,1
ASER,RIR,0,0,0,0,0,0,0,0,9,4,5
ASER,URXR,0,0,0,0,0,0,0,0,0,0,1
ASGL,AIAL,3,4,6,7,8,5,12,9,1,1,0
ASGL,AIBL,0,1,1,1,1,3,2,1,0,0,0
ASGL,AIML,1,2,1,1,1,0,0,3,2,0,0
ASGL,AIZL,0,0,0,0,0,0,0,1,0,0,0
ASGL,ASIL,0,0,0,0,0,0,0,0,12,9,7
ASGL,ASJL,0,0,0,0,0,0,1,1,0,0,0
ASGL,ASKL,0,0,0,0,0,0,0,0,1,0,0
ASGL,AVFL,0,0,0,0,0,0,0,0,0,0,1
ASGL,AWCL,0,0,1,0,0,0,0,0,0,0,0
ASGL,CEPVL,0,0,0,0,0,0,0,1,0,0,0
ASGR,AIAR,4,3,3,6,9,8,17,10,1,0,0
ASGR,AIBR,0,0,0,0,1,3,5,3,0,0,0
ASGR,AIMR,2,1,2,2,1,0,2,0,1,0,0
ASGR,ASER,0,1,0,0,1,0,0,0,0,0,0
ASGR,ASIR,0,0,0,0,0,0,0,0,9,10,5
ASGR,ASJR,1,0,0,0,0,0,0,0,0,0,0
ASGR,AWCL,0,0,0,0,0,0,1,0,0,0,0
ASGR,AWCR,0,0,1,0,0,0,0,0,1,0,0
ASHL,ADAL,2,0,2,3,3,3,1,3,3,3,1
ASHL,ADFL,0,1,2,0,2,3,1,0,2,0,1
ASHL,ADLL,0,0,0,0,1,0,3,3,1,0,1
ASHL,AIAL,2,5,4,7,7,9,15,11,5,9,5
ASHL,AIAR,0,0,0,0,0,0,0,1,0,0,2
ASHL,AIBL,1,5,3,1,4,7,4,7,2,2,1
ASHL,AIML,0,0,0,0,0,0,0,0,2,0,2
ASHL,AIYL,0,0,0,0,0,0,1,0,1,0,0
ASHL,AIZL,0,1,0,0,0,0,0,1,0,0,0
ASHL,ALML,0,0,1,0,0,0,0,0,0,0,0
ASHL,ASHL,0,0,0,0,0,0,1,0,0,0,0
ASHL,ASHR,0,0,0,0,0,0,0,0,1,0,1
ASHL,ASJR,0,0,0,0,0,0,0,0,0,0,1
ASHL,ASKL,0,1,2,1,1,0,1,0,0,0,0
ASHL,ASKR,0,0,0,0,0,0,0,0,0,0,1
ASHL,AVAL,0,1,1,8,4,7,8,16,4,8,8
ASHL,AVAR,0,0,0,1,0,1,0,0,1,0,2
ASHL,AVBL,1,1,0,6,6,9,8,11,0,0,1
ASHL,AVDL,1,1,1,1,1,3,2,1,2,1,2
ASHL,AVDR,0,0,1,6,6,6,14,10,4,9,11
ASHL,AVEL,0,0,0,0,1,0,0,2,0,0,0
ASHL,AVFR,0,0,0,0,0,0,1,0,0,0,1
ASHL,AVHL,0,0,0,0,0,0,0,0,0,1,0
ASHL,AVHR,0,0,0,0,1,0,1,1,0,0,0
ASHL,AVJL,0,1,0,0,0,0,1,0,4,2,3
ASHL,AVJR,0,0,0,0,0,0,2,1,5,2,9
ASHL,AWAL,0,0,1,3,1,0,1,1,0,2,0
ASHL,AWAR,0,0,0,0,0,0,0,0,0,1,0
ASHL,AWBL,0,0,0,0,1,1,2,2,4,0,0
ASHL,AWBR,0,0,0,0,0,0,0,0,0,0,1
ASHL,BDUL,0,0,0,0,0,0,0,0,3,4,1
ASHL,BDUR,0,0,0,0,0,0,0,0,1,0,0
ASHL,HSNL,0,0,0,0,0,0,1,1,0,0,0
ASHL,HSNR,0,0,0,0,0,0,5,1,0,0,0
ASHL,IL2DL,0,0,0,0,0,0,0,0,1,0,0
ASHL,PVCR,0,0,0,1,0,0,0,0,0,0,0
ASHL,PVQL,0,0,0,1,0,0,0,2,0,0,0
ASHL,PVWL,0,0,0,0,0,0,4,0,0,0,0
ASHL,PVWR,0,0,0,0,0,0,0,0,1,0,0
ASHL,RIAL,0,0,2,2,3,3,0,1,1,0,0
ASHL,RIFL,0,1,0,0,1,0,0,1,4,2,0
ASHL,RIFR,0,0,0,0,0,0,0,0,1,0,0
ASHL,RIML,0,0,0,0,3,2,0,0,0,0,0
ASHL,RIPL,0,0,0,0,0,0,0,0,0,1,1
ASHL,RIR,0,0,0,0,0,0,0,0,0,1,0
ASHL,RMGL,0,0,0,0,0,0,0,3,0,0,0
ASHL,SIBVL,0,0,1,0,0,0,0,0,0,0,0
ASHL,SMBDL,1,0,1,0,0,0,0,0,0,0,0
ASHL,SMBVL,1,0,0,0,0,0,0,1,0,0,0
ASHL,URXL,0,0,0,1,1,0,0,2,0,0,0
ASHL,URYDL,0,0,0,0,0,0,0,0,1,0,0
ASHR,ADAR,0,2,1,1,2,2,5,2,1,1,0
ASHR,ADFL,0,0,0,0,0,0,0,0,0,0,2
ASHR,ADFR,0,0,0,0,4,1,3,1,0,1,3
ASHR,ADLR,0,0,0,0,1,0,0,4,0,0,0
ASHR,AIAL,0,0,0,0,0,0,0,1,0,0,0
ASHR,AIAR,2,2,3,3,9,11,13,12,8,8,8
ASHR,AIBR,2,2,3,2,7,8,10,7,3,3,4
ASHR,AIMR,0,0,0,0,0,0,0,1,1,0,0
ASHR,AIYR,0,0,0,0,0,0,1,1,0,0,0
ASHR,AIZR,0,0,0,0,0,0,0,0,1,0,0
ASHR,AQR,0,0,0,0,0,0,0,0,0,0,1
ASHR,ASER,0,0,1,0,0,0,0,0,0,0,0
ASHR,ASHL,0,0,0,0,0,0,0,0,0,0,1
ASHR,ASKR,0,0,0,2,0,0,0,0,0,0,0
ASHR,AVAL,0,0,0,0,0,1,0,2,0,0,0
ASHR,AVAR,0,0,3,8,1,3,6,18,7,12,5
ASHR,AVBR,2,1,4,4,7,4,15,11,3,1,1
ASHR,AVDL,1,0,3,0,5,4,3,10,6,7,5
ASHR,AVDR,0,1,1,1,1,2,3,3,2,5,2
ASHR,AVER,0,0,0,0,1,1,1,2,0,1,0
ASHR,AVFL,0,0,0,0,0,0,0,0,0,0,2
ASHR,AVFR,0,0,0,0,0,0,1,0,0,0,1
ASHR,AVHL,1,0,0,1,1,0,3,2,0,0,0
ASHR,AVJL,0,0,1,0,1,0,2,1,3,4,2
ASHR,AVJR,0,1,1,0,0,1,0,0,3,4,10
ASHR,AWAR,0,1,1,0,1,0,0,1,1,1,0
ASHR,AWBR,0,0,0,0,1,0,2,1,1,0,3
ASHR,BDUL,0,0,0,0,0,0,0,0,1,0,0
ASHR,BDUR,0,0,0,0,0,0,0,0,3,1,3
ASHR,HSNL,0,0,0,0,0,0,0,1,0,0,0
ASHR,HSNR,0,0,0,0,0,0,1,2,0,0,0
ASHR,IL2DR,0,0,0,0,0,0,0,0,1,0,0
ASHR,PVCL,0,0,0,0,0,0,0,2,0,0,0
ASHR,PVQR,0,1,0,0,0,0,0,0,0,0,0
ASHR,PVWL,0,0,0,0,0,0,0,0,0,0,2
ASHR,RIAR,0,2,1,2,2,1,3,1,0,0,1
ASHR,RIFR,0,0,0,0,0,0,1,0,3,1,1
ASHR,RIMR,0,0,1,0,0,1,0,1,0,0,1
ASHR,RIPR,0,0,0,0,0,0,0,0,0,3,0
ASHR,RIR,0,0,0,0,0,0,0,0,1,0,1
ASHR,RMGR,0,0,0,0,0,1,0,1,0,0,0
ASHR,SMBDR,0,0,0,0,1,0,0,0,0,0,0
ASHR,SMBVR,0,1,0,1,0,0,0,0,0,0,0
ASIL,ADLL,0,1,0,0,0,0,0,0,1,0,1
ASIL,AFDL,0,0,0,0,0,1,1,0,0,0,0
ASIL,AIAL,0,0,1,1,3,3,8,3,4,3,1
ASIL,AIAR,0,0,0,0,0,0,0,2,0,0,0
ASIL,AIBL,0,0,0,0,2,1,5,4,0,0,0
ASIL,AIBR,0,0,0,0,0,0,0,2,0,0,0
ASIL,AINL,0,0,0,0,0,0,0,0,0,0,1
ASIL,AINR,1,0,0,0,0,0,0,0,1,0,4
ASIL,AIYL,0,0,0,0,0,0,1,0,0,0,0
ASIL,ALA,0,0,0,0,0,0,0,0,1,0,0
ASIL,ASEL,0,0,0,0,0,0,0,0,0,1,0
ASIL,ASER,0,0,0,0,1,0,0,1,0,0,0
ASIL,ASGL,0,0,0,0,1,1,1,5,15,18,2
ASIL,ASHL,0,0,0,0,0,0,0,1,0,0,0
ASIL,ASKL,0,0,0,0,0,1,0,1,1,0,0
ASIL,AVFL,0,0,0,0,0,0,0,0,0,0,1
ASIL,AVJL,0,0,0,0,0,0,0,0,2,0,0
ASIL,AWAL,0,0,0,0,0,0,2,0,0,0,0
ASIL,AWCL,1,1,2,3,3,3,8,10,4,2,1
ASIL,AWCR,1,0,0,4,3,5,4,8,2,1,4
ASIL,BAGR,1,0,0,0,0,1,1,0,0,0,0
ASIL,CEPVL,0,0,0,0,0,0,0,1,0,0,0
ASIL,IL1L,0,0,0,0,0,0,0,0,0,0,1
ASIL,RIAL,0,0,0,0,0,0,1,0,0,0,0
ASIL,RIH,0,0,0,0,0,0,0,0,0,1,0
ASIL,SMDVL,0,0,0,0,0,0,0,0,0,0,1
ASIR,ADLR,0,0,0,0,0,0,0,0,1,0,0
ASIR,AFDR,0,0,0,0,2,0,0,1,0,0,0
ASIR,AIAL,0,0,0,0,0,0,0,0,0,1,0
ASIR,AIAR,1,0,1,0,1,2,4,6,4,1,3
ASIR,AIBR,2,0,0,1,0,3,7,7,0,0,0
ASIR,AINL,0,0,0,0,0,0,0,0,2,1,2
ASIR,AINR,0,0,0,0,0,0,0,0,0,1,0
ASIR,AIYR,0,0,0,0,2,1,0,2,0,0,0
ASIR,ASEL,0,0,0,0,0,0,0,0,2,0,2
ASIR,ASER,1,0,1,0,0,0,0,0,0,1,0
ASIR,ASGR,0,0,1,1,0,2,4,3,18,14,3
ASIR,ASKR,0,0,0,0,0,1,2,0,0,0,0
ASIR,AVAR,0,0,0,0,0,1,0,0,0,0,0
ASIR,AVJR,0,0,0,0,0,0,0,0,1,0,0
ASIR,AWAR,0,0,0,0,0,0,1,1,0,0,0
ASIR,AWBR,0,0,0,0,0,0,0,1,0,0,0
ASIR,AWCL,0,2,2,2,1,3,7,4,3,0,2
ASIR,AWCR,2,1,0,1,4,4,15,6,0,2,4
ASIR,BAGL,0,0,0,0,0,1,0,0,0,0,0
ASIR,CEPVR,0,0,0,0,0,1,0,0,0,0,0
ASIR,IL1R,0,0,0,0,0,1,0,0,0,1,0
ASIR,RIAR,0,0,0,0,0,2,1,0,1,1,1
ASIR,SAAVR,0,0,0,0,0,0,0,0,1,0,0
ASIR,SMDVR,0,0,0,0,0,0,0,0,0,0,1
ASJL,ADLL,0,0,0,0,0,0,0,0,0,0,1
ASJL,AIAL,0,0,0,0,1,0,1,1,0,0,0
ASJL,AIML,0,0,0,0,0,0,0,0,1,0,4
ASJL,ALA,0,0,0,0,0,0,0,1,1,0,0
ASJL,ASGL,0,0,0,0,0,0,1,0,0,0,2
ASJL,ASKL,0,1,3,3,5,4,1,4,4,3,7
ASJL,AVAL,0,0,0,0,0,0,0,0,0,0,1
ASJL,AVFL,0,0,0,0,0,0,0,0,2,3,0
ASJL,AVFR,0,0,0,0,1,0,0,0,0,0,1
ASJL,AWAL,0,0,1,0,0,0,0,0,0,1,0
ASJL,BDUL,0,0,0,0,0,0,0,0,0,0,1
ASJL,HSNR,0,0,0,0,0,0,1,0,0,0,0
ASJL,PVQL,3,4,4,8,10,10,11,14,8,9,7
ASJL,PVQR,0,1,0,0,0,0,0,0,0,0,0
ASJL,SMBVL,0,0,0,0,0,0,0,0,0,1,1
ASJR,AIAR,1,0,1,0,0,0,0,0,0,0,0
ASJR,AIMR,0,0,1,0,0,0,0,0,1,1,1
ASJR,AINR,0,0,0,0,0,0,0,1,0,0,2
ASJR,ALA,0,0,0,0,0,0,0,1,0,0,1
ASJR,ASGR,0,0,0,0,0,0,0,0,1,1,1
ASJR,ASHL,0,0,0,0,0,0,0,0,0,0,1
ASJR,ASJL,0,0,0,0,0,0,0,0,1,0,0
ASJR,ASKL,0,0,0,0,1,0,0,0,0,0,0
ASJR,ASKR,1,3,3,3,3,1,10,4,4,0,6
ASJR,AVFL,0,0,0,0,0,0,0,0,0,0,1
ASJR,AVFR,0,0,0,0,0,0,0,0,3,0,0
ASJR,AWAR,0,0,1,0,0,0,0,0,0,0,1
ASJR,BDUR,0,0,0,0,0,0,0,0,0,0,1
ASJR,CEPVR,0,0,0,0,0,0,0,0,0,0,1
ASJR,HSNR,0,0,0,0,0,0,1,0,0,0,0
ASJR,PVQL,0,0,0,0,0,0,0,0,1,0,0
ASJR,PVQR,2,5,6,7,6,6,13,13,9,9,12
ASJR,PVWL,0,0,0,0,0,0,1,0,0,0,0
ASJR,RIPR,0,0,0,0,0,0,0,0,1,2,0
ASKL,ADAL,0,0,1,0,0,0,0,1,1,1,0
ASKL,ADLL,0,0,0,0,0,1,1,2,0,2,0
ASKL,AIAL,2,7,6,7,11,12,21,25,11,10,4
ASKL,AIAR,0,0,0,0,1,0,2,0,0,0,0
ASKL,AIBL,0,0,0,0,0,3,10,6,1,0,2
ASKL,AIML,0,0,0,0,2,3,6,2,5,6,2
ASKL,AINL,0,0,0,0,0,0,2,1,1,0,0
ASKL,AINR,0,0,0,0,0,0,0,0,0,0,1
ASKL,ALA,0,0,0,0,0,0,0,0,6,3,2
ASKL,ASEL,0,0,0,0,0,0,0,0,1,0,0
ASKL,ASGL,0,0,0,0,0,0,1,1,0,0,0
ASKL,ASHL,0,0,0,0,1,0,0,0,0,0,0
ASKL,ASIL,0,0,0,0,0,0,1,1,0,1,0
ASKL,ASJL,0,1,0,0,0,0,0,0,0,1,0
ASKL,ASKR,0,0,0,0,0,0,0,0,0,0,1
ASKL,AVHL,0,0,0,0,0,0,0,0,0,0,1
ASKL,AVJL,0,0,0,0,0,0,0,0,3,0,3
ASKL,AWBL,0,0,0,0,0,0,0,1,0,0,0
ASKL,AWCL,0,0,0,0,0,0,0,0,0,1,0
ASKL,PVQL,0,0,0,1,0,0,0,1,0,0,1
ASKL,RIPL,0,0,0,0,0,0,0,0,0,1,2
ASKL,SIBDR,0,0,0,0,0,0,0,1,0,0,0
ASKL,SMDDR,0,0,0,0,0,0,0,1,0,0,0
ASKR,ADAR,0,0,0,0,0,0,0,0,0,1,2
ASKR,ADLR,0,0,0,0,0,0,3,2,0,2,2
ASKR,AIAL,0,0,0,0,0,0,0,1,0,0,0
ASKR,AIAR,3,4,6,7,10,18,19,30,10,8,9
ASKR,AIBR,0,0,0,4,0,3,5,6,1,0,1
ASKR,AIML,0,0,0,0,0,0,0,0,0,0,1
ASKR,AIMR,0,0,1,0,2,7,6,12,7,4,7
ASKR,AINR,0,0,0,1,0,0,0,0,1,0,3
ASKR,ALA,0,0,0,0,0,0,0,0,4,6,4
ASKR,ASER,0,0,0,0,0,0,0,2,0,0,0
ASKR,ASGR,0,0,0,0,0,0,0,0,0,1,1
ASKR,ASHL,0,0,0,0,0,0,0,0,0,0,1
ASKR,ASHR,0,0,0,0,0,0,1,0,0,0,0
ASKR,ASJR,0,0,0,0,0,1,0,0,2,0,2
ASKR,ASKL,0,0,0,0,1,0,0,1,0,0,1
ASKR,AVDR,0,0,0,0,0,0,1,0,0,0,0
ASKR,AVFL,0,0,0,0,0,0,0,1,0,0,0
ASKR,AVFR,0,0,0,0,0,0,0,1,0,0,0
ASKR,AVJR,0,0,0,0,0,0,1,0,2,6,0
ASKR,HSNL,0,0,0,0,0,0,2,2,0,0,0
ASKR,HSNR,0,0,0,0,0,0,1,1,0,0,0
ASKR,PVQR,0,0,0,0,0,0,0,1,0,0,0
ASKR,PVWL,0,0,0,0,0,0,1,0,0,0,0
ASKR,RIFR,0,1,0,0,0,0,0,0,0,0,0
ASKR,RIPL,0,0,0,0,0,0,0,0,0,0,1
ASKR,RIPR,0,0,0,0,0,0,0,0,1,0,0
ASKR,RMGR,0,0,0,0,0,0,1,0,0,0,0
AUAL,ADFL,0,0,0,0,0,0,0,2,0,0,0
AUAL,AIBL,0,0,0,0,0,0,0,0,0,0,1
AUAL,AINL,0,0,0,0,0,0,0,0,0,0,1
AUAL,AINR,0,0,0,0,0,0,0,2,0,1,0
AUAL,AIZL,0,0,0,0,0,0,0,0,0,0,1
AUAL,AVAL,0,1,2,2,3,3,6,8,3,1,1
AUAL,AVDR,0,0,0,0,1,1,1,0,2,1,1
AUAL,AVEL,1,2,2,5,2,2,10,10,2,3,6
AUAL,BAGL,0,0,0,0,0,0,0,0,1,0,0
AUAL,DVA,0,0,0,0,1,1,0,3,2,0,0
AUAL,RIAL,1,2,7,7,6,5,17,20,10,7,9
AUAL,RIBL,2,3,7,10,7,5,22,13,13,8,13
AUAL,RIBR,0,0,0,0,0,0,0,0,1,0,0
AUAL,RID,0,0,0,0,0,0,0,0,0,0,1
AUAL,RIR,0,0,0,0,0,0,0,1,0,0,0
AUAL,SAAVL,0,0,0,0,0,0,1,0,0,0,0
AUAL,URXL,1,0,2,2,1,0,3,4,1,1,1
AUAR,ADFR,0,0,0,0,0,0,0,0,1,0,0
AUAR,AINL,0,0,0,0,0,0,0,1,0,0,0
AUAR,AVAR,0,1,2,1,3,4,5,7,5,3,1
AUAR,AVDL,0,0,0,0,0,1,1,0,0,0,0
AUAR,AVER,1,2,4,4,2,4,11,10,2,1,6
AUAR,BAGL,0,0,0,0,0,0,1,0,1,0,2
AUAR,BAGR,0,0,0,0,0,0,0,0,1,1,0
AUAR,RIAR,2,3,5,6,7,9,15,18,12,9,12
AUAR,RIBR,3,5,7,10,6,11,21,20,12,10,15
AUAR,RIH,0,0,0,0,0,0,0,0,0,0,1
AUAR,RIVR,0,0,0,0,0,0,0,0,0,1,0
AUAR,URXR,0,0,3,0,2,0,0,1,2,0,2
AUAR,URYVR,0,0,0,1,0,0,0,0,0,0,0
AVAL,AIBL,0,0,0,0,0,0,0,0,1,1,0
AVAL,AVAR,0,0,0,0,0,0,0,0,0,1,0
AVAL,AVBL,0,0,0,0,0,0,0,0,0,1,0
AVAL,FLPR,0,0,0,0,0,0,0,0,0,1,0
AVAL,SMDDR,0,0,0,0,0,0,0,0,1,0,0
AVAL,SMDVL,0,0,0,0,0,0,0,0,1,0,0
AVAR,ADER,0,0,0,0,0,0,0,0,0,1,0
AVAR,AVBR,0,0,0,0,0,0,0,0,0,1,0
AVAR,AVKL,0,0,0,0,0,0,0,0,0,1,0
AVAR,RIGL,0,0,0,0,0,0,0,0,0,1,0
AVAR,RIML,0,0,0,0,0,0,0,0,0,1,0
AVBL,AQR,0,0,0,0,0,0,0,0,0,0,1
AVBL,AVAL,0,0,0,0,0,0,0,0,0,1,1
AVBL,AVJL,0,0,0,0,0,0,0,0,0,1,0
AVBL,PVCL,0,0,0,0,0,0,0,0,0,1,0
AVBL,PVCR,0,0,0,0,0,0,0,0,0,1,0
AVBL,RIGR,0,0,0,0,0,0,0,0,0,0,1
AVBL,RMGR,0,0,0,0,0,0,0,0,0,1,0
AVBR,AIYL,0,0,0,0,0,0,0,0,0,0,1
AVBR,AVAR,0,0,0,0,0,0,0,0,0,1,0
AVBR,AVJR,0,0,0,0,0,0,0,0,0,1,0
AVBR,RIS,0,0,0,0,0,0,0,0,0,1,1
AVFL,ADAL,0,0,0,0,0,0,0,0,0,2,0
AVFL,ADAR,0,0,0,0,0,0,0,0,1,1,0
AVFL,ADEL,0,0,0,0,0,0,0,0,0,1,0
AVFL,ADFR,0,0,0,0,0,0,0,0,0,1,0
AVFL,ADLR,0,0,0,0,0,0,0,0,2,1,0
AVFL,AIAL,0,0,0,0,0,0,0,1,0,2,0
AVFL,AIAR,0,0,0,0,0,0,0,0,1,0,0
AVFL,AIML,0,0,0,0,0,0,0,0,2,0,0
AVFL,AIMR,0,0,0,0,0,0,1,0,1,0,0
AVFL,ALA,0,0,0,0,0,0,0,0,1,0,0
AVFL,AQR,0,0,0,0,0,0,1,0,0,0,0
AVFL,ASHL,0,0,0,0,0,0,0,0,0,1,0
AVFL,ASHR,0,0,0,0,1,0,0,0,0,1,0
AVFL,ASJL,0,0,0,0,0,0,0,0,1,1,0
AVFL,AVAL,0,0,0,0,0,0,0,1,0,0,0
AVFL,AVAR,0,0,0,0,0,0,0,0,0,0,1
AVFL,AVBL,0,0,0,0,0,0,0,2,0,0,0
AVFL,AVBR,0,0,0,0,1,1,5,2,0,0,2
AVFL,AVER,0,0,0,0,0,0,1,0,0,0,0
AVFL,AVFR,0,0,0,0,2,0,2,1,3,1,0
AVFL,AVHL,0,0,0,0,0,0,0,0,1,1,0
AVFL,AVHR,0,0,0,0,0,0,0,1,1,0,0
AVFL,AVJL,0,0,0,0,0,0,1,1,0,0,0
AVFL,AVJR,0,0,0,0,0,0,0,0,1,0,0
AVFL,AVKR,0,0,0,0,0,0,0,0,0,1,0
AVFL,AWBL,0,0,0,0,0,0,0,0,1,0,0
AVFL,AWBR,0,0,0,0,0,0,0,0,1,1,0
AVFL,BDUR,0,0,0,0,0,0,0,2,0,0,0
AVFL,CEPDL,0,0,0,0,0,0,0,0,0,1,0
AVFL,DVA,0,0,0,0,0,0,3,0,0,0,0
AVFL,HSNL,0,0,0,0,0,0,2,2,0,0,0
AVFL,HSNR,0,0,0,0,0,0,1,0,0,0,0
AVFL,IL1DL,0,0,0,0,0,0,0,0,2,0,0
AVFL,IL2DL,0,0,0,0,0,0,0,0,1,0,0
AVFL,IL2L,0,0,0,0,0,0,0,0,0,1,0
