pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_tem,adult_sem,dauer_sem_1,dauer_sem_2,dauer_daf2
AWB,AVF,0,0,0,0,0,0,0,0,0,1,1
AWB,AVH,2,1,0,4,2,0,0,3,0,0,0
AWB,AVJ,0,0,0,0,0,0,0,0,1,0,1
AWB,AWA,0,0,1,0,0,0,2,2,2,0,5
AWB,AWB,0,0,0,0,0,0,0,0,1,0,0
AWB,DVA,0,0,0,0,0,0,0,0,0,0,1
AWB,HSN,0,0,0,0,0,0,1,0,0,0,0
AWB,RIA,0,0,0,1,1,3,3,2,2,3,0
AWB,RIB,0,0,0,1,0,0,1,0,2,0,2
AWB,RIF,0,0,0,0,0,1,0,0,0,0,1
AWB,RIG,0,0,0,0,1,3,2,4,0,0,0
AWB,RIP,0,0,0,0,0,0,0,0,1,0,3
AWB,RIR,0,0,0,3,0,0,0,2,0,1,0
AWB,RMG,0,0,0,0,0,0,0,0,2,2,0
AWB,SIAV,0,0,0,0,0,0,1,0,0,0,0
AWB,SIBD,0,0,0,0,0,0,1,0,0,0,0
AWB,SMBD,0,0,0,0,1,1,1,0,1,1,0
AWB,SMBV,0,0,1,2,1,2,2,3,1,2,0
AWB,URX,0,0,1,2,0,0,0,0,0,0,1
AWC,ADA,0,0,0,0,0,0,0,0,3,1,2
AWC,ADL,1,0,0,1,2,0,0,0,0,0,1
AWC,AFD,0,0,0,0,0,0,0,2,0,0,0
AWC,AIA,10,7,9,10,15,13,22,22,20,16,7
AWC,AIB,11,10,15,20,24,22,22,29,26,22,10
AWC,AIN,0,0,0,2,1,0,0,0,1,0,0
AWC,AIY,4,11,12,14,20,17,25,34,31,29,21
AWC,AIZ,0,1,0,0,4,2,2,3,6,4,5
AWC,ALA,0,0,0,0,0,0,0,0,1,0,0
AWC,ASE,1,4,4,8,7,3,7,6,5,2,4
AWC,ASG,0,0,1,0,1,1,0,0,2,0,1
AWC,ASI,0,0,0,0,2,1,1,2,3,0,0
AWC,ASK,0,0,0,0,0,0,1,0,0,0,0
AWC,AWA,0,0,0,0,0,0,0,0,1,0,0
AWC,AWC,2,7,5,8,19,14,24,22,8,6,9
AWC,BAG,0,0,1,0,0,0,3,4,0,0,0
AWC,IL1L/R,0,1,0,0,0,0,0,1,0,0,0
AWC,IL2L/R,0,1,0,0,0,0,1,1,0,0,0
AWC,OLL,0,0,0,0,0,0,1,0,0,0,0
AWC,RIP,0,0,0,0,0,0,0,0,0,0,1
AWC,RIR,0,0,0,0,0,0,0,0,7,13,6
AWC,RMF,0,0,0,0,0,0,0,2,0,0,0
BAG,AFD,0,0,0,0,0,0,0,1,0,0,0
BAG,AIB,0,0,0,0,0,0,3,2,0,0,3
BAG,AIN,0,0,1,0,1,0,0,0,1,0,2
BAG,AIY,0,0,0,0,0,0,2,2,0,0,0
BAG,AIZ,0,0,0,0,0,1,0,0,0,0,0
BAG,AQR,0,0,0,0,0,0,0,0,0,1,6
BAG,AUA,0,0,0,0,0,0,0,0,0,0,2
BAG,AVA,0,0,0,0,1,2,4,11,4,8,10
BAG,AVB,0,0,0,0,0,0,0,0,0,0,3
BAG,AVD,0,0,0,0,0,0,1,0,2,0,6
BAG,AVE,2,2,0,7,15,13,11,19,4,1,8
BAG,BAG,0,0,0,0,0,1,0,2,0,2,1
BAG,DVA,0,0,0,0,0,0,0,0,2,0,0
BAG,DVC,0,0,0,0,0,0,0,0,1,0,0
BAG,IL2V,0,0,0,0,0,0,0,0,0,1,0
BAG,PVP,0,0,0,0,0,0,2,0,0,0,0
BAG,RIA,4,6,6,7,10,18,26,35,14,13,14
BAG,RIB,5,6,5,12,21,22,19,37,16,10,22
BAG,RID,0,0,0,0,0,0,2,0,6,5,4
BAG,RIG,0,2,2,3,5,5,12,7,11,5,11
BAG,RIM,0,0,0,0,0,0,0,0,1,0,0
BAG,RIR,0,0,0,0,0,0,0,1,1,1,2
BAG,RIV,0,0,0,0,0,0,0,0,0,0,1
BAG,RMEV,0,0,0,0,0,0,0,0,1,0,0
BAG,RMF,0,0,0,0,0,0,9,6,9,2,4
BAG,SAAV,0,0,0,0,0,0,0,0,0,0,1
BAG,SIAD,0,0,0,0,0,0,0,0,4,0,0
BAG,SIAV,0,0,0,0,0,0,0,0,2,1,0
BAG,SMDV,0,0,0,0,0,0,0,0,0,0,1
BAG,URX,0,0,0,0,0,0,2,0,1,0,0
BDU,ADE,0,0,0,0,0,3,0,2,0,0,0
BDU,AIA,0,0,0,0,0,0,0,0,3,2,0
BDU,AIM,0,0,0,0,0,0,0,0,0,0,1
BDU,ALM,1,1,0,1,4,3,7,4,2,3,0
BDU,AQR,0,0,0,0,0,0,0,0,0,0,1
BDU,ASH,0,0,0,0,0,0,0,0,2,0,0
BDU,ASJ,0,0,0,0,0,0,0,0,0,0,1
BDU,ASK,0,0,0,0,0,0,0,0,0,0,2
BDU,AVA,0,0,0,0,0,0,0,0,0,1,0
BDU,AVB,0,0,2,0,1,1,2,0,5,3,7
BDU,AVD,0,0,0,0,2,1,0,1,0,0,0
BDU,AVF,0,0,0,0,1,1,1,8,5,3,2
BDU,AVH,0,0,1,0,1,1,2,0,4,1,0
BDU,AVJ,1,1,3,1,4,4,8,3,6,6,3
BDU,AVK,0,0,0,0,0,0,0,1,0,0,0
BDU,AVM,0,0,0,0,3,2,1,2,1,0,1
BDU,AWA,0,0,0,0,0,0,0,0,0,1,0
BDU,BDU,1,0,0,0,0,0,0,0,1,2,1
BDU,CEPD,0,0,0,0,0,0,0,0,0,0,1
BDU,CEPV,0,0,0,0,0,0,0,0,0,0,1
BDU,HSN,0,0,0,0,0,0,3,1,0,0,0
BDU,IL1L/R,0,0,0,0,0,1,0,0,0,0,0
BDU,IL2D,0,0,0,1,0,0,1,1,0,0,0
BDU,PLN,0,0,0,0,0,0,1,0,0,0,0
BDU,PVC,0,2,1,3,3,0,4,1,1,0,0
BDU,PVP,0,0,0,0,0,0,0,0,0,0,1
BDU,PVQ,0,0,0,0,0,0,1,0,3,2,2
BDU,PVR,0,0,3,4,0,0,0,0,0,0,0
BDU,PVW,0,0,0,0,0,0,7,16,4,6,5
BDU,RID,0,0,0,0,0,0,3,1,0,0,0
BDU,RIF,1,0,2,0,2,0,4,0,4,1,3
BDU,RIM,0,0,0,0,0,0,0,0,0,0,2
BDU,RIP,0,0,0,0,0,0,0,0,13,14,4
BDU,RMG,0,1,0,0,1,3,0,0,0,1,0
BDU,SDQ,0,0,0,0,3,2,0,1,0,1,0
BDU,SIBD,0,0,1,0,0,0,0,0,0,0,0
BDU,SIBV,0,2,0,0,1,0,0,0,0,0,0
BDU,SMBD,0,0,0,0,1,0,0,0,0,0,0
BDU,URAD,0,0,1,0,0,2,2,1,0,0,0
BDU,URB,0,0,0,0,1,0,0,0,0,0,0
CEPD,ADA,1,2,0,1,0,0,0,0,1,3,1
CEPD,ADE,0,0,0,0,0,0,1,0,0,0,0
CEPD,AIM,0,0,0,0,0,0,0,0,1,0,0
CEPD,ALM,0,0,0,0,0,0,0,1,2,0,0
CEPD,AVA,0,0,0,1,1,0,0,0,0,0,0
CEPD,AVB,0,0,0,0,0,0,2,0,2,1,1
CEPD,AVD,0,0,0,0,0,0,1,1,0,0,0
CEPD,AVE,2,6,8,9,11,8,15,17,12,7,10
CEPD,AVJ,0,0,0,0,0,0,1,1,0,0,0
CEPD,BWM03D,0,0,0,0,0,0,0,0,0,0,2
CEPD,BWM05D,0,0,0,0,0,0,0,1,0,1,1
CEPD,BWM07D,0,0,0,0,0,0,1,2,0,2,1
CEPD,CEPV,0,0,0,0,0,0,0,0,0,0,1
CEPD,IL1D,0,1,1,4,5,10,7,12,1,0,1
CEPD,IL1L/R,0,0,0,1,0,1,0,1,0,1,0
CEPD,OLL,2,5,9,11,11,7,14,25,14,9,15
CEPD,OLQD,0,3,2,3,9,11,13,11,2,1,2
CEPD,PVR,0,2,1,0,0,0,0,1,0,0,0
CEPD,RIB,0,0,0,0,2,2,4,2,3,1,0
CEPD,RIC,5,10,6,8,9,10,15,16,21,12,14
CEPD,RIP,0,0,1,0,2,2,2,1,0,0,0
CEPD,RIS,0,0,0,0,0,1,2,2,1,0,0
CEPD,RMDD,0,0,0,1,0,1,1,2,2,1,0
CEPD,RMDL/R,0,0,0,0,0,0,1,0,0,3,1
CEPD,RMDV,0,2,6,9,11,6,9,16,9,4,8
CEPD,RMF,0,0,0,0,0,0,0,0,3,5,3
CEPD,RMG,0,0,0,0,0,0,0,1,1,0,1
CEPD,RMH,0,0,0,0,2,1,9,8,7,14,7
CEPD,SDQ,0,0,0,0,0,0,1,0,0,0,0
CEPD,SIAD,0,0,0,0,0,1,2,2,2,3,1
CEPD,SIAV,0,0,0,0,0,0,0,0,1,1,1
CEPD,SIBV,1,0,0,0,1,0,1,0,0,0,0
CEPD,SMBD,0,0,0,0,1,0,4,1,6,3,4
CEPD,SMDD,2,0,0,2,0,0,1,1,1,0,0
CEPD,URAD,0,2,2,0,3,3,4,2,0,0,0
CEPD,URB,2,2,1,4,4,2,4,5,8,5,6
CEPD,URX,0,0,0,0,0,0,5,4,1,0,0
CEPD,URYD,1,2,0,2,1,7,6,3,0,0,0
CEPV,ADA,0,0,0,0,0,0,0,0,0,1,1
CEPV,ADE,0,0,0,0,1,0,0,0,0,0,0
CEPV,ALM,0,0,0,0,0,0,1,0,0,0,0
CEPV,AVB,0,0,0,0,0,0,1,0,3,4,0
CEPV,AVE,5,6,2,9,9,9,11,13,10,8,13
CEPV,AVF,0,0,0,0,0,0,0,0,1,0,0
CEPV,BWM01V,0,0,0,0,0,0,1,0,0,1,0
CEPV,BWM03V,0,0,0,0,0,0,0,0,0,1,0
CEPV,BWM05V,0,0,0,0,0,0,1,1,0,0,0
CEPV,BWM06V,0,0,0,0,0,0,0,0,0,1,0
CEPV,CEPD,0,0,0,0,0,0,0,0,0,0,1
CEPV,IL1L/R,0,0,0,0,0,0,1,1,0,0,0
CEPV,IL1V,0,0,1,3,4,6,7,8,1,0,1
CEPV,IL2V,0,0,0,1,0,0,0,0,0,1,0
CEPV,OLL,6,8,6,11,11,12,17,20,13,12,15
CEPV,OLQV,1,2,4,6,10,11,11,12,0,2,1
CEPV,PLN,0,0,0,0,0,0,0,1,2,1,1
CEPV,PVQ,0,0,0,0,0,0,0,0,1,0,0
CEPV,PVR,0,0,1,0,2,0,2,2,0,0,0
CEPV,PVW,0,0,0,0,0,0,0,0,0,0,1
CEPV,RIA,0,0,0,0,0,0,0,1,0,0,1
CEPV,RIB,0,0,0,0,0,2,0,2,1,2,1
CEPV,RIC,6,9,8,7,11,14,17,16,22,14,13
CEPV,RIG,0,0,0,0,0,0,0,0,0,0,2
CEPV,RIP,0,0,2,3,2,2,2,3,0,0,0
CEPV,RIS,0,0,0,0,0,0,0,0,1,0,0
CEPV,RMDD,0,2,4,6,7,7,15,15,7,5,5
CEPV,RMDL/R,0,0,0,0,0,1,1,1,1,0,0
CEPV,RMF,0,0,0,0,0,0,0,0,1,3,2
CEPV,RMG,0,0,0,0,0,0,1,0,0,2,0
CEPV,RMH,0,0,0,0,5,7,10,7,5,8,8
CEPV,SIAV,0,0,0,0,0,1,1,3,1,2,0
CEPV,SIBD,0,0,0,0,0,0,0,0,1,1,1
CEPV,SIBV,0,0,0,0,0,0,0,0,0,0,1
CEPV,SMBV,0,0,0,1,1,0,1,2,2,1,1
CEPV,SMDD,0,0,0,0,0,0,1,0,0,0,0
CEPV,SMDV,2,4,3,4,0,0,0,4,3,0,2
CEPV,URAV,0,0,1,1,5,5,7,5,0,0,0
CEPV,URB,0,0,1,1,0,1,4,7,7,4,1
CEPV,URX,0,0,0,0,0,0,3,2,0,0,0
CEPV,URYV,1,1,2,1,2,1,3,3,0,0,1
DVA,ADA,0,0,1,0,1,1,1,1,1,1,2
DVA,ADE,0,0,0,0,0,0,0,1,0,0,0
DVA,AIB,0,0,1,0,0,0,0,0,0,0,1
DVA,AIY,0,0,0,0,0,0,0,0,0,1,0
DVA,AIZ,3,4,4,3,5,6,7,4,7,8,6
DVA,AQR,0,0,0,0,2,4,4,4,3,1,2
DVA,AUA,1,3,0,2,1,0,8,5,2,2,2
DVA,AVA,1,0,1,1,1,5,2,3,2,8,3
DVA,AVB,1,0,0,0,0,1,1,1,0,0,2
DVA,AVD,0,0,0,0,0,1,0,1,1,1,0
DVA,AVE,3,6,5,8,10,11,23,15,16,14,12
DVA,AVH,0,0,0,0,0,0,0,0,0,0,1
DVA,AVK,0,0,0,0,0,0,0,0,1,0,0
DVA,FLP,0,0,0,0,0,1,1,1,0,1,0
DVA,IL2L/R,0,0,0,0,0,0,0,0,0,0,1
DVA,OLQV,0,0,0,0,2,0,0,2,0,0,0
DVA,PVC,0,0,0,0,0,1,0,2,1,2,0
DVA,PVP,0,0,0,0,2,1,1,0,0,1,2
DVA,RIA,0,0,0,0,0,0,2,3,2,2,1
DVA,RIB,0,0,0,0,0,0,0,2,0,0,0
DVA,RIC,0,1,0,0,0,0,0,0,1,2,0
DVA,RID,0,0,0,0,0,0,0,0,4,6,2
DVA,RIF,0,0,0,0,0,0,0,0,0,1,0
DVA,RIG,0,0,1,0,0,0,0,0,0,1,0
DVA,RIH,0,0,0,0,0,1,1,1,1,0,2
DVA,RIM,0,0,0,0,0,1,1,1,2,0,0
DVA,RIP,0,0,0,0,2,0,0,1,0,0,0
DVA,RIR,1,3,2,3,3,4,4,2,0,1,2
DVA,RMEV,0,0,0,0,0,0,0,0,0,1,0
DVA,RMF,0,0,0,0,0,0,1,0,0,0,0
DVA,RMG,0,0,0,0,0,0,0,0,1,0,0
DVA,SAAV,0,0,0,0,0,0,0,0,0,2,0
DVA,SDQ,0,0,0,0,0,1,1,0,0,0,0
DVA,SIAD,0,2,0,0,1,0,0,0,0,0,0
DVA,SIAV,0,0,0,0,0,1,2,0,0,0,0
DVA,SIBV,0,0,0,0,2,1,0,1,0,1,1
DVA,SMBD,0,0,0,0,0,0,3,3,0,0,0
DVA,SMBV,0,0,0,0,0,0,3,3,1,0,0
DVA,URX,0,0,0,0,1,0,1,0,0,1,2
DVA,URYD,0,0,0,2,1,0,1,1,0,2,0
DVA,URYV,0,0,0,1,0,0,0,1,0,0,0
DVC,ADE,1,0,0,0,0,0,0,0,0,0,0
DVC,AIB,1,3,2,7,7,7,16,12,2,3,0
DVC,AIZ,0,0,0,1,0,0,0,1,2,1,0
DVC,AQR,0,0,0,0,0,0,0,1,1,0,1
DVC,AUA,0,0,0,0,0,0,0,0,0,0,1
DVC,AVA,5,3,5,2,4,10,16,15,2,7,6
DVC,AVB,0,0,0,0,0,0,0,0,0,2,2
DVC,AVD,1,0,0,1,1,0,0,0,0,0,0
DVC,AVE,0,0,0,2,2,0,1,3,0,1,0
DVC,AVK,0,0,0,0,1,1,6,2,4,2,0
DVC,AVL,0,0,0,0,0,0,1,0,1,0,1
DVC,BAG,0,2,0,1,0,0,0,0,2,2,3
DVC,CEPV,0,0,0,0,0,0,0,0,0,0,1
DVC,FLP,0,0,0,0,0,0,0,1,1,0,0
DVC,IL2D,0,0,0,0,0,0,0,0,5,2,5
DVC,IL2L/R,0,0,0,0,0,0,0,0,5,4,7
DVC,IL2V,0,0,0,0,0,1,0,0,5,5,4
DVC,OLL,0,0,0,0,0,0,1,0,0,0,0
DVC,PVT,0,0,0,0,1,2,0,0,0,1,0
DVC,RIA,0,0,0,0,0,0,0,0,3,3,5
DVC,RIB,1,5,2,6,7,3,10,14,5,10,7
DVC,RID,0,0,0,0,0,0,1,0,0,0,0
DVC,RIG,0,4,4,7,11,6,16,23,8,5,11
DVC,RIH,0,0,0,0,0,0,0,0,5,7,2
DVC,RIM,0,0,0,0,0,0,1,0,0,0,0
DVC,RIR,0,0,0,0,0,0,0,0,0,2,0
DVC,RIV,0,0,0,0,0,0,1,1,0,0,0
DVC,RMEV,0,0,0,0,0,0,0,0,0,1,0
DVC,RMF,0,0,0,0,0,1,15,10,1,0,0
DVC,SAAD,0,0,0,0,0,0,0,0,0,0,1
DVC,SAAV,0,0,0,0,0,0,1,0,0,0,0
DVC,URAV,0,0,0,1,0,1,0,0,2,0,0
DVC,URX,0,1,0,0,1,0,0,0,2,0,1
DVC,URYD,0,0,0,0,1,1,0,0,1,0,1
DVC,URYV,0,0,1,0,1,0,0,3,2,0,1
FLP,ADA,0,0,0,0,2,0,2,1,2,2,0
FLP,ADE,2,3,3,1,3,2,4,3,4,5,8
FLP,AIB,0,0,0,0,1,2,10,2,0,3,0
FLP,AVA,1,6,9,1,13,16,38,29,10,15,11
FLP,AVB,0,1,2,4,1,5,11,6,6,9,5
FLP,AVD,1,1,0,4,5,3,6,6,0,3,3
FLP,AVE,0,0,1,2,0,4,6,8,0,8,1
FLP,AVJ,0,0,0,1,0,0,1,0,0,0,0
FLP,AVL,0,0,1,0,0,0,0,0,0,0,0
FLP,DVA,0,0,0,0,1,0,0,1,0,2,0
FLP,DVC,0,0,1,0,0,0,0,0,0,0,0
FLP,FLP,0,1,4,3,7,2,3,3,0,6,3
FLP,PVC,0,1,1,1,1,2,5,2,4,4,4
FLP,PVP,0,0,0,0,0,0,1,0,0,0,0
FLP,RIH,0,0,0,0,0,0,1,2,1,0,1
FLP,RIM,0,0,0,0,0,0,0,0,1,1,1
FLP,RIS,0,0,0,0,0,1,0,1,0,0,0
FLP,SDQ,0,0,0,0,0,1,1,2,0,0,0
HSN,ADL,0,0,0,0,0,0,1,1,0,0,0
HSN,AIA,0,0,0,0,0,0,7,6,0,0,0
HSN,AIZ,0,0,0,0,0,0,4,0,0,0,0
HSN,ALM,0,0,0,0,0,0,1,0,0,0,0
HSN,AQR,0,0,0,0,0,0,1,0,0,0,0
HSN,ASE,0,0,0,0,0,0,2,0,0,0,0
HSN,ASH,0,0,0,0,0,0,3,4,0,0,0
HSN,ASK,0,0,0,0,0,0,3,2,0,0,0
HSN,AVA,0,0,0,0,0,0,1,0,0,0,0
HSN,AVB,0,0,0,0,0,0,4,0,0,0,0
HSN,AVD,0,0,0,0,0,0,2,0,0,0,0
HSN,AVF,0,0,0,0,0,0,1,2,0,0,0
HSN,AVH,0,0,0,0,0,0,1,1,0,0,0
HSN,AVJ,0,0,0,0,0,0,0,1,0,0,0
HSN,AVM,0,0,0,0,0,0,0,1,0,0,0
HSN,AWA,0,0,0,0,0,0,2,1,0,0,0
HSN,AWB,0,0,0,0,0,0,7,4,0,0,0
HSN,BDU,0,0,0,0,0,0,2,6,0,0,0
HSN,HSN,0,0,0,0,0,0,0,1,0,0,0
HSN,PVQ,0,0,0,0,0,0,2,2,0,0,0
HSN,PVW,0,0,0,0,0,0,2,3,0,0,0
HSN,RIF,0,0,0,0,0,0,3,5,0,0,0
HSN,RIM,0,0,0,0,0,0,2,0,0,0,0
HSN,RMG,0,0,0,0,0,0,0,1,0,0,0
IL1D,ADE,0,0,0,0,0,0,0,0,1,0,0
IL1D,BWM01D,2,3,4,3,4,9,14,12,6,6,3
IL1D,BWM02D,2,5,5,3,8,7,6,6,7,4,2
IL1D,BWM03D,0,0,0,0,0,0,3,0,0,0,1
IL1D,BWM04D,0,0,0,0,2,1,3,2,0,1,0
IL1D,CEPD,0,0,0,0,0,0,0,0,0,0,1
IL1D,IL1L/R,1,0,0,0,1,0,0,4,1,2,2
IL1D,IL1V,0,0,0,0,0,0,0,0,1,0,0
IL1D,OLL,0,0,0,0,0,0,0,5,1,1,1
IL1D,PVR,0,0,0,0,0,1,3,1,0,1,0
IL1D,RIB,0,0,0,0,0,0,0,0,0,0,1
IL1D,RIP,4,8,6,5,6,6,6,6,0,2,0
IL1D,RMDD,0,0,1,0,0,0,3,1,2,2,1
IL1D,RMDV,4,8,9,3,7,12,15,18,13,11,6
IL1D,RMED,0,0,0,0,0,0,0,0,0,1,0
IL1D,RMEL/R,1,4,2,2,2,4,1,3,2,4,1
IL1D,RMH,0,0,0,0,0,0,0,0,4,6,6
IL1D,SMDD,0,0,0,0,0,0,0,0,5,2,6
IL1D,URAD,0,0,0,0,1,0,0,2,3,4,4
IL1D,URAV,0,0,0,0,0,0,0,0,2,0,0
IL1D,URB,0,0,0,0,0,0,0,0,3,3,4
IL1L/R,ADE,0,0,0,0,0,0,0,0,0,1,0
IL1L/R,AVE,0,0,0,0,0,0,3,2,0,0,0
IL1L/R,BWM01D,0,0,0,0,1,0,2,2,1,0,0
IL1L/R,BWM01V,0,0,0,0,0,1,1,1,0,0,0
IL1L/R,BWM02D,5,7,6,5,14,16,20,10,6,6,0
IL1L/R,BWM02V,2,7,11,6,14,16,19,19,6,8,1
IL1L/R,BWM04D,0,0,0,0,2,3,12,2,0,0,0
IL1L/R,BWM04V,0,0,0,2,2,2,4,2,0,0,0
IL1L/R,IL1D,0,0,1,0,1,0,2,1,0,3,1
IL1L/R,IL1V,0,0,1,0,0,1,1,1,0,0,0
IL1L/R,IL2L/R,0,0,0,0,0,0,0,0,0,1,0
IL1L/R,OLL,0,0,0,0,1,0,0,0,0,0,1
IL1L/R,RIC,0,0,0,0,0,0,0,0,10,7,5
IL1L/R,RIP,0,0,0,1,0,0,1,0,0,0,0
IL1L/R,RIS,0,0,0,0,0,0,1,0,0,0,0
IL1L/R,RMDD,2,4,7,5,11,11,14,11,6,8,3
IL1L/R,RMDL/R,0,2,4,4,4,5,13,10,13,14,13
IL1L/R,RMDV,5,6,4,5,8,9,19,9,5,7,0
IL1L/R,RMED,0,0,0,0,0,0,1,0,0,0,0
IL1L/R,RMEL/R,6,3,7,1,0,0,0,2,0,0,0
IL1L/R,RMEV,0,0,0,0,0,0,1,0,0,0,0
IL1L/R,RMF,0,0,0,0,0,0,1,1,2,0,1
IL1L/R,RMG,0,0,0,0,0,1,0,0,1,0,1
IL1L/R,RMH,0,0,0,0,4,1,2,3,14,18,13
IL1L/R,SIAV,0,0,0,0,0,0,0,0,1,0,0
IL1L/R,SIBV,0,0,0,0,0,0,0,0,1,0,0
IL1L/R,SMBV,0,0,0,0,0,0,0,0,0,1,0
IL1L/R,URAD,0,0,0,1,0,0,0,0,0,0,0
IL1L/R,URAV,0,1,1,0,2,1,1,0,0,1,0
IL1V,BWM01V,3,3,3,3,4,7,11,6,12,8,2
IL1V,BWM02V,3,5,4,4,6,2,9,10,5,3,2
IL1V,BWM03V,0,0,0,0,0,0,5,0,0,0,0
IL1V,BWM04V,0,0,0,0,0,0,0,2,0,0,0
IL1V,CEPV,0,0,0,0,0,0,0,0,0,0,1
IL1V,IL1L/R,0,0,0,0,0,1,1,0,0,0,0
IL1V,OLL,0,0,0,0,0,0,0,0,0,0,1
IL1V,PVR,0,0,0,0,0,0,1,1,0,0,0
IL1V,RIP,3,7,6,7,6,4,5,6,3,1,2
IL1V,RMDD,6,8,7,6,9,8,16,11,17,9,3
IL1V,RMDV,0,0,0,0,0,0,0,1,3,1,0
IL1V,RMEL/R,3,5,4,2,2,3,4,5,4,3,2
IL1V,RMEV,0,0,0,0,0,0,1,0,0,1,0
IL1V,RMH,0,0,0,0,0,0,0,0,3,4,1
IL1V,SMDV,0,0,0,0,0,0,0,0,3,2,4
IL1V,URAD,0,0,0,0,0,0,0,0,2,0,0
IL1V,URAV,0,0,0,0,1,0,0,1,3,2,0
IL1V,URB,0,0,0,0,0,0,0,0,2,5,3
IL2D,ADA,0,0,0,0,0,0,1,0,0,0,0
IL2D,ASI,0,0,0,0,0,0,0,1,0,0,0
IL2D,AVA,0,0,0,0,0,0,0,0,0,1,0
IL2D,AVB,0,0,0,0,0,0,0,0,1,0,1
IL2D,AVD,0,0,0,0,0,0,0,0,1,0,0
IL2D,AVE,0,0,0,0,0,0,0,1,1,0,0
IL2D,AVL,0,0,0,0,0,0,0,0,1,0,0
IL2D,AWC,0,0,0,0,0,0,0,1,0,0,0
IL2D,BWM01D,0,0,0,0,0,0,0,1,0,0,0
IL2D,BWM02D,0,0,0,0,0,0,0,1,0,0,0
IL2D,BWM03D,0,0,0,0,0,0,1,0,0,0,0
IL2D,CEPD,0,0,0,0,0,0,1,0,0,0,0
IL2D,DVC,0,0,0,0,0,0,0,0,1,0,0
IL2D,IL1D,0,0,1,2,3,6,13,15,2,0,0
IL2D,IL2L/R,0,0,0,0,0,0,1,0,0,0,0
IL2D,OLQD,0,0,0,0,0,2,5,7,1,0,0
IL2D,RIC,0,0,0,0,1,1,2,0,0,0,0
IL2D,RIG,0,0,0,0,0,0,0,1,6,4,0
IL2D,RIH,2,1,0,0,2,3,9,9,1,1,0
IL2D,RIP,4,9,12,8,18,19,29,39,1,0,0
IL2D,RIS,0,0,0,0,0,0,0,0,1,0,0
IL2D,RIV,0,0,0,0,0,0,0,0,4,1,2
IL2D,RMDV,0,0,0,0,0,0,1,1,0,0,0
IL2D,RMED,1,3,2,3,1,5,2,5,0,1,0
IL2D,RMEL/R,3,6,6,13,12,10,18,21,0,0,1
IL2D,RMEV,2,1,4,2,1,1,4,5,0,0,0
IL2D,RMH,0,0,0,0,0,0,2,1,0,0,0
IL2D,SAAV,0,0,0,0,0,0,0,0,6,7,3
IL2D,SIAD,0,0,0,0,0,0,0,0,0,1,0
IL2D,SMBD,0,0,0,0,0,0,0,0,0,1,1
IL2D,URAD,0,3,3,4,6,5,9,15,0,0,1
IL2D,URYD,0,0,0,0,0,0,1,0,3,3,1
IL2L/R,ADE,0,0,0,0,1,2,3,3,1,1,0
IL2L/R,ADF,0,0,0,0,0,0,0,0,1,2,1
IL2L/R,ADL,0,0,0,0,0,0,0,1,0,0,0
IL2L/R,AFD,0,0,0,0,0,0,0,0,0,1,0
IL2L/R,AIY,0,0,0,0,0,0,0,0,4,1,5
IL2L/R,AUA,0,0,0,0,0,0,0,0,3,0,0
IL2L/R,AVE,0,0,0,0,0,0,0,0,1,0,0
IL2L/R,AVF,0,0,0,0,0,0,0,0,2,0,0
IL2L/R,AWC,0,0,0,0,0,0,0,1,0,0,0
IL2L/R,BWM02V,0,0,0,0,0,0,1,0,0,0,0
IL2L/R,BWM04V,0,0,0,0,0,0,1,0,0,0,0
IL2L/R,CEPD,0,1,0,0,0,0,0,0,0,0,0
IL2L/R,DVA,0,0,0,0,0,0,0,0,0,0,1
IL2L/R,DVC,0,0,0,0,0,0,0,0,5,5,2
IL2L/R,IL1D,0,0,0,0,0,0,1,3,0,0,0
IL2L/R,IL1L/R,0,0,0,0,1,3,2,2,3,2,1
IL2L/R,IL1V,0,0,0,0,0,0,1,0,0,0,0
IL2L/R,IL2D,0,0,0,0,0,0,0,0,2,4,1
IL2L/R,IL2L/R,0,0,0,0,0,0,0,0,0,2,0
IL2L/R,IL2V,0,0,0,0,1,0,0,0,4,1,4
IL2L/R,OLL,0,0,1,3,1,1,3,2,2,2,0
IL2L/R,OLQD,1,6,7,6,5,9,14,14,4,1,1
IL2L/R,OLQV,3,4,7,5,5,9,12,11,3,4,4
IL2L/R,RIB,0,0,0,0,0,0,0,0,0,0,1
IL2L/R,RIC,0,0,0,0,0,0,3,2,0,0,0
IL2L/R,RIG,0,0,0,0,0,0,0,0,0,0,2
IL2L/R,RIH,4,8,12,9,9,13,14,20,11,7,12
IL2L/R,RIR,0,0,0,0,0,0,0,0,0,0,1
IL2L/R,RMDL/R,0,0,1,3,5,5,3,6,0,0,0
IL2L/R,RMED,0,0,0,0,0,0,0,2,0,0,0
IL2L/R,RMEL/R,0,0,3,0,0,1,4,3,1,1,0
IL2L/R,RMEV,0,0,0,0,0,1,3,1,0,0,0
IL2L/R,RMH,0,0,0,0,2,0,0,0,1,1,0
IL2L/R,SIBD,0,0,1,0,0,0,2,0,0,0,0
IL2L/R,SMBV,0,0,0,0,0,0,2,1,0,0,0
IL2L/R,URAD,0,0,1,0,0,1,0,1,0,0,0
IL2L/R,URAV,0,0,0,0,1,1,1,1,2,0,0
