pre,post,L1_0hr,L1_5hr,L1_8hr,L1_16hr,L2,L3,adult_sem,dauer_sem_1,dauer_sem_2,dauer_FIB
AVJ,SDQ,0,0,0,0,23040,19599,0,70400,323700,89760
RMH,SAAV,0,0,0,1368600,2184240,827226,616800,1210200,1658400,1405720
AIM,AVE,208680,295936,215760,197760,692520,272363,712800,490300,893900,748880
AWC,SIBD,307440,498944,268440,148080,464400,697128,939600,522200,765000,707840
AFD,RMEV,1560,0,0,202200,173640,0,0,69600,130900,0
PVP,SDQ,0,0,0,0,1560,126382,4080,0,0,0
ADF,IL1D,0,0,0,0,44760,0,0,0,0,0
ADL,OLQV,0,59648,9960,148440,235320,108134,552000,0,78800,0
BWM04V,SIBD,12960,72704,87480,32760,117960,105430,458400,167800,198500,115480
BAG,RIB,2739120,3488256,2850120,4213320,6513000,10402528,14733600,6859000,12194900,9878200
URB,URYV,0,3072,1920,0,0,0,0,282800,40600,499880
AFD,ASH,0,0,0,0,23280,0,0,0,0,0
AIB,SIAD,721800,1020160,539040,1201200,3921480,2929427,3762480,2090700,2275400,2384200
BWM02V,URAD,0,0,4800,0,9720,30412,84000,0,0,8800
AVK,URAV,0,0,0,0,0,12503,0,61200,24200,57440
OLL,RIV,0,0,43440,9720,5640,0,61440,0,8600,0
BWM05V,BWM06V,0,0,0,0,0,0,0,0,8100,0
ADE,AVL,9360,2560,89040,0,2400,0,38640,454800,358600,672480
AWB,RIM,114000,1792,2400,0,124080,156794,8400,0,0,137120
ADA,RIV,687360,219136,617160,355440,585240,310547,1498320,751000,474700,715120
RIS,URYV,147240,374784,339720,284400,565200,448081,773520,1143800,952800,1369520
RIA,SAAV,284760,751616,912720,726840,1615200,2611444,1403760,1114800,2936900,2574280
AVD,OLQV,118800,110336,77880,95040,108840,113540,198960,75100,407400,224560
PLN,SMBD,0,0,0,0,0,0,112560,0,165200,0
PVQ,RIC,14400,12032,36480,0,23040,0,0,1400,35700,0
RMED,URYD,204840,672768,769800,1309440,1152000,1414194,3208080,545300,596200,851520
RMH,SMBV,0,0,0,57720,480600,298719,587760,771000,224600,916360
ASG,AWC,411720,1585152,1043280,1346640,2118000,5024531,7463280,7708800,7554000,4401160
SAAD,SIAV,18240,57344,22920,27840,129360,119961,234240,239900,26500,0
BAG,RMEL/R,157440,0,152880,7680,0,0,0,0,0,0
AVD,IL2V,0,0,0,3600,0,0,0,439300,608300,243280
ADE,SIAV,0,0,0,0,10080,20275,504240,0,289400,1240
AVM,PVR,0,0,0,0,2016960,83466,1157760,3048800,2792300,1514800
SIBV,SMBD,2260680,4067072,2548800,4000200,5625600,6911476,14421840,6865100,7090100,7830960
IL2L/R,RIF,0,0,0,0,0,0,0,258200,0,442800
AWA,RIH,0,0,0,0,0,0,0,0,363200,0
AVH,URAV,0,0,0,0,0,0,0,0,28900,0
AIB,ALN,0,0,0,0,0,0,8400,0,0,0
CEPV,CEPV,0,3072,0,0,53160,0,2400,1310000,2877400,1106720
IL2L/R,PVQ,23400,23040,26520,87720,21720,45619,10080,1800,4800,1600
BWM06D,BWM08D,150480,856576,463800,571200,2632680,4609228,11056560,2796500,4277300,4806440
AIM,PVR,0,0,3000,0,3240,0,11760,0,0,0
AVJ,OLQD,39000,80128,72240,60000,101280,140573,107520,16000,55000,4240
ASE,CEPD,360,21504,0,51240,0,0,0,1600,40800,0
ADE,HSN,0,0,0,0,0,0,577440,0,0,0
ADF,RID,30360,0,0,0,0,14530,0,6700,45900,0
AIN,URB,0,5888,48120,0,4800,5406,11040,0,132700,76200
RIB,RIF,0,0,0,0,0,0,0,0,0,38640
DVA,RMH,0,0,0,120960,590640,0,677760,105200,812200,1040
RIC,URYV,136800,114432,93000,133800,342600,727541,216480,682400,307900,433680
AIY,URYD,34680,0,0,0,0,0,0,31800,48500,3200
AUA,URYV,52080,37888,106680,163800,32880,0,0,136500,153100,96240
BWM07D,BWM07D,0,0,37560,0,0,0,1528080,0,0,320
ALA,CEPD,5280,6144,0,0,59160,0,0,0,0,30400
AIB,RMG,159600,387072,719640,191520,385920,742747,1203120,367600,372600,887120
ADA,ASK,171840,266496,256800,280560,299520,291624,659040,260900,490300,318640
HSN,SDQ,0,0,0,0,0,0,39840,0,0,0
IL2V,PVP,0,0,0,2280,0,0,0,0,214400,203360
AVA,BWM07D,0,76032,4320,0,0,0,0,0,0,0
AVE,PVP,309960,258816,114960,269640,1460520,450109,695040,206900,705300,1687680
ADE,RMEV,0,0,0,0,0,0,173520,0,0,0
IL2D,RID,0,0,0,0,0,0,0,54600,282700,159280
OLL,SAAD,471000,707584,515760,492720,2000040,2241084,1491360,1612500,2801200,1741720
BWM08V,RIM,0,0,0,0,411600,225729,189840,61600,7200,91400
ADF,RIS,0,0,22320,0,0,0,0,0,2600,0
AVK,RIH,3600,0,45480,21240,0,3379,0,0,189200,8440
RIH,RIS,254880,115712,414000,158760,1426680,1198602,2067600,1124200,1187200,2322280
ADA,SAAD,764040,456448,395760,382920,660240,846150,1099200,878600,742600,634040
RMG,SIAD,0,299264,98280,109320,86040,440309,1848960,652900,343900,691800
BAG,SIAD,6480,0,0,0,40800,16558,4080,682400,16500,1200
BWM06V,RMG,139800,756992,576120,590040,1368960,1315521,1177200,2293800,3884600,2231320
AVL,RID,53880,107520,8160,0,0,146657,0,0,27800,8240
ASE,SMBD,0,0,6720,0,0,0,0,0,0,0
AIA,RIF,299040,1050880,1016520,738360,2612520,2997011,2725680,3389600,3330900,2503960
BWM02V,PVW,0,0,0,0,0,0,0,10800,0,0
IL2D,RIS,0,0,0,0,14640,0,22800,227200,141800,269360
ADF,ASE,867840,841472,230280,1137240,983280,1211442,1247040,883900,2841800,1657000
AVA,DVC,666600,901120,610800,638280,1630440,2044077,4264560,751300,3287600,2067600
AVB,RIF,910080,1184512,1046400,970680,2257560,2892593,5514960,2888400,4655000,2714320
PVC,RIV,0,0,0,56760,0,511947,170160,40400,26400,333520
ASE,RMDD,0,0,0,0,0,0,3120,0,0,0
PLN,RIM,0,0,0,0,0,0,0,744300,160300,130400
ADA,SDQ,0,0,0,150720,362640,1295584,1711920,1118700,36700,917880
AIA,PVQ,808680,1306368,785280,984720,2287560,2756750,5818080,2124300,2069300,2628960
OLQD,SMBD,664800,1399040,705360,929040,2072280,2269132,3551040,3617000,5424600,4179600
RIF,RIM,129960,606208,1056000,565800,4302120,7207495,6882240,7889000,6086800,7169800
DVC,URX,76800,107520,64560,101520,7560,6757,2880,325500,249600,244920
ALA,SMBD,4680,0,7080,0,0,0,9840,0,0,0
ASJ,RIP,0,0,0,0,0,0,0,68000,683300,601320
URAV,URB,0,0,0,3120,0,0,4800,585000,575100,1209800
OLQD,RMDD,550080,1447168,1018200,991680,2982960,4636937,5538240,3869400,4176200,4632000
SDQ,SIBD,0,0,0,2040,0,0,117840,3100,255000,0
ALA,RMDD,0,0,0,0,18000,0,28320,0,0,0
AIA,AIY,72840,289280,214560,252720,1326360,326091,995520,89200,1545700,769840
PVT,RMH,0,0,0,0,14400,0,0,9700,53800,99080
ASJ,IL2D,3000,19968,29640,29400,0,0,11040,37200,0,62400
RMEL/R,URAD,428640,1432320,1074480,1080000,2488200,2729377,5118240,6231400,5980700,6191400
AIZ,AVL,0,0,0,0,0,0,7680,0,0,0
ASE,AVF,0,0,0,26760,320640,1102293,15600,3000,1600,295800
CEPV,RIV,47520,512,26880,56160,21600,40212,204960,390600,210600,310240
CEPD,URYD,558480,1591808,979920,1045440,2861880,2654022,3756720,96100,860400,536480
AWB,RIF,135600,553984,178440,572760,512280,1400339,1314000,1371900,2464600,1388400
AVE,DVA,434040,644608,686400,645240,1733040,3095009,4257360,5552800,6346600,4968240
BWM07V,RIC,78600,0,0,0,0,0,0,0,0,0
RMG,RMG,0,0,0,0,0,0,0,0,929500,0
RMF,SIAD,0,0,0,0,1088520,436254,1045440,235400,130000,570160
ADF,AIM,0,0,720,25920,4320,325416,980400,4567800,6085200,5632680
AVA,AVL,0,0,409680,96720,2880,14530,0,0,0,41360
AVD,URAV,0,0,0,1680,0,0,0,0,0,0
AIZ,SIAV,6240,0,0,240,13440,0,0,0,600,240
ASI,AVD,2280,0,0,0,0,0,17760,0,0,0
ALA,AVF,0,0,0,0,4800,174028,86400,439400,175500,447680
AIA,ASJ,645480,1522688,1229640,940440,1565640,1633842,2591280,1253100,770600,1683720
AUA,CEPD,85320,182784,128880,99960,202680,102051,617280,249200,150200,329160
BWM02V,RMDV,992400,1398272,1089480,700680,1130040,1069853,791040,2280200,1876800,2055160
AFD,OLQV,0,0,0,0,0,0,0,0,76000,0
AIB,AUA,138960,300288,105600,140760,498360,628530,1224000,1298700,757000,960760
IL1L/R,RMED,5640,56320,15240,0,85080,54067,76800,0,0,0
OLL,OLQD,144720,264960,623280,337440,762000,525803,1325760,859200,1499600,2384240
IL2L/R,RMF,0,0,0,0,0,0,0,0,0,188000
AVA,SIAV,165360,224000,171840,483240,356880,503838,2894400,964700,870200,297120
RIP,SIBD,0,0,0,0,1440,0,0,34400,0,0
PLN,PVT,0,0,0,0,0,0,0,0,0,273040
ADA,OLQD,63360,122880,23640,63240,106320,59811,247920,1300,43400,80
ADF,PVC,0,0,0,0,0,0,0,498600,0,0
AIZ,HSN,0,0,0,0,0,0,175200,0,0,0
ASJ,AWC,2640,0,0,1680,0,0,48720,0,0,0
PVC,SAAD,30840,0,0,0,0,0,167760,0,0,28080
FLP,RIM,0,0,40440,182160,132480,255129,106560,820900,520100,655640
URAD,URYD,972840,2068480,1643160,493200,3430680,3673189,2666640,3270700,3661600,4798560
IL2D,RIG,60960,0,0,0,77520,223702,223200,1124600,984000,977400
RIB,SMDV,1010160,1275392,1233720,1174320,2754840,3270388,3610560,2013700,3068600,2885880
BWM03V,CEPV,526200,485120,538560,472560,646560,786001,596400,619000,532000,676400
RIB,RMF,0,0,0,0,0,381172,114960,7300,150000,126720
AVA,HSN,0,0,0,0,0,0,914880,0,0,0
AIZ,IL2L/R,0,0,0,0,7320,0,0,261400,461700,240000
BDU,RID,167640,104960,67200,190200,368520,0,1037520,0,0,4840
ADF,AVB,81360,355584,242160,147000,226560,562298,349200,674000,1100400,860080
ASI,URB,0,0,0,18600,0,0,3600,0,0,57280
RIM,SIAV,249840,462080,527400,372720,333360,989429,1823520,1293000,1211500,1184080
AIZ,RMEV,840,3584,0,4800,0,29736,5280,234700,0,0
PVW,URAD,0,0,0,0,0,0,72480,429500,383600,340680
ADA,ADA,137400,114688,176400,50280,0,0,93360,143300,121100,132600
AQR,RIP,0,0,0,0,0,0,0,0,36000,0
BDU,BWM02D,4920,0,0,0,0,0,0,0,0,0
BWM07D,RMEV,0,0,0,12600,0,0,19440,27500,0,0
PVC,SDQ,0,0,0,0,2760,161525,0,0,0,0
RMF,RMG,0,0,0,0,0,3103794,6683520,6869000,7904200,7474840
CEPV,SAAD,0,0,0,1080,0,0,0,0,0,0
BWM04V,BWM08D,0,0,0,0,1560,0,32160,44700,0,170000
AIZ,ASH,309240,830464,805080,634680,1300080,1543618,1426800,1227100,1348000,1725200
RMDL/R,SMDD,815520,891136,718440,953760,1970400,1905528,3588480,1919500,2382300,1840480
RIS,RMH,0,0,0,315120,139920,0,0,0,800,0
AVL,PVC,0,10496,0,0,128160,0,0,0,0,0
AVH,PLN,0,0,0,0,0,0,0,0,0,2000
AIN,ASI,386400,218880,141360,310800,342720,1017814,1241280,2474400,1049600,1027240
RIG,SIAV,8160,0,63120,11520,106440,0,278880,0,492300,43640
ADA,BWM04V,0,0,0,0,4680,3379,0,0,0,0
ASH,URYV,4440,0,3960,36720,600,0,0,0,0,0
RMDV,SIAD,169560,565760,385440,271800,653880,842433,2835840,810800,1202500,1157000
AVF,CEPD,0,0,0,0,0,0,2640,38800,134700,65360
IL2L/R,PVR,0,35328,0,0,0,0,0,0,0,0
RMEL/R,SIBV,0,0,0,0,0,0,0,17000,0,0
PVR,RMG,16200,270336,216120,7920,195600,206807,40560,0,0,0
AIA,RMF,0,0,0,0,103080,0,0,0,0,0
BWM04V,RIP,0,0,0,4080,0,0,7200,0,0,0
AVB,SMDV,0,25088,102960,0,209520,45618,534720,0,93600,155200
CEPV,SDQ,0,0,0,130200,144840,368332,497280,405900,183700,605160
RIH,SIBD,0,0,0,0,0,0,0,204700,336200,360280
AVF,AVK,0,0,0,296280,0,0,586080,0,689800,52680
AVB,RMF,0,0,0,0,0,84479,557280,116400,177400,634160
RIF,RIF,6360,79616,0,2760,5400,0,16560,269400,174300,99080
RIM,RMEV,550320,90624,480240,11760,941160,2016705,613680,554100,1301600,727600
AVB,AVE,291000,760576,557040,789120,1759800,1709536,3986160,587700,3918600,1817720
AVH,AVH,83520,97280,54840,100440,145800,193628,300480,2200,76000,144000
AWC,IL2D,85440,124928,75840,115920,246240,215253,399120,181400,178500,113160
ADF,AVM,0,0,0,60240,0,95293,0,99300,0,0
AVL,OLL,0,124672,93000,55800,321600,95969,241440,0,142000,107600
AVL,SMDD,1800,93184,54720,120,177960,2027,54720,3400,0,390800
OLQV,SIBV,186120,84992,78000,99480,366240,110836,107760,0,450700,296080
AIY,RIH,546960,1015040,610560,372840,1893720,2386052,1390560,3760200,3768700,2628880
ADF,AIZ,3279000,3564800,2483400,4117800,5679720,6215024,13841760,8719600,7812000,6085480
RMDD,SMDD,913320,1201920,548880,541200,1844160,2108620,2617680,2250200,1072400,1619120
IL2D,SIBD,0,0,0,0,0,0,0,50400,116800,75560
AVK,BWM06V,0,0,0,0,23640,29399,45600,0,0,0
AVJ,RIM,23160,21504,91920,212760,392400,1705819,1688160,359900,463900,1323800
RIC,RMH,0,0,0,4384320,7076160,6909448,15093600,14834100,11390300,9246080
AUA,RMH,0,0,0,10680,0,0,0,0,0,0
OLQD,PVT,86280,351744,55080,65520,349560,184503,93840,455700,408300,281480
ASH,BDU,235080,13312,19440,10080,11760,29061,204240,2634100,3004000,2843440
ASI,AWB,237960,661504,300720,448680,1047600,770795,1048320,568700,865400,1135680
PVP,RIM,85440,12288,38880,63840,212520,236205,495120,335900,75300,111280
AIY,RIG,190560,0,170280,0,26520,337243,0,217100,521900,326120
ASK,IL2L/R,19080,14592,11760,9600,68280,132463,269760,0,28200,0
RIG,RMEV,603480,550144,640200,247200,531720,816752,513120,1403000,1349200,270360
BWM06D,RIA,0,0,0,840,13560,45281,6960,0,0,0
ASI,SAAV,31200,46848,15600,3120,56760,116244,37200,234400,177600,231160
AIB,IL1V,28200,166656,140880,84720,222480,222350,381120,78200,13100,178520
IL1V,RIR,32400,0,0,82560,0,0,0,0,0,0
AVF,SMBD,0,0,0,0,0,0,43200,0,0,0
AWB,RMF,0,0,0,0,0,0,48480,0,0,0
SAAV,SMDV,1327320,2021888,1554840,2263560,3531360,4502782,10343280,3659900,4916000,6203240
RMDV,RMG,737400,1483008,1659240,720960,2732040,2822644,3534000,3372800,4849400,4758800
AWC,AWC,991680,2196224,1773120,2341920,4723920,4703508,11243520,5682600,8056400,9660160
AVF,RMDD,0,0,0,0,2880,0,102960,0,0,0
AVH,FLP,0,94208,0,28800,0,303452,240000,169000,0,249920
BWM03V,RIV,23160,0,94320,8520,0,0,91200,135600,191800,222440
ASI,BAG,149880,942080,598920,334560,363000,304803,83760,395600,15500,336600
PVW,PVW,0,0,0,0,0,0,7460640,8609600,13381500,8678280
PVW,SIBV,0,0,0,0,0,0,1291200,509300,147300,892680
ALN,DVC,0,0,0,0,0,0,0,14400,0,0
AIB,URAD,0,0,0,0,0,15206,0,0,0,0
AIN,AWA,0,0,0,0,1920,0,25920,0,20000,0
SMBD,URB,847920,879360,751560,834000,1612440,1692978,1987680,945700,1841000,1230160
AVB,PVR,258720,650496,423720,662640,2321520,295679,4800960,1762200,4096700,3587120
ASI,SMBV,0,0,0,1440,0,0,0,0,0,0
AVM,SIAV,0,0,0,0,0,599807,26640,0,0,164160
FLP,RIF,99240,28160,99720,101640,50760,0,272880,0,280400,0
BDU,PVC,296640,827648,405480,587400,513600,86506,542880,39400,0,0
BWM03D,RIC,184440,24576,0,19080,59640,72652,0,0,0,0
IL1V,RIC,148080,130560,67560,187440,228720,332849,624240,257000,87900,212400
AIM,SIAV,0,0,0,111600,205680,3717,703200,0,226300,0
ASH,CEPD,36240,0,32400,0,0,0,0,0,0,0
AVF,AVF,0,0,0,335400,3647520,4498391,8135520,5427600,5076600,3537040
BAG,URX,113520,142592,86040,173640,434880,255804,808320,16600,145400,84280
FLP,PVQ,240,0,74160,6600,2760,0,5280,0,102400,0
AIA,BAG,0,0,0,34920,69360,94955,30960,0,19200,0
AVM,HSN,0,0,0,0,0,0,251760,0,0,0
IL1D,IL1V,0,0,0,0,75360,20951,130080,696700,544600,239960
AVD,PLN,0,0,0,0,0,0,0,0,0,180120
CEPD,RIH,402840,1016832,639840,445560,1338600,2596915,2531040,1867300,1929600,1832040
ADA,BWM08V,0,0,0,0,0,2365,0,0,0,0
BWM05D,URYD,0,0,0,0,83160,0,35040,0,0,0
AIM,HSN,0,0,0,0,0,0,1952880,0,0,0
AIY,SIBD,248400,440832,324000,112080,393240,631233,466320,925900,550200,801720
OLQD,PVQ,0,11264,8760,0,40200,6420,0,0,0,15720
RIR,RIS,0,66048,0,3840,131640,463288,599760,40000,148800,302320
BWM08V,RMF,0,0,0,0,0,57446,124080,0,11800,31280
HSN,RIM,0,0,0,0,0,0,13920,0,0,0
AVM,BWM01V,0,0,0,0,0,0,0,156800,0,0
BWM01D,RIC,112560,0,12960,0,0,0,0,0,0,0
CEPD,RIG,0,0,0,0,0,70624,10560,0,0,0
IL1D,URAD,1021200,1911552,1361040,683760,2388240,3536332,4131600,4128800,2745700,3247640
IL1L/R,RID,0,0,0,0,0,0,83520,0,0,0
DVA,URB,49560,101888,10920,33000,387720,874198,479280,43200,339200,8080
AIM,IL2L/R,87960,26368,98400,86640,217440,99010,0,613900,195500,278000
AVH,SIAD,21120,163840,99720,0,261480,61163,361920,843000,9400,162960
BWM03V,SAAD,0,0,0,0,0,0,27840,0,0,0
ASI,ASI,106440,99584,151920,7680,140880,182138,18960,116500,138000,107760
AUA,PVT,0,0,0,0,0,0,0,0,0,6120
AIM,RMEV,0,0,8760,0,0,0,0,0,0,0
ALM,URYV,25200,7936,58440,22680,35400,129085,5280,0,0,194720
ADF,AVH,766200,1752576,797640,873360,2916240,2760805,3204960,2249900,3785900,2955720
AIZ,OLQV,34200,8192,0,6240,0,20275,0,0,0,0
AFD,RIH,0,0,0,0,0,0,0,7200,196800,5120
RIC,RIR,0,0,0,0,3000,0,0,0,0,0
SAAD,URAV,0,0,13680,4440,0,0,0,0,57500,34760
AQR,AVJ,0,0,0,61560,815640,115229,103440,684300,7700,20480
IL1L/R,RIS,0,0,0,0,0,0,0,656800,1010900,1005200
RMG,URAD,0,0,0,0,0,0,0,0,9400,0
BAG,URAD,5160,512,0,8400,0,0,0,0,2200,11680
AIM,ASH,282000,425472,547560,778800,364200,440985,712800,1399200,1535400,2551000
AIZ,IL2V,0,0,0,0,0,0,0,0,0,37440
ADE,URAV,0,0,0,0,0,0,0,215600,0,0
BWM05D,IL1D,0,0,0,0,0,0,0,94700,54700,0
BWM07V,SMDV,0,31488,0,0,0,6082,343200,21400,0,50600
AVA,OLQV,0,8192,33960,1320,33720,19937,337440,0,3200,0
BWM03V,SDQ,0,0,0,0,0,0,104880,0,0,0
RMF,URX,0,0,0,0,0,33453,518160,0,0,0
ADA,RIM,708600,1731072,1421280,1739640,5924160,6709063,12327360,5170600,6546900,7198640
ADF,AIA,407160,406528,255840,298080,365040,660970,2034720,529400,1104900,830560
AIB,SIBV,338880,223232,165600,530880,714000,616365,2063520,684700,356400,645960
AVJ,RIF,1082640,2917120,1760880,1712400,3682320,3926967,3926640,2788100,4877000,2984040
AVA,IL2V,0,0,0,2880,0,41226,480,124200,156800,148680
PVP,RIF,184440,163584,194400,888960,1124160,2398892,4416480,4901600,3514200,2623560
BWM08D,IL1D,360,0,0,0,0,0,4800,0,0,0
AVD,FLP,311160,190976,102480,918960,442800,1376010,1203120,325500,1088600,851680
BWM01V,RMDV,993240,1088512,1045440,546240,895920,841419,1145760,1876200,1668000,2473760
AVJ,PVQ,840,6912,3360,48120,158520,140574,1201920,66800,252100,17200
ALM,BDU,508440,1544704,1539480,1445640,3158400,4160808,5148720,948600,1654500,1357320
BWM08V,PVR,15120,4608,14160,0,20040,0,0,102200,0,57840
PVP,PVQ,116520,0,0,0,0,0,0,0,0,0
AQR,RIA,0,0,0,7440,193080,481535,1772640,550200,396100,384880
RIP,RIP,191520,572160,391440,581160,561120,79748,618720,4300,0,7280
ASE,AVD,0,0,0,0,0,0,0,0,15000,0
SMBD,SMBV,2341440,4112640,2709000,4388400,13723200,16522596,21046320,21335900,22524400,20552040
BWM04D,BWM06D,541080,1271296,1035120,1776480,6250680,8763954,18685200,6986200,9209000,8224760
OLQV,RIV,0,24832,11520,5040,40440,100023,48000,0,35400,10800
BWM06V,PVW,0,0,0,0,0,0,0,138300,0,0
AVH,RMG,0,0,0,0,48600,77721,37200,0,11600,6720
ASH,RMH,0,0,0,75720,0,0,0,0,0,0
AWA,AWC,19800,154112,141960,18840,232440,50688,261840,1246800,990700,1234320
CEPD,SIBD,0,6656,0,0,14520,6420,42480,22000,13400,62440
ALA,AVD,44040,79872,44520,65880,67200,150036,256800,124300,56600,262240
PVT,URB,9240,13056,92160,3960,52680,57446,16560,5700,19200,96000
DVC,RIV,492720,824576,726480,375240,1373880,928941,2417760,208400,718300,1368760
AVL,RIB,310560,459264,327480,651360,788880,921506,2118960,744600,458600,808920
AIA,AIB,2666640,5005568,3108480,4917600,8903280,9860167,20302800,9562800,12538400,9361760
AVE,DVC,81600,222208,161880,276840,1130280,125706,1137360,180300,158600,176880
PLN,PVR,0,0,0,0,0,0,27840,0,0,1760
RMF,URAD,0,0,0,0,0,18922,0,0,0,0
IL1D,PVW,0,0,0,0,0,0,195120,426300,450700,377000
IL1D,SIBV,0,13568,0,0,0,0,0,0,0,0
FLP,RMF,0,0,0,0,726600,132801,362400,980000,533000,38440
PLN,SAAV,0,0,0,0,0,0,1248480,892600,1895200,840880
ASE,URB,0,0,0,0,0,0,0,0,12900,105400
AVL,FLP,119160,0,88200,0,2040,0,0,0,0,0
ADE,RIH,380040,615936,418560,73680,454680,3560324,8572320,0,0,0
AIB,CEPV,42720,38144,360,120,0,0,0,0,0,0
BWM06D,SIBV,95040,129024,21240,10440,192960,56094,547440,83200,178500,132760
AVL,RMEL/R,441960,626432,475320,555240,676800,1206711,2321520,910200,963800,1704400
BWM05V,RMDL/R,0,0,0,0,55320,34467,0,0,17800,0
ALM,CEPD,335400,862976,210600,268800,784080,1160755,1699920,1890000,770300,730400
ASK,URYD,7440,512,9840,18600,1440,0,55920,0,141800,57840
PVR,URAD,178320,589312,287640,127200,535680,176394,196320,130300,529600,159600
IL1V,PVP,0,6144,0,0,0,0,0,0,0,20600
OLQD,URB,103560,358400,129240,225480,471240,394690,758160,178300,98000,0
DVA,SMBV,26760,41216,24840,262680,476520,703549,2386800,1465500,998800,456400
RIR,SMDD,0,0,0,32400,0,0,0,0,0,0
ALA,URB,53520,6912,46560,7200,11160,61501,130320,61000,96500,219920
RMG,SIBV,137880,688384,668760,880320,2774520,2222498,4764720,3219800,2178300,2561080
BWM06V,RMDV,31560,28160,33000,187920,1072560,1504419,3042720,448400,262800,563760
RIH,RIP,1319040,1776640,1858800,2864880,2441520,3617770,9676560,3621400,3778000,4596640
HSN,RIF,0,0,0,0,0,0,3906960,0,0,0
AVB,BWM07D,0,0,0,0,0,0,0,0,0,80
BDU,PLN,0,0,0,0,0,0,11280,0,0,0
PVC,RIM,141960,451584,148560,356760,0,47308,444720,88200,0,156320
OLQV,SAAD,0,0,0,0,2640,0,0,0,2500,0
HSN,PVQ,0,0,0,0,0,0,9861120,0,0,0
RIV,RMDL/R,252600,156160,1018080,1205880,1600320,2551295,3138720,3146900,3210000,3103400
RMDL/R,SIAD,676320,1122048,792840,1017120,1936680,2185327,6339600,2496000,3441400,3234000
SIBD,URX,136920,85504,77160,112800,212040,383537,178080,170000,119800,241560
BWM03V,BWM04V,0,0,0,59760,0,0,0,0,0,0
IL2V,SIAV,29160,47104,11760,23160,87600,87183,144480,85900,153400,81520
SIBV,SMBV,448800,683520,749040,714720,1895640,972870,2643360,462800,1334100,625360
AVE,SIAV,395520,750848,568080,989400,1845240,1582140,2671200,733600,2988300,1801760
IL1L/R,OLL,1074600,1716480,1967400,1216680,2605800,4948162,4502400,3408300,3536700,5138080
IL1L/R,SMDD,15360,14080,1800,6000,1680,17909,0,0,3400,213200
FLP,PVR,15000,107008,83640,489960,393120,131450,1027680,0,356400,88560
AVF,PVQ,0,0,0,196080,5674200,7669092,10668960,8193800,6689900,5443480
BWM01V,RIV,480,0,0,0,0,0,0,0,0,1040
BWM04D,BWM06V,0,0,0,233280,0,0,0,3400,580200,0
SMDD,SMDV,3765480,6618112,5385240,7671960,10130040,12261425,25684080,15641600,18688900,16291800
CEPV,RIM,104520,0,0,48480,11760,0,14160,254600,43000,156640
AWA,URX,184200,286208,23160,29880,143280,5406,0,0,0,0
RIS,URB,0,5888,0,0,0,11151,0,0,10000,0
RMDV,URAD,360,47104,18000,66600,0,3379,10080,775900,641000,822520
BWM05V,RMDV,450480,489472,699360,853800,3227040,4453446,6515760,2964600,3320500,1816520
ADA,RIF,350040,740864,540480,225960,512880,333526,791280,2703400,3024300,1720040
AVA,URAV,0,0,0,6240,0,0,0,74600,15900,520
BWM06D,CEPV,0,2560,0,0,0,0,0,0,0,0
ASE,AWB,2006520,2402304,894240,1761840,2802360,2025829,3018240,1509900,2719600,2307280
AUA,AVD,144480,345088,86880,141000,455760,258170,173040,411900,652800,495120
AVJ,SMDV,12840,30208,2160,23880,220080,195993,380640,5500,106700,960
AVL,SIAD,178800,575232,0,521040,1082760,613662,909120,620800,755600,1045720
RIB,SIAV,77640,134400,141240,89760,414720,500121,530160,231700,176900,364400
PVP,SMDV,137400,4352,0,0,0,0,0,0,200,0
ADL,RIP,0,0,0,0,6600,0,0,144400,381800,221360
ASE,SAAV,41160,79872,140760,83160,240840,91237,396240,436500,452600,634840
AVD,RMG,27360,89088,22800,133200,382680,1094184,582240,512400,380300,228640
BWM02D,CEPD,401280,101632,0,1560,4800,34804,0,2800,0,17960
ASH,RIR,120960,102656,76800,149040,82920,514651,512640,398100,18000,0
BWM04V,RMDL/R,825960,1516032,1262880,1004040,2696400,2722281,4098960,1832900,2111100,2578400
AIM,OLQV,0,0,0,0,0,0,0,320600,192600,311600
PVP,RMF,0,0,0,0,0,0,491520,0,0,11640
ADE,BWM06D,0,0,0,0,84840,59136,0,0,0,0
PVT,SMBV,38640,0,113760,2640,365520,0,29280,177000,0,12720
ADF,ADL,0,0,0,0,0,133816,1404720,6800,141000,0
AIN,RMED,0,0,0,27480,0,0,0,0,0,0
BAG,CEPV,261840,676352,400080,235920,1027440,1179678,1331760,1305700,942100,956320
IL2V,RMEV,355560,492544,669600,479520,722880,895825,922560,775200,857900,681680
AVE,RMEV,17040,167680,102600,58560,298560,373738,423600,230300,365400,387000
OLQD,SAAV,0,0,14040,0,0,0,0,0,0,0
ALA,SAAV,1800,0,0,249240,0,21626,48240,0,70800,6880
ASE,BAG,19920,97536,399600,582600,1774680,2034614,2777520,2259300,1104600,1083480
RIM,URAV,0,0,10680,0,0,0,0,58100,0,54960
ADL,IL2D,16200,24576,39960,39960,73320,123002,246480,235900,0,24080
BDU,FLP,100800,51712,24240,76800,211080,0,70320,0,67600,0
RIV,RMDV,469560,511488,486120,170040,862200,1743329,2135760,1447000,1150600,1454640
RMDL/R,RMG,2963640,7779584,5415720,3298080,8907000,8014108,13125360,8567800,7687000,9281520
