neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
SIBVL,57,0,0,0,0,0,0,417,197,0,833,0,0,0,0,27,61,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,53,40,765,42,37,65,63,105,0,72,67,11,0,1449,0,66,174,0,248,82,148,6,76,0,288,221,240,11,0,0,57,71,221,377,84,0,4,88,48,0,0,0,0,35,0,1,13,259,346,932,179,2,215,9,0,0,181,465,591,22,61,203,0,40,53,130,93,2,4,44,0,0,148,89,0,0,0,0,0,55,52,28,50,121,30,379,377,209,543,29,367,0,0,0,0,0,10,54,491,661,805,1323,729,2502,723,0,2407,894,827,61,164,4,20,59,1,5,0,46,88,0,69,0,57,0,0,0,0,56,47,11,0,165,0,0,11,0,317,84,226,0,46,318,1300,405,38,526,322,0,0,0,251,0,400,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBVR,0,66,0,0,0,0,491,0,0,207,877,0,0,0,0,19,0,0,0,0,0,0,0,0,4,459,0,0,0,0,0,0,113,117,585,48,128,41,60,71,0,179,47,74,14,0,1392,157,113,507,0,89,153,44,25,206,37,187,283,21,0,30,21,222,140,84,282,22,0,41,202,0,0,0,11,1,0,6,1,312,100,366,1076,23,56,0,83,39,0,437,437,41,102,0,25,19,66,86,156,16,0,5,151,29,40,197,0,0,0,0,0,0,62,0,26,86,100,385,406,562,190,379,17,1,0,0,0,5,0,524,81,564,501,752,1775,456,2475,2407,0,875,767,94,102,22,11,4,36,0,0,63,68,172,49,43,0,0,69,33,74,2,1,19,196,3,64,27,0,0,0,0,0,18,0,643,510,2064,42,209,415,0,0,0,0,0,0,0,0,0,0,5,114,1,293,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDL,169,0,0,1,34,0,0,1077,0,913,22,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,118,0,0,21,4,19,283,116,230,24,89,0,0,44,0,0,15,0,922,2,0,1,0,689,32,410,284,0,246,21,292,0,0,17,0,58,0,405,0,0,0,0,78,0,0,2,0,652,97,27,129,14,44,48,343,34,69,0,12,0,12,93,0,110,0,24,10,74,46,0,0,6,0,151,38,8,76,6,0,67,3,0,143,0,4,7,0,187,197,510,72,1,1,7,34,145,0,0,0,40,0,67,63,1683,0,961,6,1516,271,894,875,0,191,1967,254,88,0,18,1,0,83,18,0,0,268,0,0,8,3,0,0,107,323,75,0,8,793,0,0,20,15,2,7,0,0,227,109,304,8,86,104,0,0,0,0,0,0,0,0,320,57,870,315,2108,425,3778,739,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
SMBDR,0,276,0,0,0,0,806,0,766,0,71,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,0,0,37,0,0,3,0,258,48,394,89,170,0,0,0,19,8,0,1033,0,0,0,0,58,10,544,288,310,453,0,240,18,5,0,0,20,0,91,10,366,0,0,185,0,17,0,0,0,73,641,137,17,38,1,231,18,85,61,10,0,0,0,30,53,0,0,25,13,8,90,0,6,0,0,58,315,6,0,95,29,0,62,172,0,0,0,0,12,282,135,100,538,14,1,84,17,167,0,0,0,0,2,80,139,0,1911,2,1104,240,1784,827,767,191,0,97,2715,0,179,2,56,99,0,0,16,80,20,12,0,24,0,0,97,0,198,265,281,827,20,0,0,3,0,0,139,1,0,110,311,0,41,93,126,602,110,990,507,2413,1217,2654,1147,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBVL,674,0,653,0,28,0,32,0,52,0,7,10,0,0,0,404,0,0,0,0,0,0,0,0,0,15,171,0,862,0,0,0,0,0,65,60,0,0,0,216,0,85,0,54,0,0,0,919,0,1984,0,595,30,0,400,1,1,58,0,35,0,0,0,38,0,140,0,102,0,0,1,0,0,83,0,1028,95,108,0,26,42,0,134,87,35,0,106,45,0,8,0,66,0,6,1,115,56,0,0,155,0,21,29,67,26,0,48,0,3,0,0,98,0,174,0,0,143,69,25,0,55,5,642,0,0,0,164,63,0,87,105,10,6,996,0,562,33,61,94,1967,97,0,68,30,29,0,100,0,0,114,0,93,93,257,0,47,224,269,0,193,80,46,0,0,0,995,0,21,0,0,1,2,0,450,70,162,24,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,68,1109,441,2608,1986,4796,1877,0,0,13,0,0,0,0,0
SMBVR,0,713,0,563,0,0,0,11,0,80,1,0,7,0,9,0,509,0,0,0,0,0,0,0,0,11,0,206,0,836,0,0,0,0,71,98,0,0,0,0,144,0,246,0,65,0,0,0,977,0,2096,42,875,294,0,7,0,0,208,0,76,0,0,0,88,0,210,0,142,0,0,0,0,0,125,60,803,0,12,0,0,271,0,66,45,282,0,0,0,8,4,0,33,2,10,16,73,0,0,0,269,132,131,16,0,41,0,75,147,0,0,0,108,0,214,285,0,31,54,52,4,656,5,0,0,0,175,15,115,65,51,28,25,0,1056,0,520,164,102,254,2715,68,0,13,6,106,0,0,0,0,64,249,95,0,188,0,9,174,259,0,177,68,55,0,2,0,557,0,80,0,0,0,9,58,441,0,130,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,45,0,0,0,558,64,1088,402,3532,856,1853,1380
SMDDL,0,0,0,11,0,0,23,100,323,781,0,0,7,0,0,0,0,0,0,0,13,0,8,0,0,70,0,0,0,0,0,0,0,0,1,0,32,54,0,0,6,15,0,56,365,0,51,0,0,267,0,106,2,164,1606,199,76,0,92,0,24,7,404,4,0,24,9,0,0,0,364,0,1,0,0,18,0,36,480,0,1,0,23,502,27,0,0,0,0,0,64,1,0,0,2,438,467,33,312,0,0,2,0,1,290,388,0,0,8,0,220,0,37,122,0,8,1092,146,0,94,107,1,126,599,39,5,271,12,0,224,97,622,55,74,28,262,29,4,22,88,0,30,13,0,150,98,1743,0,72,288,0,0,86,0,32,20,19,46,0,0,73,167,131,0,509,0,0,7,0,0,0,0,0,296,114,16,252,56,69,65,0,106,0,96,0,0,0,149,0,332,0,396,0,125,0,20,0,43,0,0,48,0,32,22,0,10,0,0,0,0,0
SMDDR,0,0,0,0,0,0,16,12,725,269,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,19,66,22,119,25,0,0,102,316,70,38,0,0,0,0,280,4,318,1952,149,203,62,127,0,4,0,336,0,0,0,25,151,0,0,294,0,10,0,0,0,0,11,400,146,2,1,0,0,8,406,0,0,0,0,0,65,0,0,63,19,518,429,162,54,0,0,0,3,1,402,316,0,0,0,252,0,32,0,0,95,925,3,0,103,119,66,143,10,784,0,7,123,0,34,162,195,0,440,24,133,43,246,20,11,0,179,29,6,150,0,1741,41,46,0,0,234,102,0,16,0,3,27,0,7,0,61,119,24,376,62,0,0,22,0,0,32,0,0,64,265,0,429,48,45,98,0,256,151,851,80,573,0,1,0,19,0,48,0,0,0,31,0,22,0,0,0,0,0,104,0,159,9,0,84,0,83
SMDVL,0,0,0,0,0,0,0,0,252,282,11,0,9,0,0,0,0,0,0,0,0,24,0,40,0,0,0,0,0,0,0,0,65,51,152,0,42,1,82,32,0,0,75,129,268,0,0,0,0,0,531,30,1404,574,188,177,104,0,0,0,0,1,0,0,232,0,91,0,0,37,63,0,2,1,0,22,0,368,176,0,4,1,11,309,5,5,0,0,0,0,18,0,10,0,12,338,428,58,188,0,0,5,36,11,431,405,0,0,13,96,0,51,0,0,98,801,81,13,202,119,38,129,1,449,43,21,589,40,37,118,83,365,1062,0,502,178,54,59,4,18,2,0,106,98,1741,0,427,386,0,0,86,85,207,0,0,0,0,0,16,0,238,62,159,1,0,0,512,0,0,0,5,0,0,80,230,208,440,0,41,37,0,48,7,0,0,0,0,2,0,3,0,0,0,0,0,13,0,32,0,0,0,0,0,128,0,443,166,127,235,272,201
SMDVR,0,2,0,0,0,2,0,0,396,250,14,6,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,62,50,46,57,0,31,86,0,12,1,0,218,80,0,33,0,0,575,0,1478,73,217,627,99,74,0,1,0,0,4,118,182,0,96,0,6,0,41,58,11,0,0,0,0,36,130,293,48,0,0,43,5,336,0,16,12,0,0,62,20,0,0,0,590,346,174,47,2,0,9,2,6,351,414,0,0,21,1,63,0,98,336,0,145,878,169,4,23,82,0,103,308,50,24,752,28,28,117,27,745,751,414,7,143,206,1,36,1,56,100,0,1743,41,427,0,0,448,49,0,88,21,3,0,0,50,28,0,158,52,320,219,0,0,634,0,0,0,0,0,18,0,230,84,0,297,85,0,12,0,3,0,0,0,0,0,26,0,26,0,0,0,0,0,21,0,255,54,259,477,121,148,30,0,41,0,0,0,0,0
URADL,0,0,29,0,17,0,0,0,0,0,0,34,0,0,0,0,0,15,0,23,0,31,0,41,0,0,0,0,0,0,3,26,0,0,0,0,0,3470,0,516,0,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,528,0,34,0,1804,0,0,0,18,0,0,0,7,0,33,22,0,0,0,0,4,0,0,3,1,17,0,0,3,0,89,0,0,0,0,0,105,0,0,0,4,0,45,0,6,0,167,0,0,1408,0,0,1984,0,206,0,0,0,0,0,225,861,0,0,225,0,1127,1123,1693,1722,0,0,53,306,0,0,0,0,0,0,5,0,0,99,0,0,0,46,386,0,0,0,429,0,17,0,88,0,38,122,178,177,0,0,0,0,1072,0,0,0,0,95,102,41,5,0,127,0,0,17,0,0,4792,2364,934,291,86,0,0,0,56,0,57,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,13,0,10,0,0,0,0,0,2,1,0,0,0,1,0,29,0,62,0,14,0,10,0,0,74,0,7,33,17,0,34,0,0,0,0,3944,0,835,0,0,0,25,0,433,0,0,0,0,0,0,0,0,0,0,0,1161,0,202,0,1889,0,0,0,0,0,42,0,0,7,15,0,0,0,0,0,0,50,0,16,5,0,0,3,123,0,59,0,0,0,0,186,0,0,0,0,0,0,81,0,1,87,0,0,0,1491,0,0,2731,0,202,0,83,0,0,739,2,0,0,0,339,825,1580,405,1000,0,0,451,1,0,0,0,0,0,0,0,0,83,0,0,0,72,0,0,448,0,0,0,857,0,0,0,3,67,48,15,0,161,0,0,0,0,1249,0,0,0,119,7,90,0,30,53,53,0,0,0,0,0,0,0,0,0,0,0,0,4601,1817,481,15,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,738,0,3710,0,0,0,0,0,1203,0,0,0,24,0,0,0,0,0,1303,0,2,0,0,0,981,0,107,0,0,0,0,91,0,0,0,0,0,0,0,6,28,1,0,0,0,35,0,0,0,0,0,0,159,0,145,46,0,0,183,0,0,0,114,0,147,1,1,1512,0,0,265,0,331,0,2575,0,0,65,457,0,0,0,18,843,1469,992,1747,1172,20,0,4,399,72,0,59,0,152,0,46,63,18,0,114,0,288,0,0,49,429,0,0,30,0,0,0,0,0,0,0,0,0,1,27,76,0,0,473,0,130,0,0,0,0,0,24,122,3,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4325,3145,455,69,2,0,0,0,5,0,84,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,848,0,3820,0,127,0,0,0,870,0,0,0,28,7,0,0,0,0,1363,0,0,0,0,0,1149,0,59,0,0,76,0,0,0,0,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,0,0,0,133,67,35,0,0,0,109,0,0,0,57,217,20,19,0,1632,0,0,633,0,348,0,2698,14,0,0,302,0,0,723,20,1513,1051,478,1086,0,13,752,3,0,122,0,154,0,133,88,68,0,16,0,64,0,234,86,0,0,857,30,0,0,0,0,0,0,0,0,0,0,16,40,70,0,0,0,442,86,0,0,0,0,0,31,37,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,101,0,0,0,0,0,4241,2442,547,86,72,0,0,0
ADEL,0,0,3,0,0,0,407,0,668,0,178,0,0,0,0,0,0,0,0,12,0,1,0,0,0,3,0,0,0,0,0,0,0,0,32,682,1028,0,0,511,0,0,0,58,0,0,0,0,0,50,6,27,231,271,282,167,0,1644,0,27,0,0,0,0,0,490,43,0,0,0,0,54,0,0,0,0,0,228,397,0,0,32,192,1,1,26,2,133,0,0,0,135,30,188,122,24,4,2,0,10,0,155,230,33,0,0,0,0,0,52,0,594,0,24,0,212,115,0,0,335,384,0,0,0,61,724,0,11,444,0,751,20,118,70,6,20,229,0,172,0,80,93,249,0,102,85,88,17,0,0,0,0,3086,0,0,36,333,65,87,73,222,166,353,69,0,87,0,5,0,0,249,8,0,10,5,0,218,78,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,1,0,0,0,596,0,979,62,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,125,780,1228,0,0,0,674,0,0,0,147,0,0,0,0,0,43,381,0,253,311,0,173,0,1464,0,0,0,0,0,0,29,462,0,0,0,0,0,163,0,0,0,0,409,209,0,0,3,49,0,58,0,64,44,18,3,0,22,59,111,23,0,30,0,0,2,51,413,247,31,0,4,0,0,0,0,3,0,1204,0,0,12,229,3,0,254,298,0,0,0,1287,0,0,124,0,650,0,373,0,45,136,218,0,69,49,268,20,93,95,86,0,207,21,0,0,0,0,3086,0,0,0,41,258,65,17,202,46,119,12,0,7,0,113,12,11,1,67,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,141,0,0,0,0
AIML,1715,0,690,0,0,0,542,0,90,0,2,861,18,3855,0,1074,0,10,0,2131,0,1303,0,0,0,0,473,0,2838,0,37,110,0,0,0,0,0,76,0,119,0,0,0,36,0,39,0,209,0,71,0,0,17,0,1,0,0,158,0,719,0,47,0,321,0,332,0,2359,0,461,0,1,0,70,0,377,0,481,21,205,16,103,581,220,1,204,660,332,12,24,7,139,0,0,0,0,0,0,0,375,0,0,0,6,0,0,147,0,61,57,0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,17,0,0,106,0,43,0,12,257,0,0,16,0,3,88,0,0,0,0,0,0,45,135,1608,1234,106,1214,0,6,0,65,0,0,0,0,0,74,7,737,0,117,0,241,0,550,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,1901,0,301,0,0,0,417,0,10,59,0,708,0,3709,0,1355,0,4,90,2254,0,1336,0,0,11,0,613,0,2377,0,227,0,0,4,41,0,0,0,0,114,0,0,0,46,0,0,0,182,0,0,0,0,0,0,0,0,0,193,0,365,0,0,0,184,0,239,0,3037,0,457,0,0,0,154,0,567,0,596,1,54,347,179,0,114,609,182,18,574,32,250,0,96,0,0,0,0,0,0,0,636,0,1,0,0,0,9,231,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,145,0,57,0,0,0,0,188,32,0,0,0,0,3,0,0,0,0,45,0,110,1327,1096,1204,88,0,0,0,0,9,0,10,0,7,92,26,0,794,0,272,0,12,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,812,644,0,0,171,104,18,18,0,170,101,204,760,0,0,166,124,1074,1035,2548,2033,0,0,0,58,382,1,102,0,0,0,0,0,0,0,12,33,275,159,0,0,34,11,23,28,0,0,0,0,0,3,93,60,0,7,99,80,67,136,45,34,0,0,0,0,301,220,6,5,0,0,0,0,0,0,151,61,0,0,110,98,167,121,204,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,0,11,23,84,103,0,0,0,0,0,0,39,23,0,0,0,0,0,0,0,0,0,0,28,85,0,0,31,36,0,0,8,24,47,0,20,3,0,0,38,67,0,0,36,41,135,110,0,260,342,366,442,0,0,0,2,17,0,0,0,0,0,57,1443,2144,0,0,0,0,0,0,72,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFL,71,4,16,2,0,0,62,0,112,13,0,31,42,0,0,767,26,0,0,417,2001,208,422,0,0,78,114,100,772,308,0,0,0,0,0,0,0,58,114,156,120,0,0,82,9,88,85,0,0,318,0,0,21,0,46,0,0,126,22,51,167,41,47,0,0,228,10,137,51,0,0,0,0,0,0,0,0,0,68,109,0,8,290,10,184,137,711,3242,1150,0,0,0,0,0,0,0,0,0,0,1259,154,0,0,0,39,0,2558,798,0,23,41,63,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,53,180,0,36,67,0,69,3,0,224,9,19,27,0,50,122,48,0,0,333,258,1608,1327,260,0,5559,381,208,0,18,0,6,76,160,64,0,847,2751,0,346,2072,42,0,245,0,1131,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVFR,50,54,349,101,0,0,0,0,3,68,0,115,32,0,0,1196,560,0,0,1851,568,415,25,0,0,10,827,277,1203,970,0,0,0,0,0,0,0,144,44,106,98,0,0,6,75,187,38,0,0,316,0,5,0,0,114,0,0,0,150,43,83,119,6,0,0,246,161,156,144,0,0,0,0,0,0,0,13,0,0,0,39,0,79,4,24,191,464,2066,1478,0,0,0,0,0,0,0,0,0,0,102,571,0,0,0,0,0,2933,1336,0,44,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,56,0,106,46,0,33,0,0,269,174,46,0,0,28,178,15,0,0,65,65,1234,1096,342,5559,0,24,316,0,0,0,8,0,106,0,0,60,48,6,3444,1149,14,0,49,0,1358,393,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,28,2521,6,146,0,0,404,0,62,0,998,0,5,0,0,73,754,0,0,188,0,129,0,0,0,380,0,286,6,841,0,0,0,0,603,1,63,391,0,0,139,0,0,0,0,77,0,0,107,0,92,0,128,0,0,294,0,0,0,94,862,136,0,0,79,1,377,0,79,45,0,373,0,0,0,12,63,6,354,499,325,975,35,0,0,3430,239,1069,42,1137,1510,140,4691,191,0,0,0,0,0,310,1065,0,37,0,0,26,390,235,1039,74,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,678,0,122,0,74,0,97,0,259,0,7,16,0,177,0,0,0,87,17,106,1204,366,381,24,0,387,9,3,0,80,0,0,89,70,57,210,452,0,0,4,304,0,0,0,7,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,2003,14,369,136,0,0,0,897,0,362,1013,1,0,0,0,556,223,0,0,0,328,0,131,0,0,168,333,0,727,2,0,0,0,0,472,470,38,0,325,14,0,0,0,0,0,0,81,131,0,107,0,129,0,0,54,0,392,0,3,811,145,0,85,116,0,557,0,13,0,0,0,0,222,20,0,34,0,355,46,739,730,116,984,0,47,667,3139,23,426,2237,609,3038,131,0,0,0,4,0,0,596,492,0,0,0,60,0,265,534,849,0,45,0,51,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,341,0,281,0,56,2,107,0,193,0,0,0,0,158,0,161,0,0,73,202,1214,88,442,208,316,387,0,0,37,0,0,68,0,0,0,64,0,28,0,0,42,22,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,0,272,123,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,7,0,3,4,71,0,24,0,0,13,105,4,0,26,0,175,19,0,153,46,326,27,26,11,0,0,0,0,0,69,72,187,57,0,123,0,0,422,64,0,0,2,0,74,209,29,21,249,8,27,0,517,155,0,0,0,0,0,53,120,174,0,1661,1,2,10,15,0,0,410,621,1,373,328,0,0,0,25,0,8,0,16,43,329,17,0,0,522,181,0,0,0,19,2,0,638,986,103,0,433,281,209,41,13,6,47,1,323,198,80,177,73,61,238,52,0,0,1,16,222,46,0,0,0,0,0,9,0,0,1952,1954,32,0,1,0,1202,0,0,0,0,0,71,83,0,623,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,178,26,114,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,3,9,7,27,8,0,66,159,27,14,28,2,4,244,143,18,206,60,71,2,8,0,0,0,0,0,4,132,6,150,10,0,1,0,257,309,0,0,14,0,73,128,13,131,38,30,1,5,377,502,0,16,0,0,1,13,562,7,0,2071,6,1,0,23,0,0,534,226,0,325,330,0,0,4,18,1,0,21,46,52,79,302,0,0,220,518,0,0,0,16,74,4,976,688,1,231,220,367,263,153,15,1,11,19,75,265,46,68,167,119,62,320,0,0,27,40,166,119,6,0,0,18,0,3,37,1952,0,2447,0,73,0,30,1034,0,0,0,0,0,84,30,0,767,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVL,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,154,116,5,18,125,211,48,64,72,45,106,159,0,0,12,1,0,0,263,96,23,2,0,0,133,106,215,234,0,0,0,0,136,184,0,0,0,0,0,8,36,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3221,0,0,125,186,0,0,81,506,28,7,35,0,0,160,58,98,0,0,37,26,108,253,49,0,28,47,0,0,0,147,285,60,356,530,0,0,0,544,0,57,0,56,0,196,0,281,0,55,131,24,159,219,0,0,76,70,353,12,0,0,0,0,0,0,0,1954,2447,0,2,0,0,0,154,0,0,0,0,0,6,24,0,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,1,0,0,0,57,0,909,0,70,0,0,0,0,0,0,5,0,0,0,19,0,0,0,129,0,0,0,0,0,0,0,1,8,0,0,0,0,1631,0,0,0,0,0,905,0,897,0,0,0,0,0,0,9,0,0,0,0,917,0,714,0,824,0,0,0,273,0,0,0,0,0,28,7,0,0,0,0,0,0,0,64,112,0,0,711,50,0,167,0,0,0,0,0,860,0,360,21,208,0,34,0,0,0,190,0,56,155,0,0,730,0,111,0,0,0,26,0,51,457,518,81,491,6,9,0,0,37,0,311,182,334,0,118,0,0,0,0,165,3,8,827,0,0,0,376,1,0,1072,0,0,0,69,0,65,0,2,6,8,80,0,32,0,2,0,63,0,0,0,14,73,141,0,0,272,217,0,209,428,0,570,35,1022,272,2029,595,3535,1403,0,0,1,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0
CEPDR,0,0,0,0,0,42,0,849,0,103,0,15,0,0,0,0,0,0,0,0,20,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,1306,0,12,0,0,0,1036,0,689,0,0,0,0,0,0,0,0,0,0,0,432,0,831,0,659,0,0,0,476,0,0,0,0,5,12,0,0,0,0,0,53,15,30,0,78,758,0,0,41,0,62,0,0,0,0,661,0,36,398,0,114,0,35,0,0,201,36,0,0,226,0,0,502,0,179,0,0,73,0,346,46,68,464,68,660,16,0,0,0,555,0,160,147,360,0,0,52,39,0,0,64,793,20,0,2,509,62,0,0,0,1249,0,0,0,7,0,9,17,76,0,0,68,0,73,0,63,0,0,0,0,87,38,101,0,1,181,358,0,174,0,433,0,0,0,0,955,0,3326,0,313,194,480,940,1574,1317,3147,2806,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0
CEPVL,0,0,0,0,3,0,1182,0,0,0,0,0,0,16,0,0,0,193,0,256,0,71,0,21,0,5,0,0,0,0,16,0,0,137,0,0,0,0,0,0,0,885,0,811,0,0,0,568,0,770,0,13,0,0,0,259,58,523,0,86,0,0,0,374,0,126,0,1,0,0,0,0,48,0,0,0,0,0,0,46,56,0,2,0,678,0,0,143,0,0,0,0,0,1222,9,266,44,212,0,62,0,8,0,163,0,34,217,0,0,0,0,19,0,819,0,0,221,587,0,521,50,0,162,0,0,0,5,0,185,205,64,0,0,406,0,93,0,0,27,0,0,995,0,0,0,0,634,0,0,473,0,87,0,0,0,0,160,106,0,0,1,0,0,0,0,0,0,25,223,88,139,274,0,368,365,5,308,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,47,309,291,1943,1012,4643,2833,0,0,0,0,0,0,0,0
