neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,SAADL,SAADR,SAAVL,SAAVR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
SIBVL,171,0,0,0,1,0,4,178,0,0,0,7,170,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,125,210,1644,0,8,243,0,152,2,29,71,5,2,777,0,94,97,191,274,137,221,825,539,0,0,22,1,169,247,828,348,0,20,158,28,0,0,72,16,4,9,65,97,506,589,2097,625,32,168,441,36,50,183,699,1193,310,374,287,0,78,7,152,129,0,8,236,0,0,299,46,8,73,103,0,0,99,98,32,57,221,160,378,455,129,624,137,419,5,0,0,0,802,430,2176,1611,2292,1438,0,2676,1082,1462,97,611,28,8,89,31,168,0,61,88,35,348,0,37,0,157,172,48,40,0,332,58,72,252,0,0,43,805,1637,1302,5,458,183,12,3,35,320,70,395,3612,2100,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBVR,0,179,0,0,0,0,1144,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,45,1619,231,335,0,129,66,17,4,91,35,4,0,770,139,63,280,278,153,448,589,1539,1,0,88,72,176,68,367,800,3,0,100,65,0,0,1,22,91,14,137,178,216,136,509,1357,113,28,101,385,871,0,427,565,105,39,45,169,50,66,118,130,90,0,18,297,0,186,283,0,154,35,0,4,0,66,1,56,92,101,499,375,663,126,388,69,0,0,0,0,765,1053,1462,1745,961,2483,2676,0,1381,942,291,396,67,41,64,152,0,87,18,110,15,159,238,0,0,105,10,38,132,0,0,322,133,3,10,31,0,1278,733,2981,0,177,362,0,0,0,0,0,0,0,0,0,0,0,325,84,848,357,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDL,819,0,0,27,0,0,0,1232,18,0,0,0,123,2,0,0,0,18,0,0,0,0,37,0,63,0,0,0,36,27,353,0,117,0,142,0,14,8,0,0,74,0,968,0,0,919,71,282,330,0,1023,0,0,52,0,68,0,412,174,0,0,0,297,0,0,92,0,1084,49,219,291,0,310,44,265,114,195,20,46,0,30,324,0,39,0,53,52,211,16,58,0,0,24,413,74,3,219,0,0,183,10,0,25,0,1,23,0,240,304,508,112,30,68,93,45,209,0,0,0,3063,0,1769,154,2131,336,1082,1381,0,421,2011,351,261,5,108,11,0,305,6,0,125,275,0,51,96,0,245,273,212,0,14,670,0,0,35,0,0,465,337,307,0,708,2,0,0,0,0,0,0,0,0,518,56,764,365,2204,0,1261,2288,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0
SMBDR,0,837,34,0,0,0,1038,0,3,0,0,0,0,129,0,0,69,0,0,0,0,0,0,72,0,55,0,0,19,16,395,0,382,231,0,0,0,0,53,45,0,1026,0,0,0,66,911,370,422,869,133,50,0,0,87,0,43,9,416,0,0,400,0,0,0,2,98,154,909,213,173,201,44,366,70,158,54,119,0,8,0,195,233,0,93,43,125,4,40,0,16,0,0,79,317,0,0,232,73,0,23,154,0,0,0,0,26,304,445,61,526,123,46,12,89,160,0,0,0,0,3049,47,1909,300,2138,1462,942,421,0,145,1626,0,345,31,115,370,0,0,43,0,2,78,0,42,175,0,360,359,27,201,85,0,0,22,5,0,260,317,0,19,0,483,651,131,762,465,1177,0,4070,2193,5,0,0,0,16,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBVL,1403,0,1069,0,0,0,72,0,33,0,315,0,1000,0,15,0,14,0,26,0,0,0,461,0,824,0,38,0,0,0,88,0,0,0,0,355,0,75,0,134,0,0,0,993,0,577,157,0,591,394,0,237,0,0,0,11,0,572,0,299,0,47,0,0,0,249,0,1362,31,17,8,62,237,0,564,62,129,0,727,64,0,93,0,344,0,71,87,246,1,27,0,591,0,288,13,2,131,0,67,0,55,0,0,75,0,217,0,0,183,28,100,0,322,111,549,0,0,0,0,53,0,2633,0,1372,112,97,291,2011,145,0,226,127,50,0,400,0,0,11,0,111,0,706,0,0,0,690,149,88,0,0,0,945,0,99,205,0,778,52,521,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,133,476,729,2587,1017,2383,2879,0,0,0,0,0,0,0,0
SMBVR,0,1208,0,1009,0,3,0,1,0,71,0,182,0,1161,0,18,0,186,0,27,0,0,0,451,0,641,0,0,0,0,168,0,287,0,0,0,299,0,113,0,172,0,0,0,752,147,306,512,0,0,962,0,3,0,0,0,62,0,294,0,215,1,9,0,0,0,157,106,1524,0,62,199,88,396,0,12,15,550,0,0,92,53,246,0,229,49,174,31,92,0,29,0,292,173,410,1,0,122,0,91,128,0,0,0,0,0,183,327,0,142,98,194,21,443,0,0,0,0,102,11,29,0,2557,5,1610,611,396,351,1626,226,0,35,69,244,0,0,0,0,47,74,52,0,346,22,650,0,177,200,11,0,2,0,823,80,0,434,61,642,0,169,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,74,515,574,899,1002,3476,3945
SMDDL,0,0,0,22,0,0,38,104,0,1,0,0,0,12,0,0,0,65,0,1,0,0,0,27,0,0,0,0,0,0,0,0,0,0,24,0,9,6,0,57,502,0,19,0,0,437,25,526,1650,0,212,0,19,3,881,65,0,170,8,0,0,0,588,0,0,0,0,19,0,226,812,0,32,0,44,523,21,104,1,1,0,0,72,12,0,0,19,671,634,66,367,0,0,16,0,12,348,478,0,0,0,0,92,0,11,14,0,2,1307,185,8,159,310,42,191,465,0,0,173,1019,45,147,33,581,101,28,67,261,0,127,35,0,217,188,2258,0,2,0,0,0,0,0,116,52,0,44,215,188,131,5,653,54,0,18,0,39,450,302,174,389,493,138,0,0,188,0,58,0,0,0,278,0,502,111,555,0,0,0,148,0,91,8,1,10,282,0,25,0,16,0,0,0,0,0
SMDDR,0,0,14,0,0,0,74,0,0,0,0,0,33,0,0,0,82,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,503,133,16,26,0,0,2,443,1667,309,324,1,42,0,746,13,0,68,34,254,0,0,482,18,0,0,0,0,0,22,1030,203,51,0,94,0,56,442,16,49,1,2,8,0,2,0,4,8,468,552,271,96,0,0,0,22,5,799,416,0,0,3,8,0,18,0,0,15,1309,32,10,196,365,82,268,27,473,0,0,105,90,1230,19,169,48,630,8,41,5,345,50,69,217,0,2092,328,0,0,0,0,0,0,60,0,46,46,3,121,227,56,490,39,0,27,5,1,0,357,627,57,493,82,504,0,0,390,46,948,0,0,0,102,0,0,0,0,0,41,0,27,0,0,0,0,0,0,0,68,0,134,107,20,3,0,0
SMDVL,0,0,0,0,14,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,75,0,0,0,0,0,0,3,59,70,276,321,12,0,0,70,0,0,0,182,337,0,0,0,0,2,1858,901,366,201,4,0,0,19,45,0,625,0,252,0,0,123,230,3,29,55,0,82,0,577,311,2,56,53,1,462,3,0,0,0,6,1,0,1,28,55,10,438,742,89,277,0,0,30,11,16,570,321,0,0,1,78,0,124,0,0,25,977,166,33,214,215,159,142,45,254,0,0,388,1332,1381,5,623,199,149,89,64,108,31,0,244,188,2092,0,737,0,0,0,0,272,963,0,0,0,18,0,220,157,149,28,4,0,866,14,0,2,209,191,19,535,1,561,0,0,103,0,30,0,0,0,99,0,0,1,0,0,0,0,34,0,12,0,0,0,0,0,74,0,768,307,789,127,23,0
SMDVR,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,56,109,296,0,0,0,0,0,78,0,0,378,121,0,4,0,0,1760,559,582,743,0,142,0,0,15,24,436,0,385,0,0,0,212,99,9,68,0,21,0,44,271,387,84,27,14,173,52,430,0,19,50,0,0,7,20,10,0,69,630,440,280,150,0,0,17,19,10,516,553,0,0,3,17,174,0,115,7,0,90,1068,221,9,176,198,33,115,170,0,0,385,1229,1036,657,1,97,246,31,152,11,115,400,0,2258,328,737,0,0,0,0,0,616,1,2,0,0,0,135,359,210,286,0,1,808,1,21,0,0,269,160,0,401,630,0,0,0,11,0,0,0,0,0,136,0,105,0,0,0,0,0,142,0,495,270,0,306,0,0,2,0,128,0,0,0,0,0
URADL,3,0,42,0,9,0,0,0,4,10,0,0,8,0,32,0,70,0,29,0,2,0,13,0,5,0,24,13,3,0,0,0,0,6459,0,1523,0,0,0,193,0,1271,0,0,0,0,0,0,0,0,0,313,0,1692,0,0,0,88,0,45,0,14,0,32,7,2,0,5,0,28,0,126,0,287,122,0,0,174,202,260,0,0,0,0,0,372,0,0,0,15,0,0,7,0,0,75,0,0,4336,0,0,3103,0,877,0,0,0,69,10,14,217,0,0,81,6,519,203,1660,545,0,0,0,0,12,0,168,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,30,0,130,44,0,0,0,0,1460,0,0,0,0,102,0,123,202,12,0,0,0,4151,3135,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,60,0,5,0,0,8,43,0,0,0,8,0,79,0,53,0,69,0,75,0,62,0,0,28,41,1,2,0,0,0,0,5790,0,1524,0,0,0,0,0,1073,0,0,0,0,11,0,0,0,0,363,0,2140,0,0,0,274,0,31,0,43,19,13,0,0,0,15,0,72,4,146,12,159,0,0,37,254,0,363,0,0,0,3,482,0,0,0,0,6,0,95,0,3,70,0,0,0,4089,0,0,3864,0,875,0,0,10,8,341,44,0,0,2,82,507,1435,341,478,0,0,0,0,0,0,0,87,305,0,0,0,2,0,0,0,0,0,0,0,0,0,0,55,56,0,61,0,0,10,0,2112,0,0,1,0,55,59,262,0,1,0,0,0,0,0,0,0,0,0,0,3608,3401,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,124,0,0,0,0,1849,0,4123,0,93,0,3,0,1428,0,18,0,0,16,0,0,276,0,0,0,1416,0,97,0,0,0,0,160,0,0,0,0,0,0,0,34,0,10,0,0,0,13,0,0,0,0,0,0,13,0,779,71,11,0,207,0,0,0,140,0,235,28,4,4173,0,0,0,0,899,0,1958,0,0,9,81,0,0,0,0,274,975,349,2609,544,49,0,23,0,51,0,61,18,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,594,0,42,0,0,106,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,3426,7,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,66,0,0,0,0,0,1537,0,3061,0,62,0,0,0,1062,0,90,15,0,0,0,0,223,0,0,0,925,0,153,0,0,103,0,0,0,0,0,0,0,13,0,1,7,0,0,22,0,0,0,0,0,0,1,0,7,327,40,0,27,0,125,0,0,0,109,83,8,22,0,3993,13,0,0,0,1833,0,2956,25,0,0,202,0,0,138,0,1199,2357,459,946,0,108,0,82,0,142,88,110,0,43,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,98,0,0,0,529,74,0,0,123,197,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268,3030,10,0,0,0,0,0
ADEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,8018,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,110,963,999,0,0,0,0,0,0,0,0,1865,144,0,0,0,0,0,0,0,0,0,0,987,1627,0,0,0,641,13,0,0,0,499,0,396,0,17,56,0,116,0,0,0,0,0,0,326,203,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,23,4,185,70,0,0,35,15,125,0,111,74,0,0,272,616,0,0,0,0,0,17898,0,0,0,0,123,74,773,485,0,0,0,0,402,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,4131,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1065,123,0,0,0,0,0,0,0,0,221,1984,0,0,0,0,0,0,0,0,0,0,1879,784,252,0,94,101,44,42,0,0,0,0,759,0,115,404,255,263,0,0,0,0,0,0,1066,564,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,296,295,451,315,0,0,348,159,275,2,0,52,0,0,963,1,0,0,0,0,17898,0,0,0,0,12,94,353,1338,241,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIML,73,0,249,0,0,0,837,0,583,0,6218,0,1352,0,84,0,4843,0,334,0,0,0,1030,0,499,0,161,42,0,0,60,0,0,14,0,233,0,0,0,49,0,115,0,0,0,0,1,0,101,44,0,897,0,55,0,0,0,30,0,3043,0,314,0,0,0,79,0,185,0,0,0,19,2,183,28,313,0,336,37,411,0,0,0,0,0,0,0,0,0,0,0,1317,736,0,0,0,0,0,0,0,0,89,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,167,69,0,0,166,0,238,0,78,706,0,0,60,0,2,30,0,0,0,0,0,0,165,258,789,31,0,0,0,106,0,225,0,0,3991,0,193,0,799,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,4,0,69,0,0,0,1031,0,151,0,6150,260,1147,0,1,175,4888,0,1542,0,0,5,869,0,187,96,32,0,0,0,0,1,0,80,0,126,0,0,0,25,0,130,0,0,4,0,23,0,0,8,0,558,0,48,0,0,0,22,0,2932,0,283,0,0,0,7,0,73,0,6,26,103,0,258,0,248,0,170,0,194,6,0,0,33,58,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,10,0,109,0,2,0,0,0,0,48,0,0,0,0,0,0,0,0,0,313,0,0,0,357,0,37,0,51,0,0,346,116,0,0,0,0,55,0,0,0,0,165,0,308,71,522,0,0,0,0,79,0,256,0,263,3705,0,244,0,91,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,49,0,1448,2468,0,0,92,280,681,291,0,0,0,75,0,0,1345,2127,1998,2221,0,0,192,661,167,323,3,0,0,0,0,0,0,114,39,125,551,0,0,107,124,238,59,0,0,153,4,0,0,244,791,317,394,63,19,0,0,0,0,151,169,145,92,0,0,0,0,0,11,0,0,0,0,133,259,438,416,237,336,8,4,0,0,0,0,1,0,0,0,0,0,155,2,0,0,0,0,0,0,0,0,47,44,314,509,0,0,0,0,5,0,0,0,0,0,0,0,0,0,263,205,0,0,147,126,0,0,96,42,0,22,52,46,0,0,130,56,0,0,0,0,258,308,0,204,420,0,0,0,7,0,0,0,0,2124,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,6,2094,98,1171,0,346,808,92,43,288,0,0,602,2263,3,0,170,26,0,26,0,30,147,1501,57,3735,0,0,45,0,1111,18,182,35,0,0,0,0,0,0,0,113,5,0,193,0,56,0,0,0,0,147,976,88,9,0,152,0,694,0,143,6,48,32,0,0,54,0,843,189,842,1890,1441,1765,335,48,0,3166,591,552,833,977,3371,41,6086,189,1,0,0,0,0,0,1202,0,8,0,0,17,0,0,1557,65,1,0,0,0,0,159,15,0,0,0,0,0,0,0,0,0,0,0,641,0,346,1,570,157,105,0,175,0,650,0,46,18,0,44,0,0,0,0,12,789,71,204,0,416,35,0,307,68,0,0,0,44,389,273,1,25,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,2145,44,626,340,106,0,189,723,277,24,0,0,2469,384,0,0,6,130,83,9,68,0,1414,263,5376,184,0,0,0,70,980,0,0,0,47,0,0,0,0,0,0,2,192,141,0,308,0,0,0,0,0,1163,147,0,74,157,0,745,0,448,0,74,5,0,74,183,0,1242,77,763,346,1052,1642,1,2100,5,67,265,2938,592,648,2841,0,7118,428,98,0,0,31,0,0,301,642,7,0,0,93,0,0,0,2106,0,107,0,0,0,0,5,185,0,0,0,0,0,0,0,0,0,0,311,0,788,0,399,32,172,10,245,0,690,0,44,3,0,135,0,61,0,0,123,94,31,522,420,416,0,95,52,0,0,44,0,0,0,35,49,24,0,362,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,42,64,37,0,6,0,0,25,10,63,0,4,21,0,118,472,307,80,73,0,0,28,0,47,47,5,83,9,8,0,0,295,434,0,0,1,0,193,43,167,244,139,53,0,22,788,741,0,50,0,0,28,129,195,38,0,2118,6,4,63,83,0,0,753,562,4,607,554,0,0,0,3,10,0,0,1,0,115,592,0,0,170,344,0,0,0,0,0,4,757,722,362,368,12,2,48,38,273,360,149,177,215,121,220,359,0,0,0,0,74,353,0,0,0,35,95,0,3644,2554,3,113,0,101,2034,0,0,97,33,0,1086,478,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,825,40,0,1,0,0,31,66,0,3,10,19,46,0,344,968,30,32,0,0,7,0,41,19,46,40,22,9,0,0,494,405,0,0,0,0,61,110,189,281,8,10,0,31,544,412,0,8,0,0,12,0,95,58,0,2508,2,1,53,25,0,0,735,1318,8,542,707,0,0,0,16,12,0,0,0,10,459,162,0,0,403,217,0,0,0,2,0,0,475,533,216,90,15,54,40,132,212,359,88,200,188,227,157,210,0,0,0,13,773,1338,0,0,0,0,52,3644,0,1843,170,4,5,3,2097,0,0,72,47,28,762,322,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,52,0,0
AVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,0,549,142,0,18,4,0,26,126,47,38,14,171,94,173,0,7,0,0,10,9,68,3,64,89,242,305,0,29,0,0,355,334,0,0,0,0,0,2,530,16,282,0,120,0,319,5,4,0,0,28,2,217,0,259,11,3886,0,7,197,231,0,0,61,341,111,56,299,0,0,231,8,75,0,2,19,90,379,388,0,0,47,5,0,0,0,69,0,0,0,29,0,56,0,0,0,0,0,27,0,11,131,56,149,286,0,10,6,98,485,241,0,0,0,307,0,2554,1843,0,17,6,2,3,1519,0,0,1,6,24,1820,96,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDL,0,0,0,0,2,0,437,0,1,0,0,0,86,0,0,0,38,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,1153,0,1365,0,0,0,0,0,0,0,1448,0,1376,0,1606,0,0,0,294,0,0,0,0,0,17,10,0,0,0,0,179,13,0,0,224,112,0,873,99,0,108,0,0,0,0,0,599,7,420,140,281,0,0,0,5,0,114,0,56,398,9,0,1482,0,123,0,0,0,3,24,122,598,834,173,931,59,7,0,16,214,0,0,0,0,0,0,332,0,14,201,0,0,5,490,28,0,1460,0,0,0,0,0,106,0,7,68,0,3,170,17,0,0,0,0,0,0,0,575,325,0,257,4,0,442,57,707,2216,978,4974,3826,5905,7,0,0,0,0,0,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPDR,0,0,0,0,0,7,0,565,0,0,0,0,0,9,0,16,0,33,0,0,0,255,0,28,0,0,17,18,0,0,0,0,0,0,1590,0,0,0,0,0,893,0,1245,0,0,0,0,0,2,0,1382,0,1190,0,1269,0,0,0,285,0,0,0,0,7,29,0,1,0,0,0,38,0,0,5,169,563,1,0,63,0,67,0,0,0,0,721,0,118,654,0,210,0,101,0,9,293,56,0,0,343,0,0,1547,0,74,0,0,0,34,418,81,95,489,149,840,5,0,0,0,2,0,0,19,0,0,58,322,670,85,0,2,653,39,4,1,0,2112,0,0,0,0,0,79,0,0,44,113,4,6,0,0,0,0,0,0,1,185,294,0,179,0,45,0,0,425,0,595,0,0,0,80,49,773,2076,2040,4658,4099,7066,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
CEPVL,0,0,0,0,145,0,1093,0,2,0,261,0,45,0,260,0,235,0,183,0,191,0,0,0,0,0,84,78,0,333,0,0,0,0,0,0,0,245,0,900,0,0,0,733,0,0,0,0,0,1361,0,19,0,0,0,1331,0,83,0,87,0,25,0,0,162,7,0,8,0,0,0,13,0,0,98,0,762,0,19,366,0,46,0,0,0,1584,11,545,91,186,0,128,0,0,0,158,0,2,422,0,0,0,0,0,0,959,0,0,165,904,0,867,276,9,227,2,0,0,15,0,0,124,0,530,0,72,133,0,0,945,0,54,0,0,808,0,0,594,0,0,0,225,0,0,0,0,0,5,2,0,0,0,0,0,219,0,397,634,114,195,134,0,0,39,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,0,1391,1661,3741,785,3061,10390,0,0,25,0,0,0,0,0
CEPVR,0,0,0,0,0,17,0,1946,0,11,0,420,0,47,0,217,0,171,0,127,0,131,0,0,0,0,89,70,235,0,0,0,0,0,0,0,0,0,183,0,920,0,0,0,1026,0,0,0,0,0,1422,0,3,0,0,0,740,0,78,0,45,0,0,63,0,0,3,0,0,0,0,0,93,193,0,768,0,32,0,0,122,0,179,0,0,1239,0,194,637,0,194,0,120,0,0,30,9,0,0,531,0,0,0,0,0,0,696,85,0,0,1079,428,1045,258,0,14,0,0,43,0,0,0,196,0,508,252,3,0,0,0,823,0,27,866,1,0,0,0,529,0,0,0,256,0,0,0,101,3,3,0,0,0,0,0,0,144,407,803,0,290,0,174,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,649,5,1233,1072,5260,1489,9302,4996
DVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,111,9,612,325,1,7,0,0,148,116,95,11,96,69,211,197,352,344,15,1,2,0,77,25,77,66,108,395,24,14,0,0,584,473,0,0,0,0,349,347,385,381,64,9,56,21,286,218,0,0,0,0,0,23,0,139,0,3565,3,23,253,283,0,0,2038,2136,58,79,124,0,0,26,37,38,0,0,9,34,440,421,0,0,6,0,0,0,0,14,0,9,98,93,0,26,0,0,0,10,35,22,99,80,18,5,14,21,0,1,42,74,402,498,0,0,0,44,0,2034,2097,1519,0,0,0,0,0,0,0,10,14,0,127,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVQL,101,0,1184,0,0,0,19,0,999,0,278,0,1480,37,0,0,5544,385,4115,33,0,0,2508,148,734,0,0,0,0,0,11,0,0,57,0,144,0,0,0,17,0,110,0,0,0,0,0,0,2,41,0,64,0,75,0,0,0,894,0,1727,89,278,0,0,0,92,0,0,0,0,0,1,0,52,63,58,0,69,59,425,0,0,0,69,0,0,0,0,0,0,0,2277,185,0,0,0,0,0,0,0,0,45,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,0,19,0,31,0,5,205,0,0,1,0,0,102,0,0,0,0,0,3991,263,2124,389,35,0,0,0,0,0,219,0,0,0,0,14,0,329,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVQR,0,230,0,1097,0,3,0,101,0,837,0,259,0,1297,0,0,0,5088,0,4172,0,0,0,2442,0,1699,0,1,0,0,28,0,805,0,32,0,136,0,0,0,37,0,64,0,0,2,0,0,0,0,98,0,326,0,35,0,0,0,1075,0,1484,0,328,0,0,0,43,0,72,0,0,4,12,5,70,0,6,123,21,0,1055,12,75,0,12,169,0,0,0,0,0,0,2136,0,0,0,0,0,0,0,2,0,49,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,127,0,43,0,0,0,0,434,39,0,2,0,0,55,0,0,0,0,0,3705,2872,273,49,0,0,0,0,1,0,144,0,0,0,0,89,0,3,0,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICL,0,0,0,0,0,0,331,236,0,0,297,0,129,16,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,348,17,9,107,66,125,0,98,44,37,1,407,440,555,130,176,88,123,494,1087,912,304,170,55,20,95,67,1246,1438,12,0,0,162,0,0,0,0,125,0,770,791,103,208,785,497,91,17,302,63,137,119,92,404,237,1,391,0,8,15,0,0,1,0,14,19,0,97,172,27,103,0,30,0,58,0,121,60,317,491,63,276,132,630,201,28,0,0,0,0,1115,282,1993,457,1751,230,805,1278,465,260,778,61,450,357,209,269,123,59,106,123,0,0,193,0,0,1,24,97,72,1,575,185,397,407,10,14,0,0,3065,1822,123,207,47,10,0,7,0,28,0,464,0,4,0,3,0,230,0,2659,0,0,0,0,0,18,0,98,0,0,0,0,0,0,0,0,0
