neuron,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,SAADL,SAADR,SAAVL,SAAVR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVJL,AVJR,BDUL,BDUR,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVHL,AVHR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,DVC,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DL02,BWM-DL03,BWM-DL04,BWM-DL05,BWM-DL06,BWM-DL07,BWM-DL08,BWM-DR01,BWM-DR02,BWM-DR03,BWM-DR04,BWM-DR05,BWM-DR06,BWM-DR07,BWM-DR08,BWM-VL01,BWM-VL02,BWM-VL03,BWM-VL04,BWM-VL05,BWM-VL06,BWM-VL07,BWM-VL08,BWM-VR01,BWM-VR02,BWM-VR03,BWM-VR04,BWM-VR05,BWM-VR06,BWM-VR07,BWM-VR08
RMEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,301,0,4211,916,1455,0,461,224,4,832,13,0,0,0,0,0,13,0,0,243,134,634,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,758,847,0,700,253,13,2663,1470,13,0,0,187,51,17,6,108,50,1678,0,1518,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,1606,520,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,18,1,0,0,0,0,0,159,3116,19,0,0,0,0,0,37,44,0,0,0,0,0,0,69,2019,0,0,0,0,0,0
RMER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,927,3911,73,882,1323,524,56,0,304,34,840,0,0,0,0,23,0,0,0,0,633,33,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,537,839,0,12,1082,2444,62,0,2242,0,0,45,153,8,6,28,42,1926,1518,0,2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,337,1671,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,1971,43,0,0,0,0,0,26,16,0,0,0,0,0,0,275,1682,13,0,0,0,0,0,68,52,0,0,0,0,0,0
RMEV,4,0,0,0,6,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,277,0,0,0,0,0,1,11,0,0,0,0,0,628,490,1090,1070,659,430,237,210,143,250,734,138,0,0,0,0,0,0,0,0,308,224,158,151,0,0,0,0,0,8,24,71,408,0,3,18,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,32,0,17,0,0,0,94,142,423,36,0,813,366,114,632,377,64,174,414,452,0,0,418,589,0,0,162,172,1909,2055,2045,0,20,5,74,0,113,0,0,83,6,0,183,95,59,72,312,306,1222,646,700,953,0,0,0,0,0,0,0,19,10,91,26,14,59,28,7,0,0,0,0,137,29,0,0,1338,0,477,0,0,0,0,0,528,0,442,0,0,0,0,0,110,15,683,0,561,0,0,0,140,0,345,0,1608,0,25,0
SIADL,32,0,0,54,0,0,0,920,0,12,0,0,0,14,0,0,0,79,0,247,0,0,0,27,0,2,0,0,4,3,838,0,0,0,0,0,16,296,0,13,45,0,0,0,0,638,366,780,191,12,126,8,92,248,0,145,0,61,190,0,0,15,705,0,0,0,0,317,0,165,972,25,458,100,209,110,689,129,127,0,0,20,0,246,0,0,0,376,119,324,32,0,0,593,0,0,771,147,0,0,15,0,0,0,0,182,0,31,199,431,279,550,724,244,166,0,0,0,20,0,708,2412,172,2238,151,1085,446,3328,0,80,19,1024,146,1119,1110,0,0,254,0,141,468,0,139,249,0,169,537,438,0,0,4,0,0,166,0,56,771,59,71,10,21,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIADR,0,5,94,0,0,0,503,0,3,0,0,0,108,0,0,0,150,0,3,0,0,0,43,0,82,0,0,0,0,0,778,0,347,0,0,72,0,0,121,242,1,5,0,0,0,56,542,73,568,338,0,276,176,0,16,0,472,50,463,0,0,779,0,178,0,0,0,0,250,558,63,208,2,645,0,637,86,194,165,0,0,275,361,73,148,1,168,69,408,117,337,1,0,0,260,0,140,737,0,0,14,0,0,1,0,0,149,436,49,96,493,601,431,19,177,0,0,0,5,708,0,133,2595,154,1915,383,776,0,2567,111,66,78,1082,1094,1000,0,0,0,295,41,110,141,0,311,357,95,498,628,782,0,0,0,0,54,83,0,93,431,93,166,147,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIAVL,414,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,71,0,6,0,0,0,0,28,1948,0,0,0,0,90,0,105,0,43,0,0,0,145,0,295,88,69,311,1022,0,1,0,0,0,26,0,1219,0,1,0,0,195,0,0,1,0,7,0,395,134,9,973,0,475,47,506,0,469,351,0,614,0,540,0,0,0,116,343,101,0,7,0,133,0,0,245,0,0,0,6,0,0,201,0,133,0,0,430,8,45,170,858,83,839,0,0,0,74,2412,133,0,0,3987,137,1228,922,1894,63,2848,0,417,73,4,825,0,0,232,0,192,53,83,0,0,0,662,187,159,0,0,0,259,0,34,17,0,1904,392,772,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,77,0,208,2650,1523,0,0,0,0,443,0,0,0
SIAVR,0,422,0,0,0,0,0,6,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,453,0,22,0,0,1,0,1745,1,367,0,0,0,61,0,79,0,34,0,0,0,399,31,157,551,135,0,1060,0,26,0,0,0,93,0,960,0,0,146,0,0,0,0,8,0,15,21,308,279,47,311,0,607,67,180,0,0,84,805,1557,0,302,163,86,434,159,0,117,0,0,0,46,0,0,258,0,0,0,0,0,0,41,0,170,1157,12,114,3,475,11,933,49,0,0,0,0,172,2595,0,0,87,3881,1306,1828,2,1705,0,2584,60,133,754,28,0,0,0,170,5,251,0,10,0,270,0,235,347,147,0,0,0,214,6,0,7,399,1921,0,146,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,328,62,755
SIBDL,410,0,0,149,342,0,21,974,0,3,0,0,46,21,25,0,0,120,42,115,198,0,12,28,77,0,330,10,15,24,520,0,0,0,0,178,9,222,0,160,101,0,0,840,0,312,111,390,357,1224,232,2,82,102,252,285,0,678,289,0,0,56,18,34,17,356,0,370,0,241,459,283,477,107,468,6,27,154,18,15,0,131,0,90,54,68,0,107,21,400,0,0,0,73,7,0,578,48,0,0,23,0,0,8,0,271,0,1117,997,108,90,49,873,1,320,0,0,0,113,2238,154,3987,87,0,790,2532,786,2125,829,1545,0,337,8,92,87,0,24,211,0,0,0,0,131,176,0,66,0,32,0,0,18,226,0,0,0,22,1031,387,622,0,468,49,0,0,0,0,0,0,363,0,0,0,0,0,0,0,182,0,0,0,25,438,0,431,0,1041,0,0,0,0,38,0,0,0
SIBDR,0,101,52,0,0,230,1369,69,0,0,0,0,113,59,0,15,84,0,4,16,0,115,12,60,0,30,0,210,94,92,491,0,0,0,0,0,98,0,139,1,99,3,0,0,883,112,480,554,316,3,962,114,3,253,67,0,90,436,908,0,0,22,58,70,54,6,313,41,270,101,341,751,8,303,343,196,50,106,143,173,0,43,185,81,724,124,0,32,148,0,302,0,0,0,0,0,351,606,0,1,58,0,0,0,20,0,143,565,836,77,94,772,1,292,14,0,0,0,0,151,1915,137,3881,790,0,868,2602,340,2539,4,1365,100,511,148,245,0,80,0,222,0,0,133,0,122,122,259,52,2,11,6,8,0,285,0,10,1,485,929,66,16,43,620,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,1164,0,1060
SIBVL,76,0,3,0,0,0,62,513,0,0,0,13,63,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,166,1545,0,12,4,0,285,0,31,25,79,0,732,0,0,195,378,342,260,121,686,389,0,4,43,27,131,84,877,265,0,2,106,34,0,0,27,2,12,149,128,190,395,490,1097,310,16,336,172,101,0,438,381,618,328,300,483,0,63,11,180,168,0,20,224,3,0,266,134,0,56,144,6,0,46,0,64,38,285,111,359,462,329,671,45,491,16,0,0,0,1085,383,1228,1306,2532,868,0,2277,1034,1577,232,364,57,34,97,76,3,0,110,150,5,193,0,222,0,157,14,53,35,0,312,0,17,86,0,0,53,744,1397,1210,39,421,205,74,4,87,133,200,402,2016,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIBVR,0,193,24,0,0,0,282,40,0,0,13,0,7,203,0,0,5,0,0,0,0,0,2,224,0,0,0,0,128,199,1449,0,416,0,164,97,15,112,44,40,10,0,454,92,173,314,194,85,279,621,1235,0,17,11,7,303,80,463,636,27,0,43,111,0,0,0,26,48,6,278,168,321,137,163,1512,112,100,7,245,810,0,1024,393,93,514,66,34,3,53,121,151,30,0,31,147,0,157,206,0,31,114,0,4,0,20,53,83,76,57,437,211,614,214,237,85,0,0,0,83,446,776,922,1828,786,2602,2277,0,1207,1087,297,223,89,5,10,30,0,36,225,127,2,69,340,0,0,132,11,1,78,441,0,230,59,126,0,185,0,1046,561,2928,0,221,88,0,0,0,0,0,0,19,0,0,0,15,85,105,704,141,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDL,464,0,0,0,0,0,0,1093,0,0,0,0,0,2,0,0,0,10,0,0,0,0,3,0,2,0,0,0,14,8,517,0,219,0,134,4,0,13,0,0,0,0,866,0,0,770,86,309,337,242,615,0,44,138,0,151,0,396,184,0,0,0,238,0,0,0,0,753,169,114,540,0,206,6,325,97,187,21,290,0,7,416,0,23,0,21,294,90,0,43,0,0,65,551,76,45,279,3,0,102,16,0,50,0,0,37,0,170,82,754,30,50,56,58,58,152,0,0,6,3328,0,1894,2,2125,340,1034,1207,0,176,1776,76,418,0,40,16,0,227,29,0,0,357,0,37,0,0,219,329,282,0,19,271,0,0,130,0,0,302,159,79,0,331,10,71,0,2,0,433,0,2331,0,600,38,1156,416,2269,780,252,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SMBDR,0,434,1,0,0,0,987,0,0,0,0,0,4,21,0,0,53,0,0,0,0,0,0,13,0,9,0,0,31,40,423,0,588,49,0,2,0,0,47,25,0,1228,0,0,0,105,686,285,174,692,8,16,0,0,44,0,227,172,526,0,0,334,0,0,0,85,27,92,850,219,61,48,0,109,17,125,67,0,29,2,0,737,532,0,35,107,56,0,128,0,23,11,0,38,500,0,0,155,12,0,12,24,0,0,0,0,48,349,159,75,661,118,46,5,47,176,0,0,0,0,2567,63,1705,829,2539,1577,1087,176,0,242,1366,4,340,33,44,228,0,0,48,0,41,68,0,54,16,0,402,288,510,377,0,0,1,0,1,0,344,434,0,12,0,533,900,76,1332,460,1709,61,2772,1894,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
SMBVL,1068,0,908,0,0,0,3,0,117,0,0,0,1031,0,0,0,276,0,124,0,0,0,429,0,341,0,0,0,0,0,149,0,0,0,0,439,0,60,0,165,0,0,0,720,0,399,92,0,294,509,0,106,0,0,0,13,0,560,0,137,0,46,0,0,0,118,0,1136,280,0,1,258,77,0,317,64,15,0,294,172,0,287,0,158,0,20,13,132,16,32,0,251,0,243,77,24,113,0,8,0,98,0,0,232,0,83,0,0,124,203,52,91,250,0,501,0,0,0,183,80,111,2848,0,1545,4,232,297,1776,242,0,222,327,2,0,489,0,0,5,0,149,64,518,0,24,0,628,10,17,0,0,0,508,0,4,131,0,703,58,248,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,118,851,657,0,618,2573,1527,0,0,0,0,1198,0,0,0
SMBVR,0,1152,0,1218,0,17,0,184,0,72,0,19,0,1018,0,21,0,395,0,95,0,1,0,766,0,947,6,4,0,0,141,0,262,0,0,0,367,0,51,0,124,0,0,0,717,129,436,447,0,0,405,0,18,0,0,0,6,0,175,0,350,0,52,0,0,0,376,0,1328,0,0,53,234,162,0,15,66,428,0,0,72,46,395,0,91,127,22,26,158,0,33,0,528,96,300,5,0,151,0,22,31,0,0,0,109,0,70,393,13,104,23,294,0,612,0,0,0,0,95,19,66,0,2584,0,1365,364,223,76,1366,222,0,62,88,186,0,0,0,0,71,0,51,0,557,0,217,0,10,26,29,0,0,0,639,0,0,218,11,853,0,142,0,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,301,245,346,386,0,1844,824,1400
SMDDL,0,0,0,3,0,0,0,138,0,6,0,0,0,1,0,0,0,40,0,24,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,91,0,0,60,444,10,0,0,0,307,2,544,1796,17,350,0,30,26,816,47,0,95,40,0,0,5,435,0,0,0,0,23,0,260,1100,0,6,10,0,371,89,23,0,2,0,4,0,0,0,0,19,546,403,135,294,0,0,4,0,0,337,656,0,0,9,0,3,0,43,22,71,0,990,289,5,108,386,56,94,405,0,0,59,1024,78,417,60,337,100,57,89,418,4,327,62,0,234,179,2389,1,1,0,0,0,0,0,70,85,0,0,148,301,103,1,766,100,0,49,0,10,615,512,54,307,397,258,5,0,160,0,110,0,6,0,30,0,359,0,359,0,0,0,51,0,35,0,0,4,0,0,18,0,8,0,0,0,0,0
SMDDR,1,0,30,0,0,0,117,0,1,0,0,0,59,0,0,0,34,0,0,0,0,0,47,0,20,0,0,0,0,0,3,0,0,0,0,1,0,0,4,397,83,0,0,0,0,11,365,1545,406,94,0,116,0,659,26,0,35,74,67,0,0,611,0,5,0,0,0,0,18,1149,82,19,2,41,0,146,512,0,79,0,7,26,0,33,2,23,23,619,533,371,87,0,0,0,13,3,504,380,0,0,0,35,0,2,0,0,69,1290,9,54,418,130,131,173,5,369,0,0,72,146,1082,73,133,8,511,34,5,0,340,2,88,234,0,2139,335,0,0,0,1,0,0,68,0,71,31,42,131,200,82,790,53,0,61,7,18,0,313,349,105,610,134,476,171,0,586,0,1441,0,0,0,4,0,10,0,0,0,0,0,22,0,0,0,0,0,0,0,93,0,33,0,0,0,0,0
SMDVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,51,28,332,217,1,0,0,92,0,0,0,207,362,0,0,0,0,238,1352,737,291,174,0,0,0,85,0,0,435,0,338,0,0,64,119,5,5,0,0,32,0,334,350,1,31,265,16,451,0,50,0,0,34,0,0,0,30,25,127,540,529,72,380,0,0,20,58,9,593,378,0,0,0,141,0,85,0,0,0,677,175,11,283,244,222,78,48,41,0,0,312,1119,1094,4,754,92,148,97,10,40,33,0,186,179,2139,0,779,0,0,0,0,12,598,0,0,0,101,0,262,169,207,34,0,0,704,22,0,0,231,272,0,559,0,611,140,0,30,0,0,0,0,0,13,0,9,0,0,0,0,0,1,0,2,0,782,0,0,0,143,0,491,83,0,137,443,0
SMDVR,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,57,229,0,0,0,0,0,20,0,0,279,179,18,3,0,0,1051,91,389,922,0,16,0,1,7,115,322,0,443,0,0,0,179,22,22,0,0,6,0,40,188,701,18,0,105,47,8,466,0,0,250,0,0,0,124,0,0,1,651,442,358,117,0,0,0,20,0,456,652,0,0,0,1,40,0,56,0,52,40,867,272,10,106,214,47,133,171,0,0,306,1110,1000,825,28,87,245,76,30,16,44,489,0,2389,335,779,0,0,0,0,0,603,7,0,0,0,0,18,174,172,194,0,40,1055,0,57,3,0,292,187,0,375,497,0,2,0,0,0,0,0,0,0,45,0,207,0,0,0,0,0,90,0,601,21,0,408,0,0,75,0,308,0,587,0,0,0
URADL,0,0,32,0,3,0,0,0,0,24,0,0,49,0,40,0,75,0,28,0,36,0,0,0,0,0,38,50,74,18,0,0,0,7461,0,974,0,0,0,0,0,2049,0,0,0,0,0,0,2,0,0,167,0,2342,0,0,0,394,0,6,0,4,0,25,27,2,0,21,0,51,0,0,0,89,56,0,0,101,0,174,0,0,0,0,0,706,0,0,0,74,0,185,0,19,0,48,0,0,5330,0,0,4207,0,867,0,0,0,21,31,3,296,0,0,78,0,759,355,2022,1222,0,0,0,0,0,0,3,0,0,228,0,0,1,0,0,0,0,0,0,0,0,0,69,0,101,72,0,0,0,0,1382,0,0,0,0,19,0,161,141,48,0,0,0,2859,2682,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URADR,0,0,0,59,0,30,0,0,25,15,0,0,0,51,0,61,0,38,0,54,0,1,0,4,0,15,86,31,2,56,0,0,0,0,7257,0,1024,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,151,0,3439,0,0,0,20,0,72,0,13,35,29,0,0,0,0,0,92,57,155,186,317,0,0,360,223,152,481,0,0,0,0,436,10,0,0,0,22,0,259,0,4,49,0,0,0,3776,0,0,5077,0,651,0,0,234,241,221,0,98,0,1,134,144,1606,337,646,0,0,0,0,24,80,0,36,227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,207,0,184,6,0,10,0,1552,0,0,15,0,66,186,177,0,0,0,0,0,0,0,0,0,0,0,0,4491,1765,48,0,48,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URAVL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,159,0,0,0,0,1013,0,8662,0,5,0,0,0,2133,0,13,0,0,0,93,0,357,0,0,0,1259,0,177,0,0,0,0,286,0,0,0,0,0,0,0,0,0,63,0,14,0,11,0,0,0,0,27,0,65,0,649,118,115,0,372,0,0,0,301,0,125,12,0,4444,0,39,0,0,1160,0,2360,0,0,2,67,0,0,0,0,86,1370,520,1671,700,254,0,232,0,211,0,110,225,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,453,0,20,0,0,106,121,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600,2471,0,1,0,0,0,0,0,0,0,0,0,0,0,0
URAVR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,204,0,0,0,0,0,1217,0,6658,0,423,0,0,0,1622,0,48,8,0,0,0,0,363,0,0,0,1127,0,231,0,0,86,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,321,0,0,49,0,292,0,0,0,132,22,1,24,0,5387,10,0,0,0,1967,0,2312,22,0,0,32,0,0,94,0,1137,2505,893,953,0,295,0,170,0,222,150,127,0,48,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,35,0,0,0,620,91,0,0,101,117,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5127,3961,8,0,0,0,0,9
ADEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,4789,2499,0,0,0,0,0,0,0,0,0,0,0,0,123,68,36,548,0,0,0,0,0,0,0,0,1160,160,0,0,14,60,0,0,0,0,0,0,1287,2156,1,2,28,285,34,84,0,0,562,0,0,0,266,415,0,747,0,0,0,0,0,0,453,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,41,192,5,0,0,5,2,0,0,149,0,0,0,12,603,0,0,0,0,0,11750,0,0,0,0,3,483,561,292,0,0,0,0,900,226,0,0,0,0,251,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6432,4710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,253,1679,0,0,9,0,0,0,0,0,0,0,1216,1070,0,60,190,206,21,253,0,7,381,0,1296,4,282,294,8,409,0,0,0,0,7,0,1289,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,110,53,251,0,0,193,69,357,41,64,51,0,0,598,7,0,0,0,0,11750,0,0,0,0,0,23,755,774,336,0,0,0,0,206,332,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIML,0,0,2,0,0,0,2027,0,167,0,4463,0,1038,8,87,0,4752,46,849,0,0,0,675,0,38,0,321,0,0,0,138,0,0,203,0,213,0,0,0,90,0,152,0,0,0,0,7,0,1,10,0,504,0,96,0,0,0,23,0,2501,0,161,0,14,0,159,0,78,0,8,10,0,14,172,239,258,0,185,98,687,0,10,0,4,0,25,0,0,0,0,0,1547,209,0,0,0,0,0,0,0,0,167,0,16,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,141,83,0,0,133,0,340,0,68,518,0,0,68,0,0,69,0,0,0,0,0,0,434,148,424,17,0,0,0,29,0,224,0,0,2698,180,13,0,359,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIMR,0,30,0,16,0,0,0,985,0,102,0,4301,8,780,0,111,118,4386,0,897,0,0,0,655,0,204,7,114,0,0,5,21,313,0,110,0,117,0,0,0,59,0,125,0,0,33,0,10,0,0,8,0,439,0,114,0,0,0,52,0,2754,0,83,0,0,0,13,0,55,0,0,0,3,2,168,0,284,79,136,15,417,3,190,0,0,85,0,0,0,0,0,0,1214,0,0,0,0,0,0,0,0,0,178,0,156,0,0,0,0,49,0,0,0,0,0,0,0,0,0,139,0,0,10,131,0,222,0,37,0,0,557,70,0,0,0,0,85,0,0,0,0,434,0,292,1,437,0,0,0,0,34,0,112,0,0,3021,0,263,0,39,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALA,0,0,2934,2793,0,0,304,377,209,270,0,0,37,84,379,0,1532,2393,1780,2325,0,0,62,759,86,61,260,63,0,0,0,0,0,163,165,422,210,0,0,179,76,423,398,0,0,4,0,0,0,113,189,252,305,263,235,0,0,0,0,130,50,174,252,0,0,0,0,0,0,0,0,0,0,251,250,358,193,204,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,323,167,163,0,0,0,0,68,90,0,0,0,0,0,0,0,0,249,311,0,0,176,122,0,0,0,54,24,0,85,71,0,0,101,207,0,0,0,0,148,292,0,160,178,0,0,0,149,28,0,0,0,2030,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHL,10,2207,129,321,0,233,1331,0,15,233,0,0,764,2228,162,0,118,0,17,0,0,61,35,1387,36,3338,0,3,131,0,961,78,1058,223,0,0,0,0,0,0,0,297,0,0,206,0,26,0,9,0,0,112,715,114,0,0,371,25,976,0,18,3,0,181,0,0,291,0,964,0,553,1808,1109,1164,0,351,0,3237,918,183,407,537,3478,433,5298,157,0,0,0,0,0,1108,611,0,0,18,0,70,0,0,1969,83,0,0,0,0,0,170,5,0,0,0,0,0,0,0,0,0,0,0,357,0,270,0,122,157,132,0,16,0,217,0,31,101,0,72,0,0,0,0,0,424,1,160,0,505,78,34,0,284,0,0,0,9,64,101,52,40,8,38,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVHR,2618,0,285,216,82,0,0,1151,171,0,0,0,1320,445,0,0,0,254,0,4,0,0,1187,161,3863,61,0,0,0,51,773,0,0,0,127,0,0,0,0,0,3,0,110,190,0,349,0,0,0,0,0,789,105,0,66,175,0,1053,0,113,0,12,0,0,74,177,0,1183,0,346,113,1132,1452,0,1876,0,255,338,2511,789,0,3034,0,4941,178,90,2,16,0,0,0,795,813,326,0,28,2,0,0,0,1851,0,195,0,0,0,0,4,172,0,4,0,0,0,0,0,0,0,0,169,95,662,0,66,259,14,11,219,0,628,0,0,42,0,18,0,184,0,0,3,23,17,437,178,505,0,34,80,0,0,139,0,0,17,58,250,231,0,633,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,67,0,0,2,0,0,9,18,1,0,0,65,40,10,344,1125,137,154,1,0,0,1,51,91,127,41,1,30,0,0,477,543,0,0,1,0,80,135,147,143,197,84,70,28,756,781,0,47,0,1,16,27,111,405,0,2951,3,10,138,37,0,0,548,809,11,684,599,0,0,6,0,104,0,0,4,3,511,119,0,0,255,99,0,0,0,0,0,19,537,498,187,235,0,52,53,1,329,402,10,10,148,131,262,174,0,6,0,2,483,755,0,0,0,78,34,0,3936,2382,4,1,49,0,2170,0,0,3,63,0,940,492,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,25,54,7,5,0,0,0,688,401,170,114,0,0,0,8,77,17,33,17,72,11,0,0,383,493,0,0,4,0,159,43,43,338,82,91,1,88,620,665,0,47,0,0,77,28,320,124,0,2514,56,3,25,106,3,0,655,448,0,701,608,0,0,0,0,0,0,0,0,18,156,405,0,0,288,301,0,0,0,0,0,10,438,628,159,347,32,2,35,78,282,288,17,26,301,200,169,172,0,0,0,2,561,774,0,0,0,34,80,3936,0,2728,0,69,0,49,2345,26,0,24,93,0,928,418,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
