,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
214,8471641,53246.0,30654.0,11280.0,1856682,8336060,1857421,8352750,ADER,RIGL,ADE,RIG
215,8471641,53246.0,30654.0,11280.0,1856682,8336060,1857022,8342182,ADER,FLPL,ADE,FLP
216,8417709,52414.0,31542.0,10710.0,1856682,8336041,1857421,8352778,ADER,RIGL,ADE,RIG
217,8417709,52414.0,31542.0,10710.0,1856682,8336041,1854786,8290992,ADER,RIGR,ADE,RIG
218,8417710,52692.0,31742.0,10470.0,1856682,8336033,1854786,8290984,ADER,RIGR,ADE,RIG
219,8417711,52824.0,31518.0,10290.0,1856682,8336027,1854786,8290978,ADER,RIGR,ADE,RIG
220,8417712,52852.0,31386.0,9510.0,1856682,8336001,1855391,8308686,ADER,AVAL,ADE,AVA
221,8417712,52852.0,31386.0,9510.0,1856682,8336001,1856451,8333621,ADER,PVT,ADE,PVT
222,8417712,52852.0,31386.0,9510.0,1856682,8336001,1854786,8290952,ADER,RIGR,ADE,RIG
223,8471647,42622.0,19656.0,1230.0,1854039,8271901,1856861,8337708,ADER,AINR,ADE,AIN
224,8471647,42622.0,19656.0,1230.0,1854039,8271901,1859269,8398619,ADER,RIVR,ADE,RIV
225,8471646,39682.0,21108.0,2190.0,1854039,8271743,1859269,8398650,ADER,RIVR,ADE,RIV
226,8471646,39682.0,21108.0,2190.0,1854039,8271743,1858005,8370750,ADER,AVDR,ADE,AVD
227,8417689,36824.0,23383.0,5220.0,1854039,8271872,1858998,8392800,ADER,RMDL,ADE,RMDL/R
228,8417700,35768.0,23487.0,5040.0,1854039,8271855,1859497,8406352,ADER,RMDR,ADE,RMDL/R
229,8417700,35768.0,23487.0,5040.0,1854039,8271855,1855695,8315820,ADER,IL1R,ADE,IL1L/R
230,8417695,39528.0,21897.0,4140.0,1854039,8271807,1854239,8277021,ADER,URBR,ADE,URB
231,8417695,39528.0,21897.0,4140.0,1854039,8271807,1859300,8400979,ADER,SAADL,ADE,SAAD
232,8417697,39618.0,21064.0,2760.0,1854039,8271761,1854053,8271994,ADER,ALNR,ADE,ALN
233,8417697,39618.0,21064.0,2760.0,1854039,8271761,1857297,8350005,ADER,SIADL,ADE,SIAD
234,8417728,41618.0,22322.0,17820.0,1857988,8370330,1857771,8364365,ADFL,AIZL,ADF,AIZ
235,8417725,39316.0,17952.0,14820.0,1857988,8370430,1858448,8381619,ADFL,AIAL,ADF,AIA
236,8417725,39316.0,17952.0,14820.0,1857988,8370430,1857771,8364479,ADFL,AIZL,ADF,AIZ
237,8417746,54333.0,33039.0,12630.0,1857988,8370069,1857771,8363919,ADFL,AIZL,ADF,AIZ
238,8417746,54333.0,33039.0,12630.0,1857988,8370069,1858448,8381254,ADFL,AIAL,ADF,AIA
239,8471648,36980.0,16242.0,8250.0,1857988,8370645,1855337,8307392,ADFL,AIBL,ADF,AIB
240,8471648,36980.0,16242.0,8250.0,1857988,8370645,1857256,8475416,ADFL,AIBR,ADF,AIB
241,8471648,36980.0,16242.0,8250.0,1857988,8370645,1857771,8364712,ADFL,AIZL,ADF,AIZ
242,8417726,41526.0,21606.0,17460.0,1857988,8370342,1857919,8368171,ADFL,ASHL,ADF,ASH
243,8417726,41526.0,21606.0,17460.0,1857988,8370342,1857771,8364377,ADFL,AIZL,ADF,AIZ
244,8416573,47709.0,31387.0,12270.0,1857988,8370127,1859108,8396054,ADFL,RIAL,ADF,RIA
245,8416573,47709.0,31387.0,12270.0,1857988,8370127,1857771,8364059,ADFL,AIZL,ADF,AIZ
246,8417733,45250.0,29992.0,14040.0,1857988,8370186,1859108,8395063,ADFL,RIAL,ADF,RIA
247,8417733,45250.0,29992.0,14040.0,1857988,8370186,1857771,8364184,ADFL,AIZL,ADF,AIZ
248,8417735,45402.0,30180.0,13860.0,1857988,8370180,1857771,8364178,ADFL,AIZL,ADF,AIZ
