,connector_id,x,y,z,pre_skid,pre_node,post_skid,post_node,pre,post,pre_pair,post_pair
176,10932372,508386.0,90083.0,22330.0,2161527,10603901,2161794,10612280,AQR,RIGR,AQR,RIG
177,10932372,508386.0,90083.0,22330.0,2161527,10603901,2161485,10601020,AQR,AVDL,AQR,AVD
178,10932372,508386.0,90083.0,22330.0,2161527,10603901,2160955,10569218,AQR,SIBVL,AQR,SIBV
179,10932373,506881.0,93492.7,23240.0,2161527,10603800,2161958,10618277,AQR,AVBL,AQR,AVB
180,10932373,506881.0,93492.7,23240.0,2161527,10603800,2161794,10612223,AQR,RIGR,AQR,RIG
181,10932374,506676.0,92524.3,23100.0,2161527,10603802,2160939,10568109,AQR,AVAR,AQR,AVA
182,10932374,506676.0,92524.3,23100.0,2161527,10603802,2161958,10618270,AQR,AVBL,AQR,AVB
183,10932374,506676.0,92524.3,23100.0,2161527,10603802,2160939,10568484,AQR,AVAR,AQR,AVA
184,10932375,506101.0,93708.7,22050.0,2161527,10603978,2161485,10601152,AQR,AVDL,AQR,AVD
185,10932375,506101.0,93708.7,22050.0,2161527,10603978,2160939,10568071,AQR,AVAR,AQR,AVA
186,10932376,504440.0,91186.7,23800.0,2161997,10621074,2160985,10570820,ASEL,RIAR,ASE,RIA
187,10932377,507012.0,89840.7,21980.0,2161997,10621041,2160767,10563007,ASEL,AIYR,ASE,AIY
188,10932377,507012.0,89840.7,21980.0,2161997,10621041,2161064,10574334,ASEL,AFDR,ASE,AFD
189,10932378,506915.0,90026.0,21210.0,2161997,10621030,2161064,10574345,ASEL,AFDR,ASE,AFD
190,10932378,506915.0,90026.0,21210.0,2161997,10621030,2160767,10563018,ASEL,AIYR,ASE,AIY
191,10932378,506915.0,90026.0,21210.0,2161997,10621030,2161963,10618635,ASEL,RIR,ASE,RIR
192,10932378,506915.0,90026.0,21210.0,2161997,10621030,2161006,10571838,ASEL,AIZR,ASE,AIZ
193,10932379,506543.0,89804.0,18970.0,2161997,10620998,2160767,10563050,ASEL,AIYR,ASE,AIY
194,10932379,506543.0,89804.0,18970.0,2161997,10620998,2161166,10582497,ASEL,AIBR,ASE,AIB
195,10932380,505880.0,89965.3,17640.0,2161997,10620979,2161166,10582515,ASEL,AIBR,ASE,AIB
196,10932380,505880.0,89965.3,17640.0,2161997,10620979,2161350,10592273,ASEL,ASER,ASE,ASE
197,10932380,505880.0,89965.3,17640.0,2161997,10620979,2160767,10563069,ASEL,AIYR,ASE,AIY
198,10932381,505415.0,90961.3,16170.0,2161997,10620958,2160758,10562785,ASEL,AIYL,ASE,AIY
199,10932381,505415.0,90961.3,16170.0,2161997,10620958,2161189,10584251,ASEL,AIBL,ASE,AIB
200,10932382,505506.0,93314.0,13370.0,2161350,10592335,2161404,10596253,ASER,AIAL,ASE,AIA
201,10932382,505506.0,93314.0,13370.0,2161350,10592335,2161953,10617760,ASER,AWCR,ASE,AWC
202,10932383,505341.0,91328.3,15610.0,2161350,10592302,2161920,10615367,ASER,AWCL,ASE,AWC
203,10932383,505341.0,91328.3,15610.0,2161350,10592302,2161189,10584243,ASER,AIBL,ASE,AIB
204,10932383,505341.0,91328.3,15610.0,2161350,10592302,2160758,10562777,ASER,AIYL,ASE,AIY
205,10932387,506763.0,90093.0,19040.0,2161350,10592253,2160767,10563049,ASER,AIYR,ASE,AIY
206,10932387,506763.0,90093.0,19040.0,2161350,10592253,2161166,10582496,ASER,AIBR,ASE,AIB
207,10932389,506920.0,90139.7,19670.0,2161350,10592244,2161963,10618657,ASER,RIR,ASE,RIR
208,10932389,506920.0,90139.7,19670.0,2161350,10592244,2160767,10563040,ASER,AIYR,ASE,AIY
209,10932390,506887.0,90203.7,20160.0,2161350,10592237,2161963,10618650,ASER,RIR,ASE,RIR
210,10932390,506887.0,90203.7,20160.0,2161350,10592237,2160767,10563033,ASER,AIYR,ASE,AIY
211,10932391,503947.0,95223.7,22260.0,2161350,10592190,2160767,10562969,ASER,AIYR,ASE,AIY
212,10932391,503947.0,95223.7,22260.0,2161350,10592190,2161166,10582746,ASER,AIBR,ASE,AIB
213,10932392,502085.0,96533.7,21630.0,2161350,10592180,2160767,10562959,ASER,AIYR,ASE,AIY
214,10932393,501908.0,96155.7,22260.0,2160854,10565433,2161182,10583722,ASGR,ASIR,ASG,ASI
215,10932394,504405.0,92606.0,22050.0,3056199,10592944,2161418,10597055,ASHL,AIAR,ASH,AIA
216,10932395,504989.0,91386.0,20650.0,3056199,10592917,2161562,10605952,ASHL,AVDR,ASH,AVD
217,10932395,504989.0,91386.0,20650.0,3056199,10592917,2161576,10606643,ASHL,AVJR,ASH,AVJ
218,10932399,505533.0,90828.0,20510.0,3056199,10592914,2161937,10616330,ASHL,AWBR,ASH,AWB
219,10932399,505533.0,90828.0,20510.0,3056199,10592914,2161576,10606936,ASHL,AVJR,ASH,AVJ
220,10932400,505853.0,93016.3,15190.0,3056199,10592830,2161570,10606545,ASHL,AVJL,ASH,AVJ
221,10932401,495881.0,99372.3,17220.0,3056199,10592737,2161562,10606143,ASHL,AVDR,ASH,AVD
222,10932403,506152.0,91355.0,17850.0,3056199,10592876,2161638,10610045,ASHL,BDUL,ASH,BDU
223,10932404,505479.0,91535.3,20650.0,3056199,10592917,2160939,10568149,ASHL,AVAR,ASH,AVA
224,10932404,505479.0,91535.3,20650.0,3056199,10592917,2161562,10606224,ASHL,AVDR,ASH,AVD
225,10932405,505866.0,91036.7,20930.0,2161339,10591220,2160939,10568145,ASHR,AVAR,ASH,AVA
226,10932405,505866.0,91036.7,20930.0,2161339,10591220,2161418,10597022,ASHR,AIAR,ASH,AIA
227,10932406,501198.0,95849.7,21560.0,2161339,10591302,2161166,10582415,ASHR,AIBR,ASH,AIB
228,10932406,501198.0,95849.7,21560.0,2161339,10591302,2161418,10596906,ASHR,AIAR,ASH,AIA
229,10932407,498698.0,99932.0,15890.0,2161178,10583357,2161234,10586920,ASIL,ASGL,ASI,ASG
230,10932409,504266.0,91226.0,22890.0,2161182,10583757,2161418,10597031,ASIR,AIAR,ASI,AIA
231,10932410,504094.0,93084.7,24010.0,2161182,10583849,2161581,10607196,ASIR,AINL,ASI,AIN
232,10932411,504953.0,91826.7,16030.0,2161946,10617355,2162436,10629227,ASJL,AVFR,ASJ,AVF
233,10932411,504953.0,91826.7,16030.0,2161946,10617355,2163299,10644384,ASJL,PVQL,ASJ,PVQ
234,10932412,504919.0,94187.3,14700.0,2161946,10617333,2161476,10600418,ASJL,AIML,ASJ,AIM
235,10932412,504919.0,94187.3,14700.0,2161946,10617333,2161093,10577054,ASJL,AVAL,ASJ,AVA
236,10932413,504889.0,91577.3,16520.0,2161946,10617362,2161128,10579559,ASJL,ASKL,ASJ,ASK
237,10932413,504889.0,91577.3,16520.0,2161946,10617362,2161476,10600446,ASJL,AIML,ASJ,AIM
238,10932413,504889.0,91577.3,16520.0,2161946,10617362,2163299,10644391,ASJL,PVQL,ASJ,PVQ
239,10932414,498641.0,96779.0,21630.0,2161201,10585255,2161124,10579103,ASJR,ASKR,ASJ,ASK
240,10932414,498641.0,96779.0,21630.0,2161201,10585255,2163294,10644111,ASJR,PVQR,ASJ,PVQ
241,10932415,500651.0,95766.3,22050.0,2161201,10585261,2161124,10579108,ASJR,ASKR,ASJ,ASK
242,10932415,500651.0,95766.3,22050.0,2161201,10585261,2163294,10644119,ASJR,PVQR,ASJ,PVQ
243,10932417,503856.0,92821.0,21210.0,2161201,10585302,2160798,10564253,ASJR,ALA,ASJ,ALA
244,10932417,503856.0,92821.0,21210.0,2161201,10585302,2163294,10644152,ASJR,PVQR,ASJ,PVQ
245,10932418,504994.0,90977.3,16450.0,2161128,10579559,2163299,10644390,ASKL,PVQL,ASK,PVQ
246,10932418,504994.0,90977.3,16450.0,2161128,10579559,2161189,10584255,ASKL,AIBL,ASK,AIB
247,10932419,503856.0,93512.3,14420.0,2161128,10579529,2160798,10564372,ASKL,ALA,ASK,ALA
248,10932419,503856.0,93512.3,14420.0,2161128,10579529,2161570,10606334,ASKL,AVJL,ASK,AVJ
249,10932420,503868.0,93127.3,14280.0,2161128,10579527,3765706,10607408,ASKL,AVHL,ASK,AVH
250,10932420,503868.0,93127.3,14280.0,2161128,10579527,2161570,10606332,ASKL,AVJL,ASK,AVJ
