,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
PVR,0.0,0.0,0.0,6.320510711504493,0.0,1.559202317573498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370148769512332,0.0,0.0,0.0,0.0,3.792112055696671,3.4997251010785013,4.443026268306512,0.0,0.8350499927733019,0.0,5.570771924874886,2.497307237528717,1.08183755593805,0.0,0.0,5.468265916199581,3.05045253017553,0.0,2.8150456562377677,0.9676966623306479,5.385420963646243,0.0,0.0,0.0,0.0,0.0,0.0,6.471078421387524,5.756518918399614,0.0,4.603119600640546,0.0,2.799255418708817,1.5386500172188002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.420636297574411,0.0,6.027606864625425,0.0,5.687393291609023,5.571989230472833,1.5353170525216244,5.217502447405977,1.5104929723474185,0.0,0.0,0.0,2.5357468346105807,0.0,0.0,1.1267370805705352,0.0,5.611542572127164,4.653382073570854,1.4971205646114243,1.1448563013447328,0.0,5.347308426386313,5.2889497357715785,5.516940222126293,0.0,0.0,0.0,5.463560505088197,5.697846038090616,0.0,0.0,6.524117076383184,6.6364390250621526,0.0,6.648567047199627,0.0,6.115046159356024,1.8011545671151057,3.2582190284023897,0.0,3.442264149820218,4.986499167117135,0.0,2.6147677248590884,4.521041653446015,1.3840961147943522,4.925695170787576,4.780598716728409,4.418057739522897,3.8435344382609835,4.799230954803851,4.258765385731585,4.491832129855454,2.0791812460476247,5.023977690482098,3.257226393361723
PVT,0.0,0.0,0.0,0.0,3.2563406879417127,5.692228384947772,0.0,0.0,0.0,0.0,0.0,0.0,1.2622504740485205,0.0,0.0,0.0,0.0,3.3253582438732914,0.0,1.7066823981176802,5.1589688719142215,0.9602711974269305,5.460696993939261,5.376245330548071,5.573035316953601,5.864603365386235,1.8120754250901943,3.804739255666734,1.7926781074857772,3.6156016031385896,4.340482439138537,0.0,5.148329746985675,5.899591538939064,0.0,0.0,6.240190262284716,0.0,0.0,2.8192939655779976,3.239914060150754,3.049047286553239,0.0,0.0,0.0,6.835660267666906,0.0,1.500809039994811,0.0,0.0,0.0,5.879880451661241,0.0,6.582389351904365,4.821813573931412,4.82384325062291,0.0,3.491720839694364,4.959247352374333,0.0,5.182881527012245,5.688412884661015,0.0,5.08867719798353,0.0,5.727958011096739,6.033848401993428,6.101005587684386,6.751435333754565,4.571180002615478,4.704027845071296,0.0,0.0,1.5052912812372263,1.4222339889613627,3.117486792558067,2.882596562050774,1.2731813118472897,0.0,5.090447767629391,3.8295035865233538,0.0,0.0,0.0,1.7222420185266838,0.0,7.08411638105694,6.520376631731305,0.0,1.6917272848728973,0.0,0.0,0.0,2.3726446116798807,4.903834915046418,4.780221631493944,1.8139088494034652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIA,6.56400799007618,3.7620239522682475,3.6821910658873356,0.0,3.721047746408129,5.641216924117487,5.835675946156818,0.0,5.1759888458387655,5.296385308245018,0.0,0.0,6.474796283991744,0.0,1.1267370805705352,4.952577727571183,5.275077349644281,6.740490641585882,4.727032096002137,4.835261909374727,0.0,5.088076494535112,5.65474824477889,2.359243726550797,0.0,4.860357623502427,0.0,5.976353945310244,6.308580633967465,5.886883959488561,1.630698200896827,6.78137501663127,0.0,5.3006275418051105,5.435090934766556,0.0,5.226845814632235,5.5287118856645945,6.671288325098071,7.0538147923092716,6.616185228941929,1.6760548064748233,0.0,5.495489493160278,0.0,5.488132979059466,0.0,4.020443137182865,0.0,0.0,6.954883818405996,6.632408141708294,5.053140322189957,5.9306402538307275,6.6104389018601735,6.208337052476686,0.0,6.225943978537615,0.0,6.135975116397966,0.0,6.538398219971906,7.271710232552517,7.2229968806247555,7.213410013800606,0.0,0.0,2.8709809052956636,5.6287482605588615,0.7670099985546605,6.482966605397354,6.516270043480162,5.68784418110626,5.8452878099379015,6.053219515545423,6.1080921687667304,7.144394846086563,7.208674006383846,0.0,0.0,5.2492769834563395,0.0,0.0,0.0,0.0,0.0,1.5706586181172517,0.0,6.381090420423409,6.557757696589103,0.0,0.0,0.0,1.696635037146466,0.0,3.4611161725906734,3.0496608321071066,0.0,0.0,0.0,0.0,0.0,0.0,1.6560987050154186,3.9373010051933206,2.1892439875160226,0.0,0.0,0.0,0.9483660133380857,0.9260504167945478,0.0,0.0
RIB,5.6950907213463795,0.0,4.43471251244202,0.0,0.0,1.185434166922429,3.3378901463256034,0.0,1.1490526771140732,5.529729302496098,5.196241234941731,1.0,7.049613552909527,0.0,4.554030000150445,5.952660780254455,5.683263989607565,6.972372287048683,5.610912832783246,0.0,4.4387731511323,6.128031740427368,5.293754924648141,6.548542403549962,5.811079028539075,6.106230195390396,0.0,3.5233039401884656,0.0,0.0,3.429541588634051,5.500908014849792,6.3139577445628055,6.4016498609184795,0.0,0.0,6.335812217231175,6.552069088624652,6.786619326503867,6.631995877906927,6.028777267428009,6.097938350661621,5.715191534921115,6.829550728988767,0.0,6.642129172990447,0.0,0.0,0.0,5.879880451661241,6.632408141708294,5.589452918219574,1.5290123725811517,5.753300601608417,6.1195956570693,6.5173854274836005,0.0,4.177598377329252,5.252477236320645,5.626856285423718,3.1095375985661615,4.89984846731105,2.912238377868537,5.691679273060977,4.8719917986827985,6.358111982235805,6.462894757998579,6.379628562685443,4.714086427807185,0.0,5.711632939433447,5.391410745000219,6.082135092971658,6.0578198499350755,3.999326262591848,1.5163344206752625,6.412844778930797,6.417071106390054,1.3820426785594127,5.7670713564927505,0.0,0.0,0.0,0.0,0.0,0.0,4.672382024731504,5.81375421848757,5.4951768806789865,6.018698847882434,0.0,0.0,0.0,0.0,6.25302573739049,6.746576267705636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIF,6.378159349661575,1.6963994556017161,4.141046554552797,5.238038619219196,0.0,3.3257383181387503,5.268113750285156,0.0,6.911097078696698,0.0,1.75866732998735,4.862381056585563,1.6154457040432684,5.38820649440209,6.385920604542911,6.223861168414932,0.0,0.0,5.016045679920805,1.815926003098207,4.7229904180658195,3.686054616712362,0.0,0.0,0.0,0.0,0.0,1.6299539070860627,1.7180398418386156,5.407512949506106,0.0,4.633783984906887,2.782690366359963,0.0,6.382691241860538,6.483779144132939,5.672740004879988,0.0,5.532762003278393,5.678793459083519,4.724794336545981,6.520746022789659,5.088963811955928,5.21674126211605,6.8053948032190705,0.0,5.132080415547768,6.551685114187653,0.0,0.0,5.053140322189957,1.5290123725811517,5.222560325470254,0.0,1.7061984550745875,6.84563934309746,5.816661565760278,5.337841060054664,4.775486148592755,1.7247835324931267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325907868429616,3.0651153527828066,1.1647181980061476,2.3778463027900725,5.941199382129761,0.0,0.0,5.191053046603457,0.0,4.59493140874637,6.069841742893765,1.6570919495793683,6.299617475367132,6.482772195724748,6.5360885808062035,0.0,0.0,5.23870079487422,5.254524688353292,0.0,6.605636239645531,5.72150040438752,2.6861420081523355,3.107015452657714,0.0,6.312493322407346,0.0,0.0,0.0,0.0,0.0,0.0,1.6269378640935972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIG,1.4138488268655163,0.0,0.0,0.0,6.243967831711639,5.796041832255725,0.0,0.0,0.0,0.0,0.0,0.0,5.13570293265781,0.0,0.0,0.0,0.0,6.505005803645364,4.933596381065796,3.249407589725028,6.011355170765626,3.2185843100376386,6.05393785974083,6.536018455801838,5.924310733501073,6.043222244618572,6.015397762832726,6.362847850980722,5.659161950863197,3.5911308353460942,1.0487093452260794,6.184476708655404,5.425968995045086,5.984094009755016,0.7347066608853082,0.0,6.5800547881044835,4.615446938044742,5.522541517987292,6.81358450662649,5.597827357466329,6.289375147385013,5.903781278301224,6.238159188814547,0.0,6.84847364687688,1.2144842254953958,6.277054595531655,0.0,6.582389351904365,5.9306402538307275,5.753300601608417,0.0,6.207904079093562,5.815130676188001,6.280315770557647,0.0,6.327986087390381,5.392853272630256,0.0,4.984083787186308,5.917954157151899,0.0,0.9524441654770895,0.0,5.533938269643966,5.709170079995033,5.903025480438994,6.803565745021402,6.335349444183805,6.0557846730289215,3.4440381925630192,1.7789266109945474,5.747233289509896,6.282757177633837,6.183834646720616,2.7150447421204986,4.862572208765582,0.0,5.427584433731835,6.456206554836997,1.787368439764591,0.0,0.0,4.623658105850697,0.0,6.806222596390797,6.207902018323366,0.0,3.342939473716774,0.0,0.0,0.0,1.7030803228627345,6.3227678427993865,5.870256991386431,5.284912372585167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIH,5.335531592553559,0.0,4.286875850500808,0.0,0.0,0.0,3.2857895620434037,0.9260504167945478,5.326572060691601,1.6154457040432684,0.0,0.0,3.6304699607848256,1.9535657580173462,1.8533819466163493,2.5965269040548082,5.397417948910594,6.038536535714261,5.685178453807481,4.960014839842024,6.434269870198886,6.567617480819294,6.286561533109546,4.363524268036843,6.476851891227007,6.694815749481795,0.0,1.3958402402788208,1.2049657386777115,0.0,0.0,6.475663588179226,6.58399365886178,6.539227967912662,0.0,3.660350998257144,3.176334345544601,5.482329779817849,6.523724425048073,6.7521505302908436,2.4138488268655163,3.832073640378782,4.56385438755109,5.407470857078626,0.0,6.197458452309026,1.682034929082013,0.0,0.0,4.821813573931412,6.6104389018601735,6.1195956570693,1.7061984550745875,5.815130676188001,0.0,5.833142227499523,6.5995263142716505,6.4397086946832145,4.507579661400624,0.0,6.117480619065325,0.0,2.9021823675467857,0.0,1.6002390260941282,6.201568776844546,6.48682019835525,6.410628734094935,3.281447650806521,0.0,2.9005341733410983,1.7042910006134864,5.464785235279225,4.644082593812819,4.208626117570673,5.5466195086917205,1.2564591086920462,2.483416369439787,5.671173879565111,5.692339147697251,0.0,1.7754452869762505,0.0,1.366790181705854,3.366959205077913,3.1312303332308637,3.0677545262304764,4.724298835364489,6.273205446436491,6.722655090150951,0.0,0.0,1.5585927805580282,1.8145774138005324,3.5572871791508534,6.163760683614043,4.30528658107874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIM,5.281648366678618,0.0,1.6982734601182665,0.0,5.753616131871579,1.4343986858068296,1.396963905640723,0.0,5.539800927038996,4.979999792640736,1.4786147886614804,3.131717197168181,5.782608564488576,5.41665534156752,1.6174933312122854,1.7123669348597075,5.190398104824127,5.405308271450768,6.029793875258231,5.815680850352936,1.2006866637759874,1.7663716278668458,4.896331597947847,4.7452625242312925,0.0,0.0,5.397319710913973,7.107711132432587,7.107086821000007,6.101675681992625,0.0,1.593439104046717,5.159167699148455,4.372399221632143,6.795609034837913,4.241808490975762,6.945426397275753,5.366073605997292,6.033521122769613,6.863736133794965,6.929668564966104,6.760380896264057,5.901042946612406,6.6240727271685,5.817290612768118,5.22290021078555,3.379827710502172,5.149807365675452,0.0,4.82384325062291,6.208337052476686,6.5173854274836005,6.84563934309746,6.280315770557647,5.833142227499523,5.833500469930281,1.6931810024676353,0.0,0.0,1.849044826602231,1.7166115655719283,6.322449558885107,0.0,7.167223868520906,3.0753269615265304,5.3731070095216324,0.0,5.906652793493383,6.766419347742308,3.8236073165133377,6.283425286738352,6.089434329657085,6.3683233127771475,6.131844105147704,5.579287760162143,5.211384524132768,7.023404269276391,6.959809017793248,0.0,3.1680742854806083,2.776425270745485,0.0,0.0,2.816872854483908,5.833514820295048,5.781476198641285,6.803067996129726,4.70903253356146,5.0481559821891295,5.078076509785428,0.0,5.609851642850024,0.0,6.300354437925531,4.30114992706014,6.634253366820897,5.455728581386071,0.0,0.0,0.0,1.6933014892222402,0.0,0.0,5.373303353388384,5.83585587646316,0.0,0.0,5.719890482373419,5.619914936541643,0.0,0.0,2.9485115322300164,4.535953134776508
RIP,5.630683032757183,5.362167421141389,2.6968702359428023,5.776820722582642,0.0,1.5187675002557623,5.599512484011449,1.5902840038807147,6.639544667487765,0.0,5.482075327406342,6.564807022660492,0.0,2.714171534999791,6.283107402785254,5.546784224008543,0.0,0.0,1.602286009839606,1.5622120897540979,6.678729987729568,4.7970689940448,6.4484128059369175,0.0,6.057782535934973,6.0677324745538685,0.0,0.0,0.0,4.921508980822108,4.6212654981258785,3.5894302150283814,2.055516171579585,1.7036420807554735,5.143957103400663,6.320396133271676,5.7362873795756135,0.0,1.2641305631660846,3.809644214664626,3.225683651833472,6.375961083935262,5.002546716976643,0.0,6.560203721688826,0.0,4.269840094315406,1.5121861475238434,6.420636297574411,0.0,0.0,0.0,5.816661565760278,0.0,6.5995263142716505,1.6931810024676353,2.498533278297541,0.0,6.452267701423611,0.0,6.461751515757734,0.0,4.3263346454502445,0.0,4.326364373126836,5.756718806886938,6.539458764946165,5.610746165476634,0.0,0.0,1.3304086918974982,1.766138793353765,1.5121861475238434,1.8707866493225913,1.1683833261066352,1.620112668856998,1.4576373343233688,0.0,6.528961352278105,6.54900006634892,0.0,5.174624694609052,1.5561286388966666,6.713649582253077,5.972303717599772,6.45870307798594,0.0,0.0,5.369341215044737,5.776588123505078,0.0,6.163461870482576,6.656827524638364,5.396879309853207,1.4168066674362978,0.0,5.270833627584404,4.71244775762197,5.057125613031271,1.7948442051647495,5.179254196939504,0.0,1.2006866637759874,1.3621199435582494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIR,6.529290907837847,0.0,5.72024394686983,0.0,0.0,6.231942409208927,6.040627945771644,0.0,3.2850882275624684,0.0,0.0,0.0,5.810022946174833,0.0,5.579148981054448,3.318562583437835,6.0234134775189085,6.311503873493617,6.422244120921309,0.0,0.0,6.175388408431886,4.817744721465359,0.0,0.0,5.224639127669525,0.0,5.275103481131613,0.0,3.679335543511593,0.0,6.4715146938057915,0.0,5.429945059439411,2.8599659565343685,4.979549793649798,5.691852308488379,1.1570972370196462,6.501982974732051,6.591682880029903,5.605405562354519,2.9112989034717045,3.5857977449072123,5.632998194545407,0.0,4.732858291091646,4.54182799809079,6.292211229678439,0.0,3.491720839694364,6.225943978537615,4.177598377329252,5.337841060054664,6.327986087390381,6.4397086946832145,0.0,0.0,0.0,0.0,0.0,0.0,6.093145945129795,4.924555552647015,0.0,0.0,0.0,0.0,4.891529650320155,0.0,0.0,0.0,0.0,1.6774052344326604,1.5983948632274745,3.590202490606464,5.459381191296306,0.0,1.5361753445257313,0.0,0.0,3.588174476358565,4.414947581887572,0.0,0.0,6.598714454671047,4.663238384866539,1.6686793183324389,5.553752374806116,0.0,0.0,0.0,0.0,0.0,0.0,2.9790950453592067,5.085043267148927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1D,0.0,4.985284037214927,2.6536360604746805,0.0,0.0,0.0,4.372210058438864,0.0,0.0,4.999022094392845,4.870870986454356,3.298452373556844,5.488541745272965,0.0,1.4781896346780663,0.0,5.286112099949974,5.2564319305330836,0.0,0.0,6.750757546637151,4.877308698533644,0.0,6.7256212699703175,6.779848815437259,0.0,0.0,1.5417708169872244,0.0,0.0,6.133183030516046,2.996473779468751,6.597366786571173,0.0,0.0,1.3735246437352833,2.4993816922504157,5.505503174639645,0.0,2.4521615935350733,0.0,1.3625938059365141,5.222024812583251,0.9940904110131895,4.746607938080658,4.6700628395552615,0.0,0.0,6.027606864625425,4.959247352374333,0.0,5.252477236320645,4.775486148592755,5.392853272630256,4.507579661400624,0.0,6.452267701423611,0.0,4.350028333727328,5.87215677259045,5.653087433601311,0.0,5.737750956350662,0.0,7.048618840604309,6.0739777749420085,6.566569542007795,5.722742790091634,2.9677545566834698,6.339595821835549,0.0,0.0,0.0,0.0,5.856429819324018,0.0,6.017614081845984,5.415098259050624,6.522014937197004,5.459352121811528,4.009041483435767,4.768796417693321,5.142909232883523,4.500119521746329,5.009987971544911,0.8996566681120063,4.868608944758322,5.14758662879525,6.1066868982907865,0.0,0.0,5.619981413641301,1.2544759978543125,0.0,0.0,5.024843718330147,0.0,5.915243785189365,0.0,5.6964640370219195,0.0,5.001610000282298,0.0,4.281803341450119,0.0,3.238112435112235,0.0,0.0,0.0,1.217737504591781,0.0,0.0,0.0
IL1L/R,0.0,5.281742032335861,3.371501410689973,5.342913260853268,2.8359735354737,0.0,4.949235328940311,0.0,0.0,5.370986361808164,5.134747366280646,0.0,0.0,0.0,1.2329900014453397,0.0,4.686132742906897,1.259383750127881,0.0,0.0,0.0,6.666225111172271,0.0,6.597312299644922,0.0,0.0,0.0,4.647854481185195,4.331124539011186,5.2572879875249034,6.719174184807308,5.905850268753089,0.0,0.0,1.3274237443465229,0.0,3.2174510373628595,4.863561021890443,1.5883076615499627,0.0,2.19952388782738,0.0,2.235515700880119,5.846929403390791,1.651253230577743,0.0,0.0,0.0,0.0,0.0,6.135975116397966,5.626856285423718,1.7247835324931267,0.0,0.0,1.849044826602231,0.0,0.0,5.87215677259045,0.0,5.678894406485948,5.785890161458205,6.799099584538443,6.8421816516315,6.7903808932604806,0.0,5.028736751658119,1.7159951068946018,6.048459410968767,6.8348392938859766,1.4049479493492327,5.686821569613575,5.27361388107749,5.386998527157161,0.0,5.780592788516759,2.9534220391322634,5.762284339363812,3.570238776355456,5.080160578767056,6.38336276911032,2.989432038348752,5.495246678637886,3.4125273127640754,1.4063534441496204,1.4174558381532998,1.5911646307569904,0.0,5.55816462522624,5.319650406714218,0.0,5.368971720545244,0.0,6.415036767024449,0.0,5.941464606858752,5.419905023690215,2.943633869059178,0.0,5.093797435005371,5.586014846710885,0.0,0.0,0.0,2.2052465628730515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1V,0.0,0.0,0.0,0.0,0.0,3.1889483593516936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.239618537699135,0.0,0.0,4.807914802286898,6.601401216018047,6.696304389735553,0.0,6.532186920879231,0.0,2.972933910127869,0.0,0.0,6.0747639866798275,0.0,0.0,6.506063755514767,4.688792207052665,0.0,4.754054975628034,0.0,0.0,0.0,3.163569079178503,3.271498348811203,0.0,1.5983948632274745,0.0,5.05377259869634,1.4699777077770981,1.4379557401230512,5.687393291609023,5.182881527012245,0.0,3.1095375985661615,0.0,4.984083787186308,6.117480619065325,1.7166115655719283,6.461751515757734,0.0,5.653087433601311,5.678894406485948,4.300877043233247,1.5388601766952954,7.048024001606227,0.0,5.838458265991632,5.599783753357085,6.497686145453279,6.1214747927730455,2.7731325246839424,6.297305243818073,5.079612194832069,5.03938028064885,5.197942416392339,5.119439785804634,2.4881134948758894,5.606605098014454,5.133904915700975,5.673642821385461,4.585124916073957,6.356551301915523,1.2294732740009036,0.0,0.0,0.0,0.0,0.0,3.383919516369211,3.4123257258081225,0.0,6.566481112742079,0.0,0.0,0.0,5.227025503604833,0.0,3.307005350847369,0.0,0.0,5.953117411099114,0.0,5.606837378616301,0.0,4.955831259675748,0.0,1.2430549298975901,0.0,1.2329900014453397,0.0,0.0,0.0,0.0,0.0,0.0
RIV,0.0,1.0263937486825416,4.985547126196997,0.0,5.729404651212607,3.2069900329360337,5.192936911672273,0.0,0.0,4.001193947292614,0.0,0.0,5.794989823195586,0.0,1.4067026960133517,0.0,4.690010093046555,5.743782258065825,3.3941357444705247,5.646299895668027,5.774356969849399,5.749439726989448,1.6943096383383767,1.311499483747856,0.0,2.860809005837579,5.904662346763968,6.792331739894404,6.338371152049677,6.6450192458907855,3.327776179257306,1.6533316127761388,5.20887194380176,2.68639487254379,5.802146030997382,0.0,6.22251605784376,5.415682582967679,1.5117647066809237,0.0,6.150420230527895,5.839900220389226,5.258996176485414,5.5854159948398205,0.0,5.770510295387036,4.850369058032892,0.0,5.571989230472833,5.688412884661015,6.538398219971906,4.89984846731105,0.0,5.917954157151899,0.0,6.322449558885107,0.0,6.093145945129795,0.0,5.785890161458205,1.5388601766952954,6.535097238024682,6.337499636938655,6.498741910208395,6.128049475510044,5.42460859606151,0.0,3.7590155364779334,6.363979720110579,6.26648489371481,5.291536858405455,6.481322789215661,6.343767125026095,4.665008508761744,6.169529004046514,5.447792464795246,6.8758275525097865,6.793564459062046,0.0,2.994398913692119,6.398034557151694,0.0,1.1683833261066352,0.0,5.5873680185719365,5.217857448125258,6.16953472473847,5.748272642643734,5.312712058553651,5.4689627991786445,0.0,1.4393544449875872,0.0,6.515126932146608,5.408152855777661,5.838509679754005,5.239396387455252,0.0,1.0056777797662602,0.0,0.0,0.0,5.254107059590184,0.0,4.659807798210372,1.2936045307602637,5.680418844934775,0.0,4.704930719103616,1.3403964330233127,6.059903630237101,0.0,4.285815100611715
RMDD,0.0,0.0,0.0,3.507972776732684,5.300006617029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0592002072927675,3.0399489555738697,4.673718565261822,6.784342974176351,6.6247311556935555,5.762617844309491,0.0,6.142057913629258,0.0,1.7889943253259502,5.7712287141133105,1.5598092988707064,5.696743803328569,6.5749338323856845,3.8923701107775277,0.0,0.0,0.0,0.0,0.0,1.2920726135305474,0.0,0.0,6.056649304969838,0.0,0.0,0.0,0.0,1.5353170525216244,0.0,7.271710232552517,2.912238377868537,0.0,0.0,2.9021823675467857,0.0,4.3263346454502445,4.924555552647015,5.737750956350662,6.799099584538443,7.048024001606227,6.337499636938655,6.183701068804552,6.583304038987165,7.326049620104953,5.916721209137765,5.471781587940055,6.35679756673916,5.198382084300753,6.161854734906629,6.312702182430466,5.547146941659605,5.29299619816,6.4912582491248765,6.817157601317703,5.532530867116789,6.197285654350964,6.286484448838432,6.422106749064813,6.021152226273153,2.6625554216420912,1.1728379799592958,0.0,0.0,0.0,0.0,0.0,5.256079083980047,6.399297263173685,6.480437002704395,0.0,1.7155826712102134,0.0,5.848200882325301,0.0,4.951193422065784,6.433178852642135,6.356756788261269,5.667666573894149,6.261197263683315,5.812907267670479,6.5001895352774435,5.2192310817507765,6.437820946498522,4.43771595163417,6.325173203244984,5.124588266351449,5.344839976746428,0.8996566681120063,5.308703177067878,3.370290401158389,0.0,0.0
RMDL/R,0.0,0.0,0.0,1.0768163071260914,5.825004002314529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7856986416985778,0.0,5.95838467364159,1.4063534441496204,4.518735255929506,5.569003066803646,5.111748294426913,4.498312940898483,1.36092845677215,6.4838278653186405,4.185852543357036,0.0,3.370608596616639,0.0,0.0,0.0,0.0,0.0,0.0,3.5853072015254384,0.0,0.0,6.082359469024309,0.0,4.349572144403143,0.0,0.0,5.217502447405977,5.08867719798353,7.2229968806247555,5.691679273060977,0.0,0.9524441654770895,0.0,7.167223868520906,0.0,0.0,0.0,6.8421816516315,0.0,6.498741910208395,6.583304038987165,6.6907642414470105,6.704486768373939,0.0,6.602612877155633,0.0,7.102310623322687,6.943537735963559,6.481239916983402,6.332272586788842,6.556084017170061,6.666760061144437,0.0,5.35442165925497,6.308371889880456,6.168897069167745,0.0,0.0,6.402645979325823,0.0,0.0,0.0,0.0,0.0,6.886184404340921,3.2369266331112114,6.249132859090804,6.600317462095066,0.0,3.3764171701383545,0.0,5.274156232052576,0.0,6.67694284956708,6.9287484353388775,0.0,0.0,5.927564983869201,5.9822787239726525,0.0,0.0,6.3079287783406635,6.332999289823159,0.0,1.4168066674362978,5.719558936097049,5.848512649996793,1.2664468498178605,0.0,4.797396540175332,4.933556049559826
RMDV,0.0,0.0,0.0,0.0,4.792967621943483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.130100773069916,5.123856140879735,0.0,4.828542468107577,0.0,2.793777240819298,6.724246897110203,6.008000174538665,6.5451339282526755,6.347863159586538,5.97105794721001,6.025165288960186,6.128624203876761,1.194777074789177,0.0,6.337997433465439,5.84351804427516,0.0,0.0,2.330290468267162,0.0,0.0,0.0,5.536963208588438,3.1250675200044835,2.917316682611482,6.048579320060797,0.0,0.0,3.057720983320579,0.0,1.5104929723474185,0.0,7.213410013800606,4.8719917986827985,0.0,0.0,1.6002390260941282,3.0753269615265304,4.326364373126836,0.0,7.048618840604309,6.7903808932604806,5.838458265991632,6.128049475510044,7.326049620104953,6.704486768373939,6.233545123110134,6.509887814901166,5.589401481057107,6.142916226993369,5.606035603528686,6.108115135436948,6.017444061339529,6.463204710799599,5.950335996693929,6.351560608183796,5.274398990655588,6.705576560115677,5.857151017785664,6.002461593360639,5.870603416077555,6.45676741813384,1.4813482653060255,0.0,0.0,0.0,1.713083072523869,0.0,0.0,0.0,6.525925107259873,5.869392390505541,0.0,0.0,0.0,5.313924562624664,3.3418617875411436,5.053716665983469,6.6303920167454224,5.752273004688984,6.296277580250351,5.7374726739136035,6.3147455248954705,4.93316240436447,6.526452772938414,4.747805994972971,6.4277741824673,5.297133239120407,6.417469924227557,0.0,5.607461741099963,5.117241039879188,5.091282342262871,1.2329900014453397,1.3484409929288859
RMED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994814756564608,5.899523952623075,5.875464390682542,6.543915971884123,6.13682875488614,5.134976770113912,0.0,0.0,0.0,1.5510708379251146,1.3024704535915286,0.0,5.814074107418243,0.0,0.0,0.0,5.506578076792263,0.0,0.0,0.0,0.0,0.0,0.0,5.279928727629158,0.0,5.478729010567267,0.0,0.0,0.0,5.727958011096739,0.0,6.358111982235805,0.0,5.533938269643966,6.201568776844546,5.3731070095216324,5.756718806886938,0.0,6.0739777749420085,0.0,5.599783753357085,5.42460859606151,5.916721209137765,0.0,6.509887814901166,4.044210249020858,6.733748907212925,6.808893334143001,4.219986966880387,1.3616445249789055,0.0,0.0,0.0,0.0,6.176241760923314,0.0,6.81447371337928,5.927160844503533,6.4130589008809435,6.374149165717715,0.0,0.0,0.0,0.0,0.0,0.0,3.1431624749755787,5.471806335007464,1.4718803266320515,0.0,0.0,0.0,0.0,0.0,5.893761915033193,6.324867074901543,0.0,5.463404910992286,5.9796966386101,2.4741966132838273,3.0715100651274234,5.927429283577646,5.858406191210332,0.0,0.0,5.738805673876023,4.148936715416492,0.0,0.0,5.361713400363489,1.285777498810423,0.0,0.0
