Unnamed: 1,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
ASJ,0,178320,0,20640,0,0,404520,194280,5520,250440,140160,1938240,0,0,497160,76560,0,0,0,0,29640,107640,0,82800,42600,0,0,0,122400,0,9600,88800,25440,0,4560,1229640,9960,3240,0,0,103440,0,34920,10440,0,0,0,0,0,0,0,44760,253080,0,0,0,0,0,42960,16200,0,0,0,0,0,0,0,0,0,0,30840,0,37200,0,0,9000,34200,0,0,0,0,1385400,197160,0,9840,31200,0,0,32400,77280,0,0,2522880,0,0,0,25080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASK,0,2120160,0,27000,0,0,216600,19680,391200,253560,1938240,247680,0,0,0,0,590640,0,0,0,480,11760,0,0,15960,0,0,0,82680,0,0,0,9840,0,256800,2757720,717240,150960,0,0,0,93720,0,0,0,0,0,0,0,0,0,0,1183800,0,0,27960,0,0,12240,12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300480,618360,0,0,1800,0,0,0,0,0,0,1828320,0,0,0,330240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUA,2097360,0,1885440,0,0,0,3840,0,0,0,0,0,60360,0,0,285360,56880,227400,21600,0,213840,26400,0,20160,33600,8760,0,0,67680,0,0,3940560,13560,106680,0,0,105600,3925320,2655960,207840,287640,130560,86880,255960,0,0,0,0,0,0,1282680,2669760,0,31800,124680,226320,0,501360,76560,53280,0,92280,0,0,43560,0,0,132000,0,0,0,0,142800,0,0,0,0,93600,0,0,0,0,0,0,28080,0,0,0,128880,200880,0,0,0,0,25200,202080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWA,1078680,809520,18240,0,0,0,3115200,210240,1152000,268200,497160,0,0,0,119160,2312520,141960,14160,8040,0,0,24720,0,0,22320,0,0,0,0,0,0,23160,27000,0,6480,377760,255720,0,658320,873840,0,126000,0,0,0,0,0,45120,0,0,0,1800,100560,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,720,0,9600,0,8040,227520,12120,0,0,0,0,357000,0,0,201120,0,0,0,0,0,0,0,796680,0,0,0,37200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWB,2040960,396600,303240,10800,0,0,894240,0,918840,300720,76560,0,285360,0,2312520,69480,267360,0,3480,0,0,21600,0,0,0,18600,0,0,0,0,1800,576480,0,17400,196800,253080,200280,0,848760,1210080,58920,13080,0,0,0,0,8880,149520,0,0,4440,434280,178440,0,0,2400,0,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,296880,0,0,0,0,0,104160,0,0,990840,0,0,0,0,0,0,0,13080,0,0,0,198000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWC,3360,2419560,930720,0,0,0,2423160,1043280,0,5394120,0,590640,56880,0,141960,267360,1773120,458880,0,0,75840,0,0,20880,91320,0,0,0,11880,0,0,0,18360,0,0,3144240,2380200,728640,1504800,633240,0,0,0,0,0,0,0,0,0,0,15960,126120,0,0,0,216120,0,0,24600,28680,0,4680,0,0,0,0,0,0,0,0,0,0,268440,0,0,0,0,600,0,0,0,20640,0,0,0,0,0,0,49320,215640,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG,9120,0,830520,0,0,0,399600,0,0,598920,0,0,227400,0,14160,0,458880,916560,165000,0,70800,26640,380880,0,138000,109680,0,69960,225480,0,4560,86040,0,245280,0,0,591600,1284720,1212960,534480,391200,655440,672960,1064160,0,132960,4200,288960,0,73320,2178240,2850120,0,1551960,443400,549360,0,860040,109560,17400,129000,159960,0,0,10800,0,152880,0,0,0,0,0,168720,75120,0,0,0,178920,0,101160,0,0,0,0,1560,0,2640,33600,0,400080,0,0,0,0,500880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,227280,0,1800,68760,0,0,0,0,43200,0,0,0,21600,0,8040,3480,0,165000,0,221040,0,0,35760,0,0,39360,0,121800,60960,0,10920,197040,20280,61320,1299120,0,329760,0,0,1287360,353280,1637880,958440,686400,155400,6480,336240,2050080,270360,0,0,75960,0,96840,248160,286080,0,923400,0,0,63120,208800,0,0,60120,0,0,88680,0,0,588600,2263800,174240,2860320,393720,24840,0,797400,0,49440,22440,0,0,0,1029480,11760,37560,0,0,0,0,0,0,570360,437640,0,183720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221040,443760,0,0,0,0,0,0,0,348600,0,0,0,0,0,0,165000,0,134400,0,0,0,1234560,100800,102480,83880,24240,174840,583800,0,83640,0,9840,0,99720,216120,2393760,40440,0,0,0,0,0,193680,0,0,0,0,0,0,0,0,17880,77760,0,72360,127200,8880,0,110280,0,0,1000080,0,0,0,0,70680,209400,88200,0,0,0,0,74160,0,0,118920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2D,0,39960,5400,0,0,0,1200,0,0,16200,29640,480,213840,0,0,0,75840,70800,0,0,0,287040,0,0,1176600,0,0,0,600,0,0,605160,1117800,0,24960,1200,0,44760,3480,0,46320,0,64800,40560,67920,0,0,0,195480,0,0,10080,32880,0,2123760,0,2689200,0,2028720,0,0,0,212520,0,58200,374520,741120,418680,0,0,0,0,0,101640,59760,0,4680,0,2256360,0,0,10320,27000,0,0,0,0,0,1371840,0,0,0,0,153960,0,0,0,108600,0,42360,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2L/R,0,58200,19200,3000,0,0,5640,0,0,9480,107640,11760,26400,0,24720,21600,0,26640,0,0,287040,0,154080,1575240,1181280,748440,0,128160,25440,0,1306440,289440,0,0,0,0,20640,19920,0,0,960,0,0,250920,0,0,0,0,0,0,48000,105600,0,14160,776280,0,20880,0,3480,1629360,3240,113880,720,390840,2400,587400,6308520,697680,0,0,1440,82320,33600,141360,0,281520,0,129480,509760,844920,0,98400,53040,0,0,0,0,0,0,0,0,0,26520,103080,0,0,188160,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,0
IL2V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380880,35760,0,0,154080,0,0,0,764160,0,120,7320,0,0,106440,0,248160,39600,0,109920,0,0,0,0,0,0,0,0,99240,0,0,37680,171960,171360,0,0,56520,1171080,17520,1506480,1080,0,0,1468920,5280,119880,0,78840,255480,1052640,669600,0,0,19080,11760,33480,19080,11160,8280,6360,0,0,1634160,0,0,0,0,0,0,26760,42720,0,667080,0,0,0,68640,0,0,0,0,256920,0,47520,0,0,0,0,0,0,0,0,0,0,0,0
OLL,0,133320,0,0,0,0,0,0,0,28320,82800,0,20160,0,0,0,20880,0,0,0,0,1575240,0,195720,623280,253920,0,515760,70920,0,1317120,43800,228120,148440,0,0,97560,115200,0,0,0,0,6600,2545440,0,131640,0,0,0,144480,118920,1178880,0,757440,0,198720,0,0,624240,1967400,698640,43440,1216680,536640,1132200,1686480,2269200,1006920,0,0,0,35280,100560,37680,37320,150480,851880,626640,33000,51600,0,14520,28800,0,0,44160,5880,93000,937800,494520,0,0,2880,45000,0,54840,22440,0,0,16680,43560,0,0,0,0,0,0,0,0,0,0,0,0
OLQD,0,51480,3000,0,0,0,15240,0,3120,57480,42600,15960,33600,0,22320,0,91320,138000,0,0,1176600,1181280,0,623280,0,0,0,46560,14040,0,129240,321960,6682680,0,23640,0,0,67080,0,0,27120,43920,138720,192120,19200,79800,6960,1320,3360,55080,4800,143040,19680,193080,3058920,0,132480,0,2374080,0,0,0,1018200,0,240960,172920,1973280,151920,0,0,5280,0,0,318600,705360,0,25680,0,584040,0,0,50520,54240,0,59040,72240,600,60360,1197240,0,0,0,8760,849120,0,69480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0
OLQV,47520,9960,0,9360,0,0,0,0,0,0,0,0,8760,0,0,18600,0,109680,39360,0,0,748440,764160,253920,0,0,0,0,0,0,203160,66120,0,1330200,141120,0,0,0,0,0,33960,9360,77880,72000,0,253800,30360,12480,184560,78480,63720,313200,0,397440,1110240,0,115080,149880,0,0,1208040,11520,149160,0,1284240,120480,1158360,166200,0,0,0,17280,573120,78000,0,763800,0,0,0,494400,0,0,0,0,108240,23520,40080,126120,0,433800,0,0,0,831480,0,187920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAAD,0,0,0,352560,0,0,0,0,0,0,0,0,0,0,0,0,0,69960,121800,348600,0,128160,120,515760,46560,0,0,653640,1325160,0,289800,0,115560,161280,395760,0,780960,0,0,78480,1004760,0,240960,441240,0,183840,0,0,0,4440,124200,11880,6720,2814720,188040,4531440,0,0,50640,122160,5520,1558080,396240,3000,508440,0,0,0,0,0,681480,22920,131040,471120,915120,2197680,1403520,1930440,0,13680,952080,0,840,0,30840,840,396600,0,0,0,0,0,0,100920,0,385080,744120,0,0,0,0,0,0,0,0,0,0,0,6960,0,9840,0,0
SAAV,0,146400,18360,0,0,0,140760,150360,0,15600,122400,82680,67680,0,0,0,11880,225480,60960,0,600,25440,7320,70920,14040,0,0,1325160,642240,0,91320,0,78000,0,703680,0,254400,21960,0,6240,2761080,94680,0,97200,0,0,45240,0,0,0,912720,0,0,1304880,456480,5176800,0,0,0,1200,0,1163040,1320,140400,331680,0,0,0,0,0,336480,194640,278040,26760,1530480,588360,3984600,1554840,4800,0,385680,10200,0,0,0,11160,95280,0,0,0,0,0,0,663720,39600,0,575760,0,0,0,0,0,0,9720,0,0,0,51600,0,0,0,0,0
SDQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URB,0,5760,0,715080,0,0,0,0,0,0,9600,0,0,0,0,1800,0,4560,10920,0,0,1306440,0,1317120,129240,203160,0,289800,91320,0,0,622800,0,1920,429120,0,97320,48120,0,0,15600,24000,425520,6720,33120,1560,40920,0,14040,92160,122760,0,37080,4800,0,48840,0,0,0,1438680,0,174120,339240,557880,0,0,8640,0,0,0,14520,277320,443880,898440,751560,233040,239520,152760,0,0,0,0,46560,0,0,66840,0,5280,1234560,861720,0,0,0,1175520,77040,0,11160,0,0,291480,61320,0,0,739320,437400,0,0,0,0,0,0,1800,11760
URX,1026720,0,104760,261840,0,0,70560,0,529320,0,88800,0,3940560,0,23160,576480,0,86040,197040,0,605160,289440,106440,43800,321960,66120,0,0,0,0,622800,0,786120,345240,642480,76560,10200,55200,239640,50760,240,225000,108720,145800,0,64560,0,933840,2520,28680,1688640,559320,30960,541320,375360,2880,41280,1647720,3720,235800,212520,0,0,0,0,0,0,0,0,0,71520,0,77160,0,6000,68760,14880,0,69840,195240,0,228360,77760,0,287160,45120,16440,37560,1508400,6000,0,0,14880,162480,0,98160,300720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URYD,0,20280,0,1440,0,0,4320,0,63360,20880,25440,9840,13560,0,27000,0,18360,0,20280,0,1117800,0,0,228120,6682680,0,0,115560,78000,0,0,786120,0,0,166320,0,174360,6360,0,0,31320,67200,127200,1208280,0,61440,4200,5400,0,75360,0,661560,0,257400,391200,46080,116520,0,2995440,0,0,116280,580800,0,2032560,769800,403800,39240,0,0,40680,0,52440,16440,51840,0,1217160,18840,1643160,0,0,26520,27960,0,34200,83760,24960,87360,979920,0,0,0,6600,0,24360,100200,0,14640,0,3600,0,32520,0,0,0,0,0,0,0,0,0,0,0
URYV,46800,60120,0,58440,0,0,0,0,3960,0,0,0,106680,0,0,17400,0,245280,61320,0,0,0,248160,148440,0,1330200,0,161280,0,0,1920,345240,0,0,71040,0,280800,0,0,0,155400,89760,185640,1412280,0,304920,21840,15000,98760,274920,143880,991440,0,458160,688080,40080,23040,357960,0,0,2236200,0,1384440,0,576840,207840,398040,1110840,0,0,118320,5400,117000,208920,54240,12960,87840,647280,0,595320,0,0,0,0,100680,35160,20160,210000,0,1945800,0,0,0,93000,23400,339720,0,0,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADA,61080,463920,0,1104360,0,0,1200,0,1518840,0,4560,256800,0,0,6480,196800,0,0,1299120,165000,24960,0,39600,0,23640,141120,0,395760,703680,0,429120,642480,166320,71040,176400,151920,265320,0,0,0,1909080,1383960,623640,81600,272040,12480,33480,268080,316680,0,132720,0,540480,0,65040,1421280,46200,38400,38400,0,15240,617160,27240,0,135480,0,0,0,0,0,39720,171240,509640,711960,475680,265440,252480,461880,72720,63120,594360,0,0,0,404640,367080,0,0,278040,17640,0,0,279600,1876320,64680,0,206280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIA,255840,544440,64560,0,0,0,852000,1823880,992640,565080,1229640,2757720,0,0,377760,253080,3144240,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,76560,0,0,151920,105120,3108480,261840,214560,812040,0,6000,0,0,0,0,0,0,0,0,0,0,1016520,0,0,0,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262800,0,0,0,0,0,2205600,19920,0,0,23160,0,0,6960,0,0,0,785280,0,0,12720,67080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIB,255360,698880,547560,0,0,0,3169080,909000,1216800,221040,9960,717240,105600,0,255720,200280,2380200,591600,329760,134400,0,20640,109920,97560,0,0,0,780960,254400,0,97320,10200,174360,280800,265320,3108480,630480,650880,694440,1345560,802920,1094040,195960,1539240,0,1370880,0,464160,0,915000,103800,276480,58200,1082520,87120,4093200,0,337920,0,53880,140880,1219080,0,0,84120,140040,0,259440,0,0,539040,6600,388080,165600,880440,0,1522920,369000,0,179160,0,132960,0,0,3120,0,1644720,912120,0,360,0,0,405240,239880,24480,127200,719640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIN,77280,0,2847840,98280,0,0,851400,330240,0,141360,3240,150960,3925320,0,0,0,728640,1284720,0,0,44760,19920,0,115200,67080,0,0,0,21960,0,48120,55200,6360,0,0,261840,650880,401520,269400,23400,480,0,238920,0,0,0,0,0,0,0,62760,545160,0,21480,81480,0,0,0,47640,42840,0,143400,0,0,9480,0,0,240,0,0,0,0,12000,0,0,0,0,98160,0,0,0,0,0,0,0,329040,0,0,29040,99960,0,0,0,0,915480,10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIY,1221000,8640,3125760,0,0,0,3323400,18720,99240,911040,0,0,2655960,0,658320,848760,1504800,1212960,0,0,3480,0,0,0,0,0,0,0,0,0,0,239640,0,0,0,214560,694440,269400,399120,2314560,0,101400,0,0,1080,0,45960,6120,0,0,954720,1518000,262320,170280,610560,549720,0,544680,0,2400,0,90000,0,0,0,0,0,1440,0,0,0,0,324000,0,163200,258960,0,0,0,0,0,43680,0,0,32640,620640,0,0,0,0,0,0,15240,0,0,1051200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,2483400,8040,872040,0,0,0,994440,203760,805080,87720,0,0,207840,0,873840,1210080,633240,534480,1287360,0,0,0,0,0,0,0,0,78480,6240,0,0,50760,0,0,0,812040,1345560,23400,2314560,558840,0,317640,258480,1614600,0,616920,14640,12480,0,0,2702880,1230240,0,1216800,1166640,1694400,0,1023960,0,0,0,4200,0,0,0,0,0,0,0,0,166320,0,147240,77880,1634400,2102520,2880,0,0,0,0,60960,0,0,631800,0,339120,0,0,0,0,0,0,62640,27600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVA,0,100920,0,3840,0,0,0,0,265320,0,103440,0,287640,0,0,58920,0,391200,353280,1234560,46320,960,0,0,27120,33960,0,1004760,2761080,0,15600,240,31320,155400,1909080,0,802920,480,0,0,254520,781200,432480,163320,0,610800,685200,685680,42000,0,1312560,100080,0,20880,56040,2159760,0,142080,2760,0,1200,656400,83520,57960,196920,0,0,0,0,0,186120,171840,194160,19560,118680,5040,1932960,1121280,21120,0,1144440,0,0,0,721800,318360,720000,409680,142080,0,0,0,0,1654080,190200,0,36840,0,0,0,0,0,0,0,0,0,0,0,0,4320,0,0,0
AVB,242160,12840,0,377160,0,0,0,44040,1779720,0,0,93720,130560,0,126000,13080,0,655440,1637880,100800,0,0,0,0,43920,9360,0,0,94680,0,24000,225000,67200,89760,1383960,6000,1094040,0,101400,317640,781200,494760,582480,557040,208320,3720,2366280,2915280,423720,0,2400,535560,1046400,433080,88920,1060920,21120,369240,0,0,0,189840,0,0,0,0,0,103200,0,0,102120,162720,208440,449160,21840,296280,88080,102960,98640,0,0,2880,0,0,1376040,2281680,44280,221640,0,14640,0,0,0,128400,462480,312600,150600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVD,0,317520,0,847800,0,0,0,0,408000,0,34920,0,86880,0,0,0,0,672960,958440,102480,64800,0,0,6600,138720,77880,0,240960,0,0,425520,108720,127200,185640,623640,0,195960,238920,0,258480,432480,582480,74280,694560,364560,0,1009320,389160,592560,0,0,176760,58080,175080,0,179880,3480,91080,95400,0,0,312360,0,0,3120,0,0,0,0,0,87240,73440,221520,673800,71520,171000,0,89760,61440,0,57480,45480,44520,0,655080,1340880,0,9360,104040,61200,0,0,14160,656880,478920,0,22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVE,0,0,0,106320,0,0,0,0,68880,0,10440,0,255960,0,0,0,0,1064160,686400,83880,40560,250920,0,2545440,192120,72000,0,441240,97200,0,6720,145800,1208280,1412280,81600,0,1539240,0,0,1614600,163320,557040,694560,75840,0,161880,211080,114960,0,68280,58320,1863720,70200,206520,111960,1800600,0,408000,19080,500160,1200,235920,475320,382920,332640,121680,25080,102600,0,0,417720,568080,35400,61800,160560,126840,566160,465240,0,0,0,215760,165000,0,4200,77520,1823640,199920,692400,165120,0,0,4920,31560,26880,508680,246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDU,0,0,0,1539480,0,0,0,0,19440,0,0,0,0,0,0,0,0,0,155400,24240,67920,0,0,0,19200,0,0,0,0,0,33120,0,0,0,272040,0,0,0,1080,0,0,208320,364560,0,39840,0,405480,25440,1199160,0,0,0,2251560,0,0,0,0,0,15360,91320,0,0,0,0,0,0,0,0,0,0,0,37920,43680,216360,0,0,0,0,75600,0,51360,1800,0,0,346680,891360,0,0,32160,64560,0,0,190800,33840,67200,68520,680640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132960,6480,174840,0,0,99240,131640,79800,253800,0,183840,0,0,1560,64560,61440,304920,12480,0,1370880,0,0,616920,610800,3720,0,161880,0,0,0,85440,0,2460480,0,732000,0,2795280,199080,203760,0,0,48240,0,23760,726480,0,0,0,232680,98160,215880,0,0,37680,0,0,0,11160,12120,29280,0,0,33000,187800,0,0,0,0,0,4453800,890040,0,0,0,0,0,17040,190200,6480,14640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
