Unnamed: 1,ADF,ADL,AFD,ALM,ALN,AQR,ASE,ASG,ASH,ASI,ASJ,ASK,AUA,AVM,AWA,AWB,AWC,BAG,DVA,FLP,IL2D,IL2L/R,IL2V,OLL,OLQD,OLQV,PLN,SAAD,SAAV,SDQ,URB,URX,URYD,URYV,ADA,AIA,AIB,AIN,AIY,AIZ,AVA,AVB,AVD,AVE,BDU,DVC,PVC,PVP,PVR,PVT,RIA,RIB,RIF,RIG,RIH,RIM,RIP,RIR,IL1D,IL1L/R,IL1V,RIV,RMDD,RMDL/R,RMDV,RMED,RMEL/R,RMEV,RMF,RMH,SIAD,SIAV,SIBD,SIBV,SMBD,SMBV,SMDD,SMDV,URAD,URAV,ADE,AIM,ALA,AVF,AVH,AVJ,AVK,AVL,CEPD,CEPV,HSN,PVW,PVQ,RIC,RID,RIS,RMG,BWM01D,BWM01V,BWM02D,BWM02V,BWM03D,BWM03V,BWM04D,BWM04V,BWM05D,BWM05V,BWM06D,BWM06V,BWM07D,BWM07V,BWM08D,BWM08V
ASJ,0,32102,0,66231,41902,0,725851,313251,97658,498769,499107,6343095,1013,0,180448,248371,0,0,0,0,0,156118,0,159159,118947,0,0,0,75018,0,48321,194641,90900,0,0,1633842,23992,0,0,0,6758,0,163891,339609,0,0,0,0,0,0,0,230799,120637,0,0,12503,0,0,92590,39536,0,0,0,0,0,0,0,0,0,0,147332,0,98672,0,0,0,88196,0,0,0,3717,5337445,902583,2280619,93941,141926,0,0,11489,345015,0,0,9990941,0,0,0,663674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASK,0,5114418,0,0,0,0,911368,242288,1148251,1036400,6343095,452136,0,0,431522,0,1222930,0,0,0,34129,132463,0,79072,0,0,0,0,70287,0,12503,26357,0,0,291624,10120365,2268456,0,56770,0,108133,0,51025,0,0,0,0,0,0,0,0,0,529857,0,0,61839,0,0,45280,53053,0,0,0,0,0,0,0,0,0,0,42577,0,22978,0,0,0,23654,0,2027,0,4730,2733434,1079991,1256722,47645,0,0,0,0,58459,0,0,7748166,0,0,0,355153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUA,5316156,0,4153035,0,0,4392,142600,3041,251749,10813,1013,0,33792,7096,2027,535940,178083,1236110,1034034,0,218972,173690,0,0,75017,0,0,0,0,0,0,10284594,17909,0,13516,82452,628530,8527072,5780796,1121892,1361141,260873,258170,1027275,0,0,0,0,0,0,2535075,8391904,207820,57108,338594,584262,0,716051,230461,121651,0,402800,0,0,0,0,0,36157,0,0,0,0,349746,0,0,0,0,76707,0,0,0,21626,0,0,0,0,0,0,102051,501810,0,0,0,38184,264252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVM,95293,0,141250,2491146,0,62177,16558,0,0,0,0,0,7096,0,0,0,0,0,566691,237895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30412,0,0,0,503838,0,0,1983251,998553,294327,2859140,0,2457691,160173,83466,0,0,97320,336230,318995,401448,880619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599807,43929,808304,636640,74680,0,0,0,0,806276,0,0,86506,166593,4331120,0,0,0,26357,0,0,0,14530,8448,1978521,78397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWA,4547051,3975965,1838959,0,0,0,9936875,905286,3878983,427130,180448,431522,2027,0,493363,7941455,50688,29398,5068,0,0,1013,0,0,9799,0,0,0,0,0,0,5406,10475,0,0,1899785,168959,0,3793826,4389580,0,671108,0,0,0,0,0,0,0,0,0,9123,752884,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7096,259522,0,0,0,0,0,217282,20613,2544873,1021530,4392,0,0,0,0,0,0,1045862,67921,0,0,361574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWB,4907949,2552985,844799,36833,0,0,2025829,0,2176204,770795,248371,0,535940,0,7941455,142602,667053,34129,99009,0,0,0,0,0,0,0,0,0,0,0,0,553850,0,9799,290272,1230703,737338,0,2044752,3948595,40211,18585,0,0,0,0,0,6758,0,0,136857,811007,1400339,140574,0,156794,0,132126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132802,2038671,0,0,0,0,0,949554,0,547429,2364763,0,0,0,0,0,0,0,0,30074,0,0,455853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWC,126044,5095832,1805842,0,0,0,8608509,5024531,0,16906811,0,1222930,178083,0,50688,667053,4703508,2950715,0,0,215253,300071,0,297705,278782,0,0,0,86843,0,7434,0,94954,0,0,7595764,7398758,1172242,5239447,1847744,1041805,0,0,0,0,0,0,0,0,0,81775,268983,0,0,0,552499,0,0,257831,2027,0,0,0,0,0,0,0,0,0,0,0,0,697128,0,0,0,0,0,20950,0,0,31764,8785,0,0,0,0,0,0,590682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG,48322,0,3207874,0,0,4571043,2034614,62852,0,304803,0,0,1236110,0,29398,34129,2950715,2058270,435578,0,144966,54065,385904,57784,502823,226067,0,20613,225729,0,0,255804,0,37171,0,94955,1474681,3282216,4800827,1291191,2801355,71300,2025490,3734691,0,45619,47983,114554,0,49674,5079274,10402528,0,3188273,3586344,421385,0,1782189,309195,2365,79411,564662,0,0,446054,0,0,0,1332079,0,16558,0,138208,454838,23654,0,0,347042,0,123678,0,0,0,0,0,0,0,0,118272,1179678,0,0,0,0,2194114,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,656915,0,0,26357,0,5339811,0,0,12840,0,0,0,1034034,566691,5068,99009,0,435578,0,1046876,0,0,36495,0,0,142602,0,171662,0,3575193,874198,483225,130774,81100,1970073,0,1035386,0,0,4501093,1055999,2919966,1485833,3095009,105431,0,2204927,2879753,269322,0,74004,1171905,0,8785,474777,462949,37171,1910937,0,0,126719,352787,0,0,0,0,0,244992,10813,0,1904854,4641330,413276,6648913,2008595,703549,0,1657158,0,126044,510258,0,0,249046,3009852,1351,0,0,0,0,0,0,0,1351341,1135411,277094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLP,0,0,0,0,0,51025,0,0,0,0,0,0,0,237895,0,0,0,0,1046876,862709,0,0,0,0,0,0,0,0,21288,1138451,0,0,0,0,558580,0,1072218,0,35143,0,3655954,1118851,1376010,815738,0,0,2106929,323388,131450,0,109824,0,0,9461,4169932,255129,0,0,0,0,0,227756,0,0,0,0,0,0,132801,69273,0,370698,0,0,304465,0,66908,136857,0,0,1246923,0,0,0,303452,349746,2703,0,0,0,0,0,0,215930,97320,2447892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2D,0,123002,10137,0,0,0,42577,0,0,103065,0,34129,218972,0,0,0,215253,144966,0,0,0,344340,0,0,2775336,0,0,0,0,0,0,1434808,1798747,0,98334,0,1351,249384,0,23654,0,0,194979,266956,319332,80762,0,0,180110,69610,0,0,96306,223702,2224188,0,7436943,0,3943863,0,0,0,16896,0,84142,1099929,1590249,317306,0,113541,0,0,0,0,0,0,0,0,3699210,0,0,0,21288,0,1688,0,10136,0,2894284,0,0,0,0,317644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2L/R,0,220999,98334,0,0,0,78733,0,11827,285542,156118,132463,173690,0,1013,0,300071,54065,0,0,344340,0,753560,4256102,2433361,3120014,0,227419,0,0,2387066,893797,0,0,33791,0,1689,76706,0,0,0,0,0,290272,0,0,0,0,0,0,0,83465,0,0,1422980,0,90562,0,283176,3989821,86844,145642,0,797489,0,1014434,10419761,1532467,0,14530,0,367318,0,334539,0,317306,0,111850,3032155,1918709,1611539,99010,120974,193626,0,0,0,0,0,0,0,0,45619,576489,0,0,997539,0,0,101713,7772,0,0,33792,0,0,0,0,0,0,0,0,0
IL2V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385904,36495,0,0,753560,0,0,0,2050836,0,7434,0,0,0,221337,0,365628,63190,0,271349,0,0,0,41226,0,0,0,0,206807,0,0,0,160511,429157,0,0,105768,3086561,0,4983981,0,0,0,3365006,4730,201400,0,19261,524451,1922088,895825,70624,118609,55756,87183,86506,84817,6082,0,0,0,0,3485982,0,0,0,0,0,0,0,0,0,791745,0,0,0,308858,0,0,0,0,0,0,0,0,52039,0,0,0,0,0,0,0,0,0,0
OLL,0,420709,131450,0,270335,0,29736,0,0,126381,159159,79072,0,0,0,0,297705,57784,0,0,0,4256102,0,577505,525803,1087087,0,2241084,56093,0,2817914,94617,674149,757278,34129,0,140574,129760,0,0,31088,0,53729,6502931,0,159497,0,0,0,150712,7434,2908814,0,1632153,160849,164226,0,0,1909922,4948162,2309006,0,4595035,2278592,4438915,3641425,5228296,4217579,666377,17233,51701,239247,118271,189234,0,249384,2435387,1455420,78397,22978,1363507,50688,51701,61500,0,11489,59135,95969,2393149,2738503,0,0,49673,85493,0,293652,353126,4730,0,0,0,11827,23654,0,0,0,0,0,0,0,0,0,0
OLQD,0,171663,59135,0,0,0,111512,0,12165,155780,118947,0,75017,0,9799,0,278782,502823,0,0,2775336,2433361,0,525803,0,0,0,0,0,0,394690,0,4774133,0,59811,22978,34805,266955,4730,4730,9461,150036,438618,144290,1351,207820,0,0,0,184503,12164,367318,78059,550133,6794556,0,988415,0,6876334,0,0,0,4636937,43253,473086,335553,3544442,100023,106106,870143,33116,0,0,993484,2269132,0,71976,45956,925900,0,0,142601,191938,31088,117934,140573,143277,173690,2814197,0,0,0,6420,1417573,148684,33792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLQV,72652,108134,0,124354,0,2365,0,0,0,0,0,0,0,0,0,0,0,226067,142602,0,0,3120014,2050836,1087087,0,17233,0,0,0,0,653874,202076,0,2607052,206469,0,0,7096,0,20275,19937,0,113540,83803,0,364614,154428,39536,0,464977,139898,653537,0,1198601,7556566,0,694087,170649,0,0,3412653,100023,469370,0,4691005,170987,2020423,447406,375766,1444269,0,7433,1918371,110836,0,1604444,0,0,0,1204008,0,0,0,0,143953,32102,75355,262563,0,2820956,0,0,0,853247,72314,328457,0,0,2027,0,0,0,0,0,0,0,0,0,6758,0,0,0,0
PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAAD,0,0,0,1130004,512961,0,0,0,0,0,0,0,0,0,0,0,0,20613,171662,0,0,227419,7434,2241084,0,0,0,1619312,1465895,1978521,182138,0,0,303452,846150,0,1850111,0,0,0,2320495,0,117933,505188,0,62853,0,0,0,342650,596428,0,71976,2816899,173352,10163280,0,9461,0,214579,34805,4772443,1588223,16896,1387836,0,0,0,6872615,261211,2011299,119961,380159,1391889,2175526,8140830,3107174,5262426,0,0,1370265,0,0,0,59135,0,987063,0,0,0,0,0,0,411922,30074,918128,1845041,0,0,0,0,0,0,0,0,0,126719,0,97996,0,94279,0,4392
SAAV,0,12840,113541,0,2535750,35143,91237,0,0,116244,75018,70287,0,0,0,0,86843,225729,0,21288,0,0,0,56093,0,0,0,1465895,1125610,1134058,0,0,218633,0,300410,0,283514,31426,0,0,8295258,37509,264590,224715,0,0,243639,0,0,0,2611444,0,0,211199,260535,10056159,0,0,0,227757,0,1378036,114216,237555,862033,0,0,0,7065906,827226,348732,917451,698817,35819,4779201,2020760,12477694,4502782,0,0,789379,1689,21626,0,0,0,145305,0,0,0,0,0,0,92250,206131,0,1223945,0,0,0,0,0,0,0,0,0,0,126043,0,0,0,0,0
SDQ,0,0,0,3016273,0,365291,0,0,0,0,0,0,0,0,0,0,0,0,3575193,1138451,0,0,0,0,0,0,0,1978521,1134058,2186004,0,0,0,0,1295584,0,722472,0,0,0,3304856,3858031,281149,417667,659281,0,161525,126382,17571,0,671446,0,374414,0,23316,771808,0,91238,0,248033,0,4194599,0,0,625489,0,0,0,1118852,3005121,212213,254791,0,1232393,917452,0,164227,754575,0,0,432875,0,0,0,361234,19599,0,44267,0,368332,0,0,0,2723972,946176,358195,151388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
URB,0,20612,0,252763,75693,0,0,0,0,0,48321,12503,0,0,0,0,7434,0,874198,0,0,2387066,0,2817914,394690,653874,0,182138,0,0,0,3381564,48998,0,1026938,0,0,5406,0,0,0,0,626840,93603,11489,42577,425777,0,119285,57446,0,0,0,8448,0,0,0,0,0,3508623,0,285203,1277336,470383,0,0,0,0,0,4043550,61501,283852,871495,3421775,1692978,626165,326768,9123,0,0,2308330,10813,61501,3041,0,232150,6082,6758,5307371,3505919,0,0,33453,5641235,388945,11151,465315,0,0,0,0,0,0,2703,22302,0,0,0,43253,0,0,0,1689
URX,3436307,20613,519720,377456,0,290611,0,0,1481440,0,194641,26357,10284594,0,5406,553850,0,255804,483225,0,1434808,893797,221337,94617,0,202076,0,0,0,0,3381564,0,2564474,876225,3898244,115230,153414,616026,450109,231136,6419,80423,248369,598117,0,6757,0,1528749,0,0,5368872,421385,50012,2561095,923872,0,280472,4338554,65217,922521,485928,0,0,67584,0,0,0,0,33453,92252,19597,0,383537,18247,210185,114216,194641,0,38860,214578,0,1648711,337581,209171,1106348,144290,0,0,4069908,499445,0,0,8448,2549267,0,0,2115040,0,0,0,0,0,0,0,51363,0,0,0,0,0,0,0,45281
URYD,0,68597,1689,0,0,0,1013,0,0,44942,90900,0,17909,0,10475,0,94954,0,130774,0,1798747,0,0,674149,4774133,0,0,0,218633,0,48998,2564474,0,0,389959,2365,425779,20950,0,56432,349408,269321,357180,2114701,11151,267969,1013,0,0,238909,0,2575287,0,598455,3107512,115229,7434,0,5733150,368332,0,286216,2260684,0,5669959,1414194,685977,514314,120636,0,134153,0,193627,43253,149359,0,1011055,183152,3673189,0,0,63190,85155,10475,125367,361235,197681,264590,2654022,0,0,0,2027,36833,79748,565677,0,27371,0,1013,32778,623123,0,0,0,0,0,0,0,0,0,0,0
URYV,5744,106106,0,129085,0,112527,0,0,0,0,0,0,0,0,0,9799,0,37171,81100,0,0,0,365628,757278,0,2607052,0,303452,0,0,0,876225,0,0,242288,0,488970,7096,0,54742,379821,190924,193965,2526289,0,421723,160510,42240,60487,389621,200724,2426602,0,1038090,2240747,86169,202751,258508,0,0,4185476,6420,5466868,0,2613472,629881,352787,3105484,567704,111851,224715,2703,569394,679217,346705,103402,61500,1097563,0,1635532,0,0,0,0,153415,91237,356505,388269,0,2686463,0,0,0,727541,136181,448081,0,0,68935,0,0,0,369345,0,0,0,174704,0,0,0,0,0,0
ADA,206806,1343231,0,2487428,6082,978277,0,0,5417532,0,0,291624,13516,30412,0,290272,0,0,1970073,558580,98334,33791,63190,34129,59811,206469,0,846150,300410,1295584,1026938,3898244,389959,242288,0,770457,536953,0,0,232151,4699790,5651373,1491915,201398,134829,14192,76369,939079,109824,0,76707,0,333526,0,8448,6709063,807966,41902,0,0,54404,310547,0,4055,0,0,0,0,157469,63191,88196,302438,889404,641709,864735,375428,22301,566015,123340,126719,967464,41563,0,267631,793435,865412,0,0,97658,134492,0,0,442336,2166403,198021,0,1797396,0,0,0,0,0,0,0,3379,0,0,0,0,0,0,0,2365
AIA,660970,1500363,145642,0,0,0,2997011,7920168,3999282,2454987,1633842,10120365,82452,0,1899785,1230703,7595764,94955,0,0,0,0,0,0,22978,0,0,0,0,0,0,115230,2365,0,770457,0,9860167,377455,326091,3401164,248032,0,37509,0,0,0,0,0,0,0,0,0,2997011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921845,0,0,0,0,0,4758927,0,360898,44605,0,0,0,0,0,0,0,2756750,0,0,285542,9123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIB,648805,2714848,2461408,0,0,1011393,8136773,2601645,3342028,770119,23992,2268456,628530,0,168959,737338,7398758,1474681,1035386,1072218,1351,1689,271349,140574,34805,0,0,1850111,283514,722472,0,153414,425779,488970,536953,9860167,426117,1101280,1331742,5352988,2229257,2922669,918465,2946323,0,3131504,22640,184165,0,1364520,516003,1331741,137194,4502106,0,9429318,0,789043,23654,0,222350,1299977,0,0,12165,146657,0,538981,2008255,113202,2929427,108133,813035,616365,1051268,0,3331552,757615,15206,365966,0,31088,3041,0,30412,0,4784946,1222255,5744,0,0,0,254790,639682,94955,1057351,742747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIN,357856,0,10111916,373738,132801,0,2209657,317644,0,1017814,0,0,8527072,0,0,0,1172242,3282216,0,0,249384,76706,0,129760,266955,7096,0,0,31426,0,5406,616026,20950,7096,0,377455,1101280,2896312,1613904,17233,18247,0,356842,0,0,0,0,0,0,0,289597,4102685,0,0,262901,21964,0,0,169972,74342,0,296017,0,0,0,0,0,0,0,0,0,0,307169,0,0,0,200724,155780,3378,0,411923,0,0,0,254791,1155348,0,0,109483,314940,0,0,0,0,4633220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIY,1250641,101375,13193409,0,0,56770,11664659,467004,8448,1357761,0,56770,5780796,503838,3793826,2044752,5239447,4800827,0,35143,0,0,0,0,4730,0,0,0,0,0,0,450109,0,0,0,326091,1331742,1613904,740044,7212563,0,3041,0,0,0,0,8785,337,0,0,4227378,6276187,479846,337243,2386052,1170216,0,2076855,18585,0,0,0,0,0,0,0,0,0,0,0,0,0,631233,0,282163,497079,0,0,0,0,0,149022,0,0,29736,1354045,0,0,0,0,0,0,184504,0,0,1766645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZ,6215024,8447,3277485,0,0,8785,3160902,1191843,1543618,94954,0,0,1121892,0,4389580,3948595,1847744,1291191,4501093,0,23654,0,0,0,4730,20275,0,0,0,0,0,231136,56432,54742,232151,3401164,5352988,17233,7212563,1033021,0,827903,314264,6777998,0,797152,0,8785,0,226744,8668322,3993537,162539,4166552,2108282,6538751,0,1620663,6758,0,0,0,0,0,0,0,0,29736,92928,0,604538,0,828241,243977,6531316,5826753,0,0,0,0,0,165580,0,0,488970,0,451121,0,0,0,0,0,0,17909,378132,0,30074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVA,0,1575719,0,12165,275742,5012029,166594,6420,1359450,373063,6758,108133,1361141,0,0,40211,1041805,2801355,1055999,3655954,0,0,41226,31088,9461,19937,0,2320495,8295258,3304856,0,6419,349408,379821,4699790,248032,2229257,18247,0,0,1309440,4707224,875886,221337,0,2044077,4161821,1847745,0,52715,4456149,870818,0,103740,497417,6723930,0,80762,0,27371,99686,1345933,349069,47984,507893,0,0,0,1413856,1821387,731258,503838,329470,201062,663673,158484,4482170,3892499,0,0,3121027,0,0,0,1186436,267631,617379,14530,56432,0,0,0,253101,6799286,381849,19260,1273957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVB,562298,233501,0,1042482,0,5275268,0,105768,3356896,0,0,0,260873,1983251,671108,18585,0,71300,2919966,1118851,0,0,0,0,150036,0,0,0,37509,3858031,0,80423,269321,190924,5651373,0,2922669,0,3041,827903,4707224,855613,3417045,1709536,490658,213565,10099750,6007878,295679,0,0,1092494,2892593,1979197,30412,4095589,77383,127057,0,0,0,339270,0,0,102051,0,0,132464,84479,80762,56432,283514,472073,2332997,55080,386241,0,45618,84817,39874,0,6758,0,741395,3412652,5776403,695775,0,0,8785,0,0,12503,734637,2120109,888729,600144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVD,0,1808208,0,4053010,0,274052,0,0,2058268,0,163891,51025,258170,998553,0,0,0,2025490,1485833,1376010,194979,0,0,53729,438618,113540,0,117933,264590,281149,626840,248369,357180,193965,1491915,37509,918465,356842,0,314264,875886,3417045,141250,2027181,985373,22640,4639640,172001,228095,0,0,214240,201737,553849,0,679555,24668,0,195993,0,0,678880,0,0,104416,0,0,0,0,11151,481197,303789,981656,1550713,28723,98672,86169,172338,130774,0,228770,446729,150036,46970,909004,4387890,0,0,357857,133139,0,0,19937,1855180,3233893,14530,1094184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVE,55080,26695,0,169635,0,93603,0,0,223027,0,339609,0,1027275,294327,0,0,0,3734691,3095009,815738,266956,290272,0,6502931,144290,83803,0,505188,224715,417667,93603,598117,2114701,2526289,201398,0,2946323,0,0,6777998,221337,1709536,2027181,76032,3041,125706,1307748,450109,49336,26019,160511,6367763,170649,1059377,191938,3198412,0,445716,176393,1268550,337,449769,986725,514313,1134395,145980,147333,373738,503837,0,1404393,1582140,192614,243301,1157375,283514,1121216,1500026,0,0,15206,272363,692735,4392,131450,201061,4665321,144291,1583829,1299300,0,0,35143,0,182476,2174852,1791650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
