Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AQR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASEL,180360,13320,72000,0,39000,222120,0,0,0,0,0,0,197640,163320,0,375000,0,133080,233400,104280,0,196800,0,0,0,0,1268640,0,1062360,0,559680,63120,6000,0,0,0,0,0,4440,0,32520,0,0,0,73320,0,24120,0,0,0,0,0,0,0,41160,0,0,0,0,39600,0,0,10320,0,0,13560,0,187080,232800,1283880,200160,144960,0,824880,622680,180480,189360,0,48240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28440,0,0,0,0,0,0,0,0,2160,0,17040,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,70920,0,0,0,0,0,0,0,0,0,0,0,2520,0,0,0,0,0,2280,0,0,0,0,0,0,360,0,0,0,0,0,0,58800,45120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASER,208920,465240,0,296640,649440,0,0,0,0,0,0,197640,0,100200,141840,0,521760,275400,158160,0,90600,0,100080,0,129000,0,0,1194360,55440,888720,392400,955200,0,13920,0,0,0,480,0,25440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44640,0,0,0,0,0,0,413640,329880,380040,1508520,0,394440,484320,1103040,354720,296640,0,360,0,0,0,0,0,0,0,0,0,0,0,3600,240,0,0,0,0,0,34560,0,8160,0,0,0,0,0,0,0,90120,0,0,5760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61920,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120240,0,0,44280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGL,15720,0,0,0,0,0,0,0,0,0,0,163320,100200,0,0,480,0,88320,0,73320,0,15600,0,0,0,0,189960,0,0,0,97320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115080,0,0,0,0,0,0,0,0,0,0,0,0,738480,0,307560,0,206520,0,11400,0,136920,0,0,0,5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489120,0,0,0,0,0,0,0,0,0,0,0,0,0,38400,0,0,0,0,0,0,0,88680,0,10320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGR,0,0,0,0,0,0,0,0,0,0,0,0,141840,0,0,0,0,0,108840,0,136320,0,5040,0,1680,0,0,78720,0,0,56640,257760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924120,0,287520,0,105960,0,0,0,71760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535560,0,0,0,0,0,0,0,0,0,0,0,0,0,39000,0,0,0,0,0,82800,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHL,137400,0,58560,0,0,0,0,0,0,0,0,375000,0,480,0,0,62880,0,0,146880,0,206400,0,0,0,0,921120,0,258240,21360,0,0,0,0,3240,0,0,0,0,1080,0,0,0,0,0,24480,0,0,0,0,0,0,0,0,0,0,0,0,0,192840,0,10560,0,0,0,989040,0,488640,0,459000,44400,0,0,66000,0,202800,0,135600,0,888720,9240,106920,7560,27960,0,116760,0,0,0,164160,135240,0,0,0,54240,0,0,0,983040,0,0,0,0,192240,0,0,0,114480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126360,0,0,0,0,0,3360,66240,0,0,43560,112560,3840,112680,0,705240,0,0,0,0,0,9120,0,0,0,0,0,90600,114240,1560,0,0,80280,366840,53280,111960,0,0,0,0,0,0,0,0,0,0,0,265680,180720,44160,0,161880,9360,178800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHR,0,110520,0,167760,0,0,0,6000,0,0,0,0,521760,0,0,62880,0,0,0,0,0,0,153480,0,0,0,70560,700560,0,509040,0,0,0,0,121320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326880,0,12000,0,4440,0,955200,0,434280,0,395520,0,0,0,18120,0,106440,0,103200,110280,927120,120720,115080,0,0,108240,10080,0,1320,0,0,239040,0,0,0,46200,0,0,0,867360,0,8160,0,0,75720,0,0,6480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23520,10680,0,283200,24840,0,0,101400,0,165960,0,736320,3240,0,0,0,0,0,0,0,0,0,0,77160,0,0,0,674160,29640,197280,26640,0,0,0,0,36240,0,0,0,0,0,0,0,459600,0,100320,0,61800,0,70680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIL,0,0,132120,0,321240,0,0,0,0,0,0,133080,275400,88320,0,0,0,0,106440,101640,0,128760,0,0,0,0,0,0,153720,0,1230480,479760,0,149880,0,0,0,8880,0,15000,0,0,0,35280,0,25440,0,0,0,0,0,0,0,31200,0,0,0,0,0,0,0,21480,0,0,0,0,0,402240,0,203280,0,63720,289440,64200,0,0,0,3960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,21240,0,27000,0,0,0,0,0,0,0,0,0,8280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0,0,0,12000,0,47160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,0,53760,115800,0,18000,0,0,0,0,0,233400,158160,0,108840,0,0,106440,0,0,153360,0,94080,0,0,0,0,76560,0,84240,884520,1455840,0,0,0,0,0,0,37680,0,32280,0,0,0,56160,0,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760,0,0,0,0,34200,239520,0,292080,18840,14400,0,500280,0,59400,0,0,0,0,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13800,0,72480,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9480,0,18000,0,0,0,0,0,0,55080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,0,0,115800,0,0,0,11040,0,0,0,0,104280,0,73320,0,146880,0,101640,0,0,263760,582360,0,0,0,0,223680,0,15840,0,2640,0,0,0,0,0,0,0,0,50880,0,0,0,17880,0,6240,0,0,0,0,0,0,0,0,41640,0,0,2640,0,21480,0,17400,0,0,0,3960,0,385320,0,0,0,62280,0,0,0,0,0,0,0,0,0,19560,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,31560,0,79200,0,0,0,0,11760,0,0,0,0,34320,0,23040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4800,0,0,0,6840,0,0,0,0,68640,0,0,6720,0,0,0,0,0,0,0,0,965280,111720,190320,0,0,0,0,0,0,0,0,0,0,0,41040,0,0,0,0,0,1337040,18480,0,0,0,0,11640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,0,0,66600,0,0,0,21960,0,0,0,0,90600,0,136320,0,0,0,153360,263760,0,82320,609960,0,0,0,0,137160,0,37680,0,0,0,0,0,0,0,0,3000,0,58080,0,0,0,45600,0,38160,0,0,0,0,0,0,0,0,0,0,0,0,0,38280,0,37560,0,0,0,0,0,260160,0,15120,0,45960,0,0,0,0,0,0,0,0,0,43920,0,50280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135480,0,0,0,0,17640,0,0,0,0,28560,0,62880,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,24600,0,0,0,17880,0,0,0,0,0,0,82680,13680,0,0,0,0,6240,0,0,0,0,106080,1084800,310200,0,0,0,20640,0,9840,0,0,0,0,0,0,39960,0,0,0,0,0,1120080,0,0,0,0,0,409080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,1187040,0,0,0,0,0,0,0,0,196800,0,15600,0,206400,0,128760,0,582360,82320,0,146640,0,0,0,159360,0,24720,0,67440,0,0,0,0,0,0,0,0,19080,0,0,0,17280,0,5400,0,0,0,0,0,0,0,0,31200,0,0,11760,0,0,0,4920,0,0,0,123120,0,1039080,0,366480,0,199320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383040,0,0,0,0,0,0,0,0,0,47160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,8640,0,0,0,0,21720,0,0,1200,0,0,0,0,0,0,0,0,40920,0,120720,0,0,0,0,0,0,0,0,0,0,0,10920,0,0,0,0,0,1153320,27960,0,0,0,0,46920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,174480,1150560,0,0,0,0,0,0,0,0,100080,0,5040,0,153480,0,94080,0,609960,146640,0,0,0,0,0,150240,0,1920,14040,122760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,0,0,0,0,0,3240,0,0,0,0,0,0,7920,0,2520,0,0,0,48720,0,1404120,0,467400,0,155280,0,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440,0,0,0,0,0,2760,0,0,0,0,0,0,0,0,0,0,0,246720,154560,0,0,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158480,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,679560,0,0,0,661560,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60360,0,360,0,84000,0,0,0,68160,186000,157560,0,0,42600,0,70560,0,0,0,52920,0,84960,0,0,0,0,0,0,0,55320,0,0,0,0,0,1107960,0,36600,0,9840,0,0,0,0,0,30840,960,357120,1193280,1171560,52440,84240,0,74280,0,59640,0,0,0,223200,0,0,0,0,0,0,0,0,0,0,325320,0,818280,0,0,0,0,0,9240,83640,0,0,0,117600,42360,0,47040,0,0,0,79680,0,0,0,0,0,0,0,0,0,0,129360,0,0,0,0,0,0,0,0,88800,0,0,0,0,0,0,0,0,0,13920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720,0,59880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAR,15000,695880,0,0,0,999720,0,0,0,0,0,0,129000,0,1680,0,0,0,0,0,0,0,0,60360,0,0,0,0,0,68520,22320,0,85800,93960,40320,0,0,0,41280,0,50040,0,0,0,15120,0,15120,0,66960,0,0,0,0,0,61080,0,0,0,0,0,1245360,0,5760,0,42240,10920,2280,0,0,70200,36960,1174080,195840,0,1391400,29640,280440,0,96720,0,67320,88440,56040,0,182160,0,0,0,0,0,0,0,0,0,0,345960,224040,852960,0,0,0,25440,0,0,92640,0,0,43680,0,27120,0,51840,0,0,0,66000,0,0,0,0,0,47280,0,0,0,0,0,0,0,0,0,0,0,0,0,68280,0,0,0,0,0,0,0,0,0,178680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78600,0,53760,0,0,0,0,0,0,0,0,39000,32880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
