Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AUAR,49320,1146840,0,0,140280,2025600,0,0,0,0,0,15360,50760,0,0,0,0,0,0,0,0,0,0,100560,0,76200,0,1920,17280,78360,0,0,61200,165360,117480,0,0,0,92040,0,0,0,0,0,0,0,11640,0,5520,0,0,0,0,0,6840,0,0,0,0,0,848520,0,6480,0,99360,0,0,0,2520,40800,3480,1362360,427320,80040,1854840,0,216960,0,236520,0,114600,75600,0,0,388560,0,0,0,0,0,0,0,0,0,0,492720,0,2361960,0,0,0,12360,0,0,475560,0,0,160320,0,92520,0,240,0,0,0,96360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55680,0,0,0,0,0,0,0,0,0,23520,0,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28680,0,146040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVM,0,60240,0,0,0,236400,0,0,0,0,0,0,0,0,0,0,103560,0,0,0,0,0,0,0,76200,0,0,0,0,0,0,51240,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29040,11400,69480,0,0,0,0,0,0,0,64080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50160,112200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,0,0,0,32520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWAL,700920,0,441600,0,26040,0,0,0,0,0,0,1749960,0,384600,0,1653960,249960,297120,0,19920,0,268320,5040,0,0,0,0,186840,2248440,140520,8160,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,3840,0,1318320,4560,242160,0,0,0,110760,0,588000,5640,0,0,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32520,0,252360,109200,0,0,0,0,0,0,0,2160,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,0,0,5520,0,0,0,0,0,0,0,0,0,0,0,5880,0,3240,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,556200,69600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWAR,0,186120,0,958320,0,105360,0,0,0,0,0,0,1729320,0,34680,0,1095120,0,24000,0,11640,0,780120,0,1920,0,186840,0,19320,1822920,0,7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20280,0,0,0,0,0,0,5880,295560,0,86520,0,0,0,430560,0,673200,0,0,0,66840,0,0,0,0,0,0,0,0,0,0,17760,0,0,0,0,0,0,0,289200,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14880,0,0,0,0,0,0,0,0,0,0,0,72840,0,0,0,83160,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700560,0,48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWBL,989880,63240,338880,0,0,0,0,0,0,0,0,1015440,24360,20040,0,517680,0,290160,0,29400,0,47160,0,17880,17280,0,2248440,19320,0,106080,169200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244680,0,0,0,0,0,56280,0,323880,37560,99720,0,0,0,412800,0,679560,1080,2400,0,0,0,0,0,0,0,0,0,0,1080,0,124320,0,0,0,1080,0,91800,0,337920,0,0,0,0,0,0,0,0,213960,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1140120,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWBR,146520,1174080,0,324960,0,48960,0,0,0,0,2640,36720,685320,0,0,840,505560,0,158520,0,0,0,5760,0,78360,0,140520,1822920,106080,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37200,0,0,0,0,0,0,0,0,0,0,0,339120,0,0,0,26400,0,82080,5400,110280,12480,148320,0,0,58680,507240,15960,417960,0,0,0,2640,0,0,0,0,0,0,0,0,0,16320,107040,0,0,0,0,0,203880,0,234840,0,0,0,0,0,0,0,201600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,264240,0,0,0,0,0,0,0,0,0,0,0,33600,0,0,0,1194600,0,0,0,0,0,0,0,0,0,51600,0,0,0,0,0,138000,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWCL,31560,0,872040,235320,722040,45600,0,0,0,0,0,845880,1183200,675960,423960,0,0,2603160,1021200,1680,0,23520,36600,0,0,0,8160,0,169200,0,0,2341920,565800,341880,0,0,0,30600,36960,49560,60960,0,0,21600,54360,24360,6240,0,0,0,0,0,0,840,0,0,0,22320,0,0,17160,36360,4440,0,0,0,0,1270680,251040,1742640,270720,104520,251880,503520,491160,110640,191160,0,0,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20640,5280,90360,0,0,0,0,0,0,62760,0,0,0,0,48960,25080,95760,24480,0,0,0,0,0,0,0,0,0,0,0,0,0,72720,0,0,0,0,0,0,0,0,111840,0,0,0,0,0,0,0,0,0,0,0,20160,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,6720,32400,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AWCR,0,11280,1200,658080,355920,186600,0,0,0,0,0,356520,1272840,97680,149040,0,1800,1924320,1939800,0,0,0,110520,0,0,51240,3600,7080,0,150000,2341920,0,263760,650880,0,0,0,10560,37800,4920,10200,0,0,4080,0,33000,13920,0,0,0,0,0,0,10800,0,0,0,0,0,0,10920,14640,24120,0,0,0,0,290040,1169280,609000,581520,251400,1027800,470400,163680,174960,98280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8040,0,0,59880,0,20160,0,0,0,0,22800,0,0,0,20760,13800,0,6120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,0,0,0,0,0,0,0,0,0,25920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAGL,0,3600,0,0,0,477120,0,0,0,0,294240,397320,156120,0,3240,0,0,0,153840,0,0,0,0,98280,61200,0,0,0,0,0,565800,263760,0,1221360,132480,0,0,13560,0,0,0,0,35880,0,0,85920,0,0,24000,0,0,0,0,108840,59040,0,0,0,0,0,102240,45840,0,0,78000,0,0,0,0,304920,7080,918120,132120,136200,708720,35280,177840,104880,377640,252120,0,595320,364560,0,858360,0,0,18360,0,0,0,0,0,0,0,1087680,246000,1791240,0,0,0,898920,6240,0,13440,14400,0,381600,45480,0,6000,0,0,0,70560,49080,0,0,0,0,2160,0,0,7680,0,0,0,0,0,0,0,0,0,0,36240,55800,92880,158280,0,0,0,0,0,0,95160,20640,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,15480,0,0,0,0,0,0,0,0,578280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAGR,0,0,0,0,820440,0,0,0,0,0,79920,29160,0,0,0,0,0,180720,0,0,0,0,0,63360,165360,0,0,0,0,0,341880,650880,1221360,0,178800,0,0,0,0,0,0,83880,0,0,0,600,4920,83400,0,0,0,0,0,69360,60480,0,0,0,0,71400,0,23040,0,57720,0,0,0,34920,0,11640,74160,0,1236000,651720,142800,548160,0,134640,45720,0,287520,202080,399600,1146120,3600,0,0,59760,0,0,3480,0,0,0,1308720,0,1784760,391320,0,0,814560,20040,0,110640,0,0,0,327960,0,12720,0,0,35760,0,96240,58440,0,0,0,0,0,4200,33360,0,0,0,0,0,0,0,0,0,600,0,65280,32520,111240,68640,0,0,0,0,0,0,10200,90600,0,0,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220440,0,0,0,0,0,0,0,0,0,272520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,109080,84360,0,0,0,0,0,0,0,0,1687320,0,0,0,0,0,40200,0,0,0,0,0,0,128640,117480,3840,0,0,0,0,0,0,132480,178800,0,251760,26640,0,0,0,0,69720,46200,0,0,0,0,31680,47280,0,0,0,36600,170640,27600,0,639000,1440,31560,960,25680,39000,67440,84480,136680,723240,721200,0,0,278160,321840,0,0,0,600,703920,733920,479400,284880,599760,871560,732240,474600,321960,323280,220920,456960,0,263640,489120,1258320,152040,210240,0,0,3120,9720,80520,0,0,0,0,0,212880,365640,0,0,1363200,0,0,0,0,107640,33000,5640,12360,0,0,0,0,0,68160,0,0,0,0,0,0,120960,0,586800,596280,1902600,1004520,354840,230520,1767000,1220520,338520,343320,167880,94800,0,0,153600,483600,0,0,74280,17520,45000,44160,0,19080,0,193680,156720,0,57120,27720,11160,0,0,0,0,0,0,0,0,0,0,0,0,0,318840,224040,1066800,0,0,26760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLPL,0,0,0,0,0,0,0,1440,0,0,159960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251760,0,833640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,13440,0,0,0,0,0,0,0,0,0,38280,0,0,0,0,0,0,0,41400,0,0,3720,0,202800,119160,428400,0,107760,0,0,76800,0,640680,517680,0,15240,269040,0,0,0,0,0,0,101640,0,0,0,0,151080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57120,0,0,26760,0,0,20040,0,4680,0,0,14040,0,0,0,0,0,0,170640,0,0,0,0,0,28800,0,148920,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,36240,0,56280,0,67680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLPR,0,0,0,0,0,0,0,24120,0,0,82440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26640,833640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,0,104160,0,0,0,0,0,0,0,0,0,178440,0,0,125280,0,0,52320,0,86640,0,20640,342840,0,267960,0,477840,12720,128760,0,0,0,20400,323160,28680,0,0,220920,17520,0,104040,0,0,0,0,0,131280,210240,0,31080,0,0,0,0,0,0,0,0,0,43080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315600,0,0,0,144240,31920,39600,0,8160,0,92880,0,158160,16560,15600,10800,0,0,0,0,0,0,495000,0,0,0,0,0,0,0,81240,21120,0,0,0,0,0,0,0,0,0,0,0,0,0,4080,0,0,11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2DL,0,0,21840,0,0,0,0,0,0,0,0,0,10080,0,0,1440,0,24480,0,25680,0,0,0,128880,0,0,0,0,0,0,30600,10560,13560,0,0,0,0,0,0,10440,0,0,0,0,0,457560,0,0,0,0,0,0,0,0,0,0,0,0,0,236280,0,408840,0,0,0,0,0,0,0,0,0,10560,23760,0,0,0,0,0,0,0,0,6360,30360,0,0,8400,0,0,0,2400,0,0,60240,0,0,0,0,0,9360,0,0,0,1049640,0,0,1507680,0,0,842520,0,0,0,0,0,17640,21840,0,6360,0,0,33720,0,369600,461280,275160,200400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947040,0,0,0,0,0,9480,0,45840,0,0,3600,0,0,0,0,0,0,344880,0,0,0,0,0,0,0,13680,0,48600,0,0,0,0,0,91320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2DR,0,0,0,18120,0,0,0,0,0,0,0,0,73080,0,0,0,0,0,36480,0,3720,0,6360,0,92040,0,0,0,0,0,36960,37800,0,0,0,0,0,0,0,0,720,0,0,0,0,0,307200,0,0,0,0,0,0,0,0,0,0,0,0,0,140760,0,492360,0,0,0,0,0,6240,0,0,9720,33120,0,0,0,1440,0,0,0,31320,19080,6240,0,0,0,19440,0,0,0,0,0,85200,0,0,0,0,0,0,10920,0,0,374880,0,0,0,1466760,0,0,568200,0,0,0,0,0,0,0,0,0,0,0,15480,207360,283680,309360,169200,0,0,0,0,0,0,0,0,0,0,0,6120,82200,0,0,0,0,0,0,0,0,761280,0,0,0,0,0,6120,0,0,0,0,1800,0,480,0,0,0,0,147360,0,0,0,0,0,0,0,0,0,24120,0,0,0,0,0,10680,0,0,0,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2L,0,0,112560,0,67800,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,61920,0,5280,0,63000,0,0,0,0,0,0,49560,4920,0,0,0,0,0,10440,0,0,0,89880,0,820560,0,303960,0,345960,0,0,0,0,84840,0,0,0,0,371040,0,269760,0,0,0,0,0,0,0,0,0,0,24480,0,26400,0,0,0,0,0,0,0,0,0,0,134760,0,0,0,0,0,0,0,0,0,0,0,0,28320,0,0,0,0,0,1375440,0,0,13800,0,0,63360,0,887400,0,112560,0,0,0,0,11880,6000,150000,3120,0,265440,150120,1549800,219960,0,0,0,0,0,0,18000,0,0,0,7200,28800,0,0,62280,0,0,0,0,0,188400,0,366480,0,0,0,40560,0,101040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760,0,23160,0,0,0,95280,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2R,0,0,0,42840,0,0,0,0,0,0,0,11280,30720,0,0,0,0,0,29280,0,18360,0,4320,0,0,0,0,0,0,0,60960,10200,0,0,0,0,0,0,720,0,0,0,0,0,903360,0,480240,0,447840,0,0,25320,0,0,0,0,0,0,223920,0,142920,0,0,0,0,0,0,0,3000,0,0,26160,0,0,0,0,0,0,0,0,0,0,0,0,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458640,0,0,0,3000,0,0,11880,0,941160,0,83280,0,10920,0,0,172920,16800,0,34320,132120,1226280,317640,185760,0,0,0,0,0,0,0,14040,0,0,0,0,0,0,0,104280,7080,0,0,31320,0,222480,0,289800,0,4920,0,46080,31920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75960,20760,20400,0,0,0,102240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2VL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83880,69720,0,0,0,0,89880,0,0,0,0,0,0,0,318360,0,0,0,0,0,0,960,0,0,0,0,78120,0,0,0,54600,0,7680,0,0,0,0,63240,0,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,94200,0,0,2280,0,0,41280,51600,0,0,0,0,0,61080,0,280200,19440,0,1250880,0,16080,0,0,0,0,567840,0,0,0,6480,0,0,0,0,0,122640,386520,359280,284400,0,0,0,0,14280,0,12600,0,16800,0,17160,13920,6360,0,0,0,0,0,0,0,0,0,579000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222480,0,0,0,0,0,0,0,51600,32160,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL2VR,0,0,0,0,0,0,0,0,0,0,14760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35880,0,46200,0,0,0,0,0,0,0,0,0,0,0,0,0,244080,0,0,0,0,0,0,0,0,0,0,0,46560,0,0,0,184680,0,24120,0,0,44640,0,0,0,0,0,0,0,0,0,6240,0,3600,0,0,0,0,0,68040,0,0,0,0,0,54360,0,68400,0,23760,0,0,0,10080,858000,0,0,0,987960,5880,0,0,0,0,0,414000,0,0,0,6840,0,0,0,0,150600,352320,194160,195120,0,0,0,0,0,3840,0,10560,0,7200,14160,4200,0,5760,0,0,0,0,0,0,0,0,0,612840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199680,0,0,0,0,0,0,3720,133200,0,0,0,0,0,0,0,154200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLLL,0,0,114480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,0,24600,0,2040,0,0,0,0,0,0,0,0,21600,4080,0,0,0,0,0,0,0,820560,0,0,0,0,291840,174840,0,290040,0,0,0,2640,235200,0,15600,0,0,500280,0,63240,0,50400,0,179040,0,0,0,0,0,0,48480,480,0,0,0,0,0,0,0,0,0,38280,0,0,1597920,0,0,37200,0,0,0,0,0,33720,2040,0,862200,0,0,0,366840,0,668280,62880,0,0,0,0,474480,65400,617040,0,593280,0,0,0,1180560,87840,141120,162000,1072440,3840,693960,1065600,36840,915120,0,0,0,0,0,0,6360,0,0,36360,0,0,0,0,11640,0,96840,442560,109920,388200,0,0,82440,0,49200,0,24360,0,26640,0,0,0,0,0,0,17040,0,55800,720600,0,938880,0,0,0,0,0,4320,0,3360,0,0,0,0,0,0,0,0,0,12240,0,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLLR,0,0,0,43680,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,39240,0,10080,0,0,0,0,0,0,0,0,0,54360,0,0,0,0,0,0,0,0,0,903360,0,0,291840,0,0,162600,0,307320,0,0,254880,0,76920,0,0,0,0,326040,0,115920,0,75840,0,200520,0,0,0,0,3600,0,12120,71040,0,0,0,0,0,0,0,0,0,68640,1360680,8040,0,0,21720,0,0,0,0,0,57000,0,28920,91320,498360,0,0,0,238440,344640,80280,68400,0,0,0,0,368640,0,599640,47520,397080,0,9720,11040,952680,255720,123720,0,1141320,814560,15840,1115160,756360,0,0,0,0,0,0,0,22920,65640,0,0,5880,0,0,0,98280,473040,71160,351360,161400,0,16440,0,0,0,46320,0,12960,19200,0,0,0,0,0,43440,0,0,0,0,719400,0,648240,0,0,0,0,0,840,6960,12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9960,0,0,0,0,0,0,0,0,0,0
OLQDL,0,0,32040,0,0,0,0,0,0,0,0,0,4200,0,0,360,0,35160,0,41400,0,0,0,54720,0,0,0,0,0,0,24360,33000,85920,600,0,0,0,457560,0,303960,0,0,0,174840,0,3360,0,0,0,0,0,0,0,0,0,0,0,102360,0,10680,0,512040,0,0,0,9960,0,7920,0,0,0,39360,19320,0,0,0,0,0,0,20160,0,57120,67200,0,18000,0,0,30480,7200,1800,0,0,0,48120,0,0,236400,0,22320,0,63600,0,3368280,0,0,166800,43920,0,1014960,0,0,0,0,0,23520,17400,22320,400080,0,0,138600,48600,197280,875520,0,65520,0,0,58320,0,0,0,0,0,0,0,413280,0,0,452760,0,0,0,0,9120,0,336000,0,0,0,0,0,42240,0,30240,0,0,22080,0,25680,18360,480,0,92880,284520,0,0,0,0,0,0,0,0,0,208680,254280,37680,217200,0,0,11280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5040,0,0,0
OLQDR,0,0,0,15240,0,8520,0,0,0,0,0,3840,10320,0,0,0,0,0,12120,0,23760,0,17400,0,11640,0,0,0,0,0,6240,13920,0,4920,0,0,0,0,307200,0,480240,0,0,0,162600,0,6840,0,0,0,0,0,0,0,0,0,0,0,123120,0,0,0,1391400,0,0,0,53280,0,1560,0,5040,14400,21120,0,0,0,0,0,0,0,12120,23040,33480,84240,0,0,8160,16680,0,0,0,0,0,17400,0,0,0,40800,0,720,0,50880,1828320,0,0,25560,375600,0,0,897240,0,0,0,0,0,0,454440,114840,0,0,0,101520,105840,0,607920,48600,0,0,0,68280,1080,0,0,0,0,0,0,239520,476280,0,0,0,2040,0,0,840,0,130680,0,0,0,0,0,17280,24480,0,0,0,12120,0,15960,0,0,17040,0,476640,0,0,0,0,0,0,0,0,199440,79440,0,26640,0,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLQVL,72600,0,69120,0,0,0,0,0,0,0,0,0,0,0,0,23760,0,0,0,0,0,0,0,81480,0,0,0,0,0,0,0,0,0,83400,31680,0,0,0,0,345960,0,318360,0,290040,0,0,0,0,0,0,0,0,0,0,0,0,0,97800,0,57720,0,0,0,425160,0,97920,0,0,0,0,0,0,12840,0,0,0,0,1320,0,71640,9360,0,78120,0,114480,0,0,52560,0,72960,19440,0,1920,102840,3480,0,163440,0,0,0,160800,0,3370320,0,0,503280,0,35640,0,0,0,0,731760,0,0,0,94440,0,0,0,0,552120,110280,454680,0,40800,0,0,150600,0,0,0,840,0,342240,0,8040,36600,0,0,433800,0,0,0,0,0,0,0,130920,0,0,0,0,0,0,0,0,0,124920,0,63840,0,0,38760,0,0,295080,0,0,0,0,0,0,0,80040,64800,1680,92280,0,0,0,0,3120,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0
OLQVR,0,0,0,79320,0,0,0,0,0,0,0,0,0,0,0,0,12720,0,0,0,0,0,0,0,5520,0,0,0,0,37200,0,0,24000,0,47280,0,0,0,0,0,447840,0,244080,0,307320,0,0,0,2880,0,0,0,0,0,0,0,0,0,134160,0,96840,0,0,0,545400,0,101280,0,0,0,0,0,0,0,0,0,6240,0,0,0,63000,16920,0,37320,0,0,0,223560,40320,32400,0,5640,66840,0,0,38760,0,200160,0,0,0,185160,2704200,0,0,0,235200,1680,0,0,0,0,0,576120,5040,0,0,77520,0,0,480480,0,0,0,459960,133440,0,0,0,82920,0,0,0,0,0,296040,54840,0,0,0,0,264960,0,0,0,0,0,0,0,227640,0,0,0,0,0,0,0,87600,0,6480,0,0,67560,43680,0,0,0,325200,0,0,0,0,0,0,42120,119280,0,147360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLNL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
