Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AQR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASEL,214016,176384,314112,0,0,778496,0,0,0,0,0,0,68864,230144,0,804352,0,525568,563456,259840,0,239104,0,0,37632,0,2182912,0,1229312,6400,1202176,269824,0,0,0,0,0,0,0,0,5120,0,0,0,0,0,768,0,0,0,0,0,0,0,44032,0,0,0,0,67328,0,0,18176,0,0,0,0,508672,329216,2011392,321536,605952,0,1278464,881152,256512,590336,0,0,0,0,0,0,0,0,0,0,0,33536,0,7680,0,0,0,0,0,0,0,176640,0,0,0,0,0,0,0,0,9472,0,20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73984,0,0,0,0,0,0,0,0,0,0,0,31232,0,10240,0,0,0,8704,0,6656,0,0,0,0,0,0,0,0,0,0,0,334080,0,0,0,16640,0,55808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASER,36608,414464,0,522240,821760,0,0,28672,0,0,0,68864,0,0,450304,0,581376,109824,407296,0,258560,0,189184,0,4608,0,0,2592768,13568,1153024,251136,2367488,14848,82688,0,0,0,25600,0,9984,0,0,0,1792,0,18432,0,0,0,0,0,0,0,35840,0,0,0,0,0,0,0,0,0,0,0,0,0,224000,479232,161280,1999872,33280,905728,1181696,1720832,652288,280832,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40448,0,0,0,0,93440,0,0,0,0,0,0,0,0,51712,0,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25856,4608,0,0,31488,0,0,0,0,0,0,21504,0,0,0,0,0,0,0,0,183296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGL,0,0,0,0,0,0,0,0,0,0,0,230144,0,0,0,0,0,750080,0,122624,0,0,0,0,0,0,132864,0,0,0,511232,284672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17152,0,0,0,0,0,0,0,0,0,0,0,0,1483264,0,498176,0,70656,85760,45056,0,134656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096192,0,0,0,0,0,0,0,0,0,0,0,0,0,80384,0,0,0,0,0,0,0,46080,0,97792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASGR,0,0,0,0,0,0,0,0,0,0,0,0,450304,0,0,0,0,0,493824,0,202496,0,42752,0,0,0,0,45312,0,7936,70656,718592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439488,0,407808,254464,98048,0,29184,0,113664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006080,0,0,0,0,0,0,0,0,0,0,0,0,0,51968,0,0,0,0,0,2816,0,19200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHL,724736,54784,340224,0,0,0,0,0,0,0,0,804352,0,0,0,0,162048,0,0,18176,0,293888,0,0,0,0,1527296,30976,417024,235264,0,0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356096,0,768,0,0,0,1240320,0,531968,0,894976,0,0,0,37632,0,519168,0,114432,0,1672704,435456,88832,109312,9984,0,0,0,0,46848,0,0,32768,0,0,122112,0,0,0,1424384,75776,0,0,0,250368,0,0,0,37888,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145152,0,0,0,0,0,42752,117760,0,1536,30720,36352,0,0,0,732160,0,0,48640,0,0,0,0,0,0,0,0,341504,0,0,0,0,204800,526080,79360,278016,0,0,0,0,0,0,0,0,0,0,0,276736,70656,3840,0,152064,9728,221440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASHR,0,340992,0,182272,0,0,0,0,0,0,0,0,581376,0,0,162048,0,0,0,0,1280,0,184576,0,0,0,0,1456384,0,632064,0,0,0,0,7424,0,0,0,0,0,8704,0,0,0,0,0,18176,0,0,0,0,0,0,0,0,0,0,0,0,0,345344,0,6144,0,0,0,1575936,0,536576,0,786688,0,0,0,94976,0,311296,0,73472,113664,1553664,144128,76032,0,0,0,13312,0,0,162304,0,336384,0,0,0,221696,0,0,0,1531904,0,0,0,0,357632,0,0,64768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,0,0,34048,135680,0,0,0,731648,0,0,0,0,0,4864,0,0,0,0,0,83968,0,0,0,722688,177408,208640,96512,0,0,0,0,0,0,39168,0,0,0,0,0,335616,0,143360,0,188416,0,135168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIL,0,0,457472,0,134912,0,0,0,0,0,0,525568,109824,750080,0,0,0,0,99584,172288,0,337920,0,0,0,0,204032,0,371712,0,2882304,943616,0,0,0,0,0,17152,0,0,0,0,0,0,0,7168,0,0,0,0,0,0,0,6656,8960,0,0,0,0,0,0,13312,0,0,0,0,0,938496,0,403456,0,256,46080,555264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,35840,0,0,0,0,0,0,31488,0,0,0,0,7168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,8192,0,0,17152,0,38656,0,0,0,0,37888,0,71936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASIR,0,2048,0,179200,0,130304,0,0,0,0,0,563456,407296,0,493824,0,0,99584,0,0,173312,0,189952,0,0,0,0,158720,0,289792,1146112,2263296,942080,0,0,0,0,0,27136,0,42752,0,0,0,28416,0,66048,0,0,0,0,0,0,29440,1792,0,0,0,0,0,0,0,10752,0,0,0,0,8192,395520,0,176896,172544,0,8448,423168,0,2048,0,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86784,0,0,0,0,0,0,2304,0,0,0,0,17664,0,27392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9472,0,0,0,0,0,0,0,0,0,0,0,0,0,87552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJL,0,0,11520,0,0,0,15360,0,0,0,0,259840,0,122624,0,18176,0,172288,0,0,479744,1472768,0,10496,0,0,111616,0,144128,0,0,0,0,0,0,0,0,19968,0,52224,0,0,0,39680,0,75008,0,0,0,0,0,0,0,0,38400,0,0,0,0,66816,0,35328,0,0,0,0,0,900096,0,0,0,0,0,0,0,0,0,0,0,0,0,40448,0,64768,0,0,0,0,0,0,0,0,0,0,0,0,15616,0,103680,0,0,0,0,0,0,0,0,0,20992,0,86528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44032,0,0,0,32256,0,0,0,2304,103936,0,0,18688,0,0,0,0,0,0,0,0,1575680,31488,239616,0,0,3072,0,1024,0,0,0,0,0,0,37632,0,0,0,0,0,2701056,186624,0,0,0,0,302336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASJR,0,0,0,187136,0,0,0,80640,0,0,0,0,258560,0,202496,0,1280,0,173312,479744,0,512,1333248,0,768,0,0,139008,0,67584,0,0,0,0,0,0,0,0,0,0,64256,0,0,0,51456,0,17920,0,0,0,0,0,0,38656,0,0,0,0,5376,0,35584,0,27392,0,0,0,0,0,622592,0,0,0,16640,0,0,0,0,0,0,0,0,0,37120,0,22784,0,0,0,0,0,0,0,0,0,0,0,0,24576,0,78592,0,0,0,0,0,0,0,0,0,67328,0,48896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26624,0,0,0,23040,0,0,0,0,0,0,130304,26624,0,0,0,0,0,0,0,0,0,5376,1543424,486400,0,0,0,30720,0,512,0,0,0,0,0,0,52992,0,0,0,0,0,2034688,0,0,0,0,0,88064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKL,0,0,1812224,0,0,0,0,0,0,0,0,239104,0,0,0,293888,0,337920,0,1472768,512,0,374528,0,0,0,0,0,0,0,387584,0,0,0,0,0,0,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,8960,0,512,0,0,0,161280,0,1988352,106240,500224,0,139264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904960,0,0,0,0,0,0,0,0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12544,0,0,0,0,0,0,0,0,0,0,0,59136,0,257024,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,2241792,211456,0,0,0,0,380672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASKR,0,0,117504,1359104,0,0,0,0,0,0,0,0,189184,0,42752,0,184576,0,189952,0,1333248,374528,0,0,0,0,0,131840,0,0,0,171520,0,0,0,0,0,0,0,0,8192,0,0,0,16640,0,0,0,0,0,0,0,0,27648,0,0,0,0,0,0,0,0,0,0,0,0,105216,0,1556736,0,688128,0,116480,0,0,0,0,0,0,0,61952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869632,0,0,0,0,0,0,0,0,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28416,0,0,0,23296,0,0,0,0,0,0,20992,0,0,0,0,0,0,0,0,0,0,0,104960,376320,0,0,0,0,0,0,0,0,0,0,0,0,4864,0,0,0,0,0,1313792,0,0,0,0,0,149504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAL,932352,0,0,0,1192192,35328,0,0,0,0,0,0,0,0,0,0,0,0,0,10496,0,0,0,0,79360,0,0,0,91136,0,0,21760,56832,167168,167168,0,0,41728,0,0,0,0,0,0,0,31232,0,9728,0,0,0,0,0,13568,0,0,0,0,0,1777920,0,0,0,37888,0,0,0,0,0,36608,104960,441344,1797632,1552128,18688,245504,0,169984,0,134144,0,42496,42240,311552,0,0,0,0,0,0,0,0,0,0,610560,0,1364480,149760,0,0,0,0,37632,196608,0,0,0,115712,96000,0,3584,0,0,0,85248,0,0,0,0,0,0,0,0,0,0,152832,0,0,0,0,0,0,0,0,128256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82432,0,121856,0,0,0,0,0,0,0,0,0,3584,25344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUAR,61696,1081088,0,0,0,1525504,0,0,0,0,0,37632,4608,0,0,0,0,0,0,0,768,0,0,79360,0,0,0,0,0,141056,0,0,3840,72448,90112,0,0,0,67072,0,28928,0,0,0,43520,0,8192,0,12288,0,0,0,0,0,17920,0,0,0,0,0,2190336,0,0,0,0,0,0,0,0,141312,17408,2186752,495104,0,1636352,48640,443392,0,190976,0,63488,234240,26112,0,422144,0,0,0,0,0,0,0,0,0,0,572928,0,1654784,0,0,0,3584,0,0,240384,0,0,445440,0,86016,0,10240,0,0,0,32256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62720,0,0,0,0,0,0,0,0,0,40192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,0,145408,0,0,0,0,0,0,0,0,0,137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
