Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICR,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AIBR,0,234800,60400,1938100,0,920000,0,0,0,0,198100,554000,7021000,0,174200,0,1234700,0,51600,0,0,0,1231000,153400,159000,0,0,185600,161800,284800,499400,4199400,0,542800,1363600,364200,415100,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,673400,67500,62900,155000,1903800,197200,0,0,0,0,0,0,0,0,40800,619400,2600,6612300,882400,0,818200,105300,0,907300,1892800,377600,117600,2225000,0,2255800,1006000,242800,694400,1083200,0,0,2188900,0,0,382400,24900,0,1279600,0,0,1230200,0,0,335000,1985300,86300,52300,3739500,192800,0,97800,223900,0,0,0,0,13100,0,0,586000,0,0,0,0,13600,0,124000,0,0,513200,1762200,168800,361000,0,1575400,0,0,0,102000,257700,138400,71600,356000,0,0,0,1419600,0,942600,4800,0,0,39200,0,0,0,0,814700,0,0,0,0,0,14800,72400,1728000,1645000,286800,0,0,0,0,0,0,0,0,0,0,0,293300,22600,175800,141400,131600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AINL,0,31300,79400,0,1081000,5261300,422200,0,28600,0,0,2755600,477100,0,247400,0,0,199600,606600,18200,0,4200,0,341000,2863500,0,7200,12800,0,12600,2243800,328400,1373400,3600,0,0,0,108200,44700,0,75600,0,0,0,135000,159400,62900,0,0,0,0,0,0,0,26700,242400,0,0,132700,125400,126600,69200,14800,0,160000,0,0,48200,384800,0,818200,0,738600,0,136800,0,39200,0,264200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166200,31500,2008600,0,0,0,0,0,0,379600,0,0,0,67300,92500,0,91400,0,0,0,93800,0,0,0,0,0,0,0,0,0,0,0,880100,0,0,0,260500,0,0,0,481000,0,0,0,0,0,0,0,37700,0,0,9300,0,0,0,79800,0,0,0,303400,0,0,625400,0,274000,0,0,0,0,0,39200,0,63800,0,0,0,0,0,0,0,0,0,2361700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AINR,0,0,0,0,6054200,1386000,0,206200,0,0,0,201400,2263800,63600,0,0,0,135100,108300,0,0,0,0,3466600,788600,0,0,0,0,0,0,220800,8900,1082000,0,0,0,53200,42400,178200,0,0,0,61000,0,110800,67800,542200,0,0,0,0,0,0,31100,0,171600,0,0,16200,228200,126500,0,0,0,0,0,160500,0,215800,105300,738600,0,118900,301200,166000,0,14600,0,0,0,0,539400,0,0,0,0,0,0,0,0,0,0,0,139200,0,1022400,440000,0,0,33100,0,322000,127800,0,0,0,0,114400,72300,12000,0,0,0,108700,90000,0,0,0,0,0,0,0,0,0,0,441600,0,0,0,220400,0,0,0,385100,0,0,0,0,0,0,0,117800,0,101000,0,0,0,0,0,0,0,0,0,0,0,0,0,581200,0,1019800,0,0,0,0,73200,118100,0,0,0,0,0,0,0,0,0,0,3241400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIYL,854200,0,0,0,8075000,330300,0,0,0,0,613300,3100600,4324800,12200,0,97400,0,0,0,0,0,0,0,2659300,0,15400,1272800,0,509500,33300,1402100,1921700,83200,1031600,1338400,0,0,0,0,722200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243100,0,4300,0,0,0,14400,0,667300,0,796400,0,0,118900,0,1661800,5394100,376000,0,0,267200,313800,0,0,0,236200,0,0,0,0,0,2000,0,0,0,2203300,487000,3767400,0,157900,0,196100,227600,1373800,325600,0,0,0,1469200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356000,0,229600,0,0,0,1000,0,476200,2300,0,0,0,0,0,0,0,0,0,0,405700,0,0,0,19500,0,84900,0,656200,95400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28400,92200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIYR,0,648700,0,8700,6300,7564000,0,0,0,0,175800,1847200,3694800,0,76000,0,40600,0,52200,0,0,0,0,0,3114000,240000,0,1351000,2000,350600,2644800,1716100,950800,46700,1152500,73600,178900,0,22400,0,994500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4900,0,123100,0,44200,0,0,0,0,0,878400,0,907300,136800,301200,1661800,0,64000,3709800,0,0,203600,130800,131300,0,151400,0,0,0,0,135400,50000,0,5800,0,0,0,2067200,0,3507000,0,371000,0,98200,2394900,55600,258400,0,0,1597300,0,0,0,58200,0,0,0,34300,0,0,0,0,0,0,0,0,0,0,0,35700,0,0,0,0,0,290300,21000,299600,0,0,0,0,0,352600,0,0,0,0,0,0,0,0,0,0,0,345400,0,0,0,900,0,782400,55400,0,145200,0,0,0,0,77800,0,0,0,0,0,0,105800,0,0,0,572000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZL,4327600,58200,0,0,1388600,0,0,0,0,0,0,604400,1006500,295500,0,791000,4800,0,0,0,0,0,0,706600,14300,0,1773400,0,1429900,37400,511200,508000,1300,290600,2917400,0,0,16800,0,246600,0,0,0,0,0,0,0,0,0,0,0,6000,11400,0,0,0,0,0,0,40800,0,135200,0,0,0,0,0,1493700,0,833400,1892800,0,166000,5394100,64000,36100,1145900,0,158400,671400,0,17400,25300,1770000,1410200,0,0,181000,0,0,0,109000,0,0,5714800,912800,2647800,0,0,66300,2609100,56400,1757300,3787900,0,0,0,1844600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400,0,0,0,327200,0,600,0,158000,139200,0,63800,4056700,37700,4721800,305400,0,0,25400,0,0,0,0,0,0,0,661700,0,0,0,63900,0,102800,43200,23600,0,170400,0,0,0,0,0,0,0,0,0,0,0,0,456800,0,394800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZR,0,3426200,0,0,0,1257900,0,0,0,0,0,633300,1168200,0,262200,54200,498000,0,152200,0,0,0,0,0,423000,0,0,2036100,10300,1901000,865600,1183400,69600,0,2703400,46500,45000,0,0,0,215100,0,0,0,0,0,0,0,0,0,0,0,50500,0,0,0,0,0,0,0,26200,0,66800,0,0,0,220400,0,1825200,2409300,377600,39200,0,376000,3709800,1145900,0,0,0,14000,708000,13700,87000,1797400,2583300,0,0,309400,1800,0,0,157000,0,0,0,5353000,0,2167600,19800,226900,378100,3098400,3458400,5500,3467700,0,11400,1612300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15700,0,0,0,0,461800,0,0,122200,269400,119100,3400,407600,2785600,94100,5332800,0,0,23500,0,0,0,0,0,0,0,0,688800,0,0,0,55000,0,239400,0,710600,78900,0,0,0,0,0,0,0,0,0,0,0,0,2500,308200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVAL,29000,0,472500,0,0,0,0,0,0,140600,2591800,0,82800,0,0,2765100,0,503600,0,1400,0,0,0,1075300,0,0,0,0,1800,0,13400,454100,261800,1568200,1153300,1465400,1662800,416600,25500,1800,0,0,151000,0,14000,0,0,3200,0,0,0,671000,958400,4996900,1253800,306400,893800,47500,0,77800,0,152800,36200,170300,204200,1964800,1479600,0,0,1303400,117600,0,14600,0,0,0,0,0,1049800,2728800,743200,1030600,720600,714000,800,97500,0,2067200,957400,398600,321200,1146500,0,9800,1595200,818700,212000,0,88100,0,0,119200,0,1372500,2478000,29100,0,659300,0,0,12400,0,0,0,459600,91400,0,0,156000,0,138400,0,0,0,0,0,0,1431300,1116400,99400,47200,908000,287200,0,373200,228600,0,184400,60200,1077000,189400,0,270200,1667700,1351600,376600,0,0,0,0,83000,537400,2132800,0,178500,182800,400600,727600,411900,26700,1296400,860100,1200,0,0,0,0,0,0,0,0,0,0,10600,0,1017800,1329400,611200,133600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVAR,0,14300,0,527400,0,9600,0,0,369200,0,2177600,0,0,0,0,0,2532600,0,15600,0,0,0,0,0,2471800,0,0,10000,0,18400,0,0,2200000,295300,1390000,790600,887000,0,233600,0,0,5800,0,0,0,0,125800,0,0,0,0,820400,666500,1645700,4934800,2059500,465000,0,0,0,0,86100,353600,249400,80100,1746500,1933800,0,0,87000,2225000,264200,0,0,0,158400,0,1049800,0,1329400,2089400,523400,750100,0,322000,96400,0,1220400,0,1580600,979900,1107300,0,0,461900,1969800,138000,619400,0,32600,356600,0,1000,3860600,1077500,0,50000,608200,0,0,0,0,25100,0,300600,682400,0,0,40600,0,0,312200,0,0,0,0,467200,0,220200,42200,861400,0,157400,425600,4900,207200,13800,38800,402100,109700,0,15400,1828000,453200,603600,2785100,0,0,15900,0,1908000,691400,0,1885100,19200,0,522000,1049300,633800,1221200,0,536200,1387200,0,0,5800,0,0,0,0,0,0,0,53400,0,1211600,1754800,0,0,0,185600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVBL,690200,0,0,0,0,0,369700,453400,0,0,1599600,0,0,158800,0,1228000,0,0,0,0,0,0,0,0,0,1609500,109700,0,0,0,0,0,250700,0,1111200,884300,499400,53000,147500,0,0,0,165700,0,0,0,8200,53800,0,0,0,0,0,0,0,233200,1941900,504800,59400,69500,0,266400,57800,524400,58000,1734000,1117400,0,0,1802200,0,0,0,267200,203600,671400,14000,2728800,1329400,0,1467500,1463400,1182000,1750600,211100,91400,0,559600,3575000,3889200,1297500,1867200,2559700,0,0,0,288000,556600,2208600,98000,0,694000,384300,1617200,900600,1250400,150800,0,0,0,0,0,0,16500,25500,518900,0,0,0,0,0,67400,0,0,0,0,0,55400,0,409200,0,390600,0,186000,139200,465000,1831200,431800,146600,24800,68600,32600,4600,0,0,0,16100,91200,38200,0,0,0,183800,354400,0,0,0,1153800,1168400,915100,3698800,1394200,30700,0,0,45800,338700,514200,0,0,460400,69000,92300,0,0,1948600,2870800,113000,396400,207500,672100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVBR,0,410200,0,0,0,0,0,1031700,0,0,1760400,0,0,0,0,0,1502400,0,0,0,0,0,0,0,190400,1841600,0,217400,0,0,0,0,379200,827000,1245100,343600,105800,10000,0,0,0,165200,0,0,0,0,17000,0,151200,0,0,0,0,170600,5600,394000,1693800,0,441300,1400,0,0,269000,111400,482400,868000,2275000,36200,0,0,2255800,0,0,313800,130800,0,708000,743200,2089400,1467500,0,1015600,615600,202200,1754700,0,448400,113200,2491800,3643000,2628200,1491200,1537000,0,0,0,529200,234000,18800,2329600,1517800,0,393200,2258100,1888800,0,1316300,0,0,0,0,0,0,68400,216800,283200,0,0,0,0,0,0,0,0,0,0,122000,0,24400,43600,2400,0,40100,0,414800,185100,347800,722200,0,0,160000,46400,9800,0,93600,0,1200,0,0,13800,0,0,548500,116200,0,0,0,1662800,1529000,4032700,631900,0,739700,0,0,74000,0,413100,0,0,514100,30500,203700,0,0,2694000,3690800,2012400,837000,730000,179200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVDL,75800,26400,0,1158600,0,0,1194600,380600,0,0,449400,0,15000,0,0,625400,1787000,0,0,145800,0,0,28700,22700,326500,2251000,0,10000,21000,0,0,0,1033200,292300,1223700,620800,467800,398800,296100,0,20700,0,310700,9000,50400,0,143500,0,310700,0,0,137600,0,6300,0,0,0,6000,257600,39500,103400,399200,99200,0,275200,357600,381800,0,856300,28800,1006000,0,0,0,131300,17400,13700,1030600,523400,1463400,1015600,0,151500,0,577400,54800,0,0,32200,1861900,12800,619800,1040900,0,0,0,73400,257600,0,0,0,476200,90600,79000,329600,600,23000,0,0,74500,0,0,0,0,87700,73500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118900,0,0,137900,543000,255200,0,0,224400,0,380000,0,8400,0,0,67800,0,0,0,24400,0,186200,499100,0,89400,0,666000,37700,3292800,135200,17400,0,0,9800,0,0,0,0,0,22100,0,0,0,0,304000,465600,1435700,0,0,198900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVDR,3800,29400,1017600,43500,0,0,651000,1152600,33000,0,4100,0,0,0,0,1497000,661600,0,0,0,137300,0,16700,226400,77200,1761200,0,0,69000,0,0,0,92800,989600,1547800,0,0,338700,258600,1000,0,297600,0,0,166000,200800,39200,96700,0,0,0,0,85600,0,0,105400,40400,192200,384400,0,94400,132100,409400,198400,0,690600,279000,409300,0,772800,242800,0,539400,0,0,25300,87000,720600,750100,1182000,615600,151500,0,842200,0,206300,0,0,1268800,119300,302500,123000,0,0,0,0,255400,0,380100,0,407200,129600,0,264600,128600,40000,148100,0,73000,0,0,0,0,0,0,76400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165800,0,36600,0,289000,94700,57200,1703300,138400,0,2100,0,2200,0,0,0,0,0,0,0,0,647800,292800,200700,56600,334600,317600,6200,1229300,129200,3108200,0,0,0,0,70000,91400,0,0,0,133800,7600,99400,334600,0,41200,628400,3026600,0,181400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVEL,0,0,0,0,0,0,203200,0,35900,0,0,0,0,0,0,94400,0,0,0,0,0,0,0,705400,0,0,0,0,0,0,0,0,27400,1937000,3521200,931000,620900,18900,0,0,0,0,0,0,2839800,0,346600,0,10000,0,0,62000,273000,600,0,271500,510800,231300,0,484800,78400,65600,699700,0,639600,71100,0,0,0,1050000,694400,0,0,0,151400,1770000,1797400,714000,0,1750600,202200,0,842200,0,88800,0,0,0,260800,299800,0,0,0,0,0,260200,647200,2708000,49500,0,536000,387200,49200,584200,1485700,0,0,1050800,0,0,329700,127000,0,62400,154600,0,25400,486900,581400,623800,157800,494500,127700,0,104000,34400,65000,207100,33600,0,5100,584900,0,1598600,0,0,0,36200,0,22400,219300,151800,725500,206400,1089400,0,0,0,0,0,0,0,453000,192200,424800,0,37100,283600,0,0,192500,2705400,625200,115800,0,684000,0,660200,0,0,0,0,0,0,0,3300,21000,107400,1980600,531300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVER,0,77500,0,17800,0,0,0,89900,0,0,0,0,0,0,0,0,30200,0,0,0,107800,0,0,0,1246800,0,0,0,0,0,0,0,1849200,0,2825400,145900,647200,0,0,0,64100,0,0,3952800,0,242300,0,357800,0,0,0,11800,0,0,0,657000,59400,0,0,0,302200,545400,425100,1409600,0,0,148100,0,0,752800,1083200,0,0,236200,0,1410200,2583300,800,322000,211100,1754700,577400,0,88800,0,0,93100,158600,618800,181900,705300,0,0,0,0,0,3450200,439700,0,116800,877300,718700,79100,512400,1398200,0,0,653400,0,0,187600,422600,0,0,0,166200,591200,0,0,396400,488000,208900,30400,170000,0,331000,0,48600,0,63800,234800,0,1376100,13600,26200,0,281600,16000,300200,600,6600,456400,0,924200,0,1154900,0,0,0,0,0,174400,14600,234100,153800,0,9400,0,79100,100000,0,179400,2309000,43200,832200,0,1189500,81500,0,0,0,8000,0,0,0,0,92500,0,1570000,0,582600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDUL,0,0,0,0,0,0,651400,0,0,0,0,0,0,0,0,1784700,84000,0,0,14900,0,142200,16300,0,0,120200,135800,74800,0,0,0,0,0,0,389100,0,0,77000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521600,0,0,0,4600,0,0,0,0,0,107600,0,717000,0,37900,0,0,0,0,0,0,0,97500,96400,91400,0,54800,206300,0,0,0,410200,0,0,0,0,0,0,0,0,0,0,0,2717000,103500,0,0,0,93800,0,1535200,58000,0,17500,0,23800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,87200,0,0,0,6600,0,7000,0,0,1588000,2360000,264400,63000,276800,1728000,0,0,0,50000,0,127200,0,0,0,273400,3461400,2590400,1009200,97300,0,0,0,0,482900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDUR,0,0,0,0,0,0,0,1003100,0,0,0,0,0,0,0,0,1135300,0,0,0,0,0,73500,0,0,119800,0,145700,0,0,0,0,0,0,0,67600,0,0,59600,0,0,0,0,0,0,0,0,0,0,0,0,21400,0,0,0,0,83800,0,0,0,69200,0,76000,0,0,0,215800,0,450200,0,0,0,0,0,0,0,0,0,0,0,448400,0,0,0,93100,410200,0,0,0,0,0,0,46600,0,0,0,0,0,0,3665400,0,0,0,0,215100,0,2055600,0,0,58400,0,66100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,51800,0,0,0,60900,0,164000,0,647200,209400,0,143700,993000,254600,0,0,0,0,49300,0,147600,0,0,190500,2964500,4321800,0,2160800,0,0,0,0,0,1399400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVC,0,0,0,0,0,0,0,0,0,0,933800,0,0,0,0,0,0,0,0,0,0,0,0,19300,0,0,0,0,0,0,0,0,657000,169800,4000,0,4900,476000,470200,401400,581500,1417200,1051800,0,278200,106800,118000,226000,208300,0,0,661600,486000,0,0,0,0,0,0,131600,118000,495400,583000,951100,452800,0,0,0,0,1691600,2188900,0,0,0,0,181000,309400,2067200,1220400,559600,113200,0,0,0,158600,0,0,0,0,0,0,0,0,7310000,250000,213400,2949600,2536700,0,0,2240200,3307000,2084000,551400,1200,0,0,820300,0,8000,0,0,111400,31600,139100,579200,0,0,5400,0,0,0,260200,330200,170200,1263300,595800,440900,0,0,0,0,0,0,0,0,0,0,0,0,0,20600,0,1200,0,0,0,0,109000,347600,264100,0,0,0,0,0,0,206600,0,0,0,4542400,2846000,1491400,0,0,109600,108800,0,0,0,0,0,0,0,6000,0,357400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCL,0,0,0,0,0,0,555400,0,0,0,2045800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055900,0,0,0,0,0,0,0,11200,278600,417200,1310100,20200,0,0,0,122600,0,0,0,0,0,5600,0,0,0,0,0,0,0,0,0,0,0,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135400,0,1800,957400,0,3575000,2491800,32200,1268800,260800,618800,0,0,0,0,500400,1745100,0,9700,0,0,0,0,0,0,28300,4400,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139800,11100,171600,172000,0,153200,0,0,0,0,0,0,0,0,0,0,0,86400,0,0,0,186600,1622600,585900,1823000,0,0,0,0,0,0,0,0,0,90900,0,29100,0,0,0,506200,1853500,322900,0,72800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCR,0,0,0,0,0,0,0,510800,0,0,3034900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987600,0,0,0,0,0,0,0,0,302600,370800,826200,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73600,0,0,0,0,0,0,0,50000,0,0,398600,1580600,3889200,3643000,1861900,119300,299800,181900,0,0,0,500400,0,0,1237300,5000,0,0,0,0,0,0,157500,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,26400,0,0,0,0,0,38800,0,0,0,0,0,0,0,0,0,0,0,50600,29300,333500,466200,282400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961400,0,1627200,0,0,0,0,0,0,0,23800,0,0,0,0,0,0,0,139000,543200,0,0,0,76600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVPL,19200,0,0,0,0,0,0,0,0,0,3680400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83400,0,0,0,0,0,0,0,0,2528300,0,0,0,0,0,0,188600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017400,0,0,0,0,0,37200,0,0,0,0,382400,0,0,2000,0,0,0,321200,979900,1297500,2628200,12800,302500,0,705300,0,0,0,1745100,0,0,430400,0,0,15400,0,0,0,1821600,19800,1447000,0,0,28200,0,17200,0,1060600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,0,158200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,5200,0,0,187400,30100,0,0,0,132800,0,3968800,0,246200,55200,917800,0,0,0,0,0,0,0,0,0,0,0,0,24800,688200,501700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVPR,0,25400,0,0,0,0,0,1700,0,0,4146800,0,0,0,0,0,0,0,0,0,0,0,0,0,29600,132400,0,0,0,0,0,0,0,0,3615800,30100,0,0,0,0,0,0,25800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888300,0,0,0,0,0,948200,0,0,643000,24900,0,0,0,5800,109000,157000,1146500,1107300,1867200,1491200,619800,123000,0,0,0,0,0,0,1237300,430400,0,41300,31800,0,0,0,0,600,1672200,0,1100800,0,0,47100,0,17200,1411300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106800,0,0,0,0,13700,0,0,0,0,15500,0,0,200,0,0,0,0,0,0,27100,0,93000,0,0,0,3710800,50900,190600,0,181600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVR,0,0,0,0,0,0,910500,1348000,0,0,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792300,0,0,0,0,0,0,0,0,674000,108200,248200,51000,0,0,0,0,0,0,0,0,212800,77600,0,0,0,0,0,0,0,0,203200,12200,35800,0,0,0,2500,0,0,44400,390700,0,0,0,0,0,0,0,0,0,0,0,0,2559700,1537000,1040900,0,0,0,0,46600,0,9700,5000,0,41300,0,0,0,0,0,0,0,0,0,0,0,0,0,2216400,1209200,0,432300,409100,0,0,634500,336300,81300,438600,0,0,263600,414400,0,34000,0,0,0,0,0,8800,0,0,0,0,0,0,0,0,222800,0,0,21400,31000,0,0,0,0,0,186000,343600,296300,78200,211700,172000,0,0,0,0,0,423000,0,29700,146300,0,0,0,1418000,1350200,2522600,2021400,0,0,4920500,162000,123700,0,0,76600,1436100,253200,153400,0,0,24400,30100,50400,0,0,0,4400,0,0,9200,0,0,29400,36400,22400,19600,0,6100,5600,0,32400,49400,18400,63200,0,8300,2700,0,57300,63600,0,0
PVT,0,0,0,0,0,0,0,0,45700,0,632900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18200,0,0,0,0,94000,91800,0,0,171400,223400,259700,216200,198000,210300,257400,285800,0,0,244300,437000,0,0,0,0,0,19200,0,0,20800,102600,365500,522500,0,0,0,0,819400,1279600,0,0,0,0,0,0,9800,0,0,0,0,0,0,0,0,0,7310000,0,0,0,31800,0,0,0,0,456600,291200,0,0,2023300,1222900,165600,18300,143000,0,0,165000,27000,71800,0,0,103700,130000,346200,674200,0,0,29400,0,0,0,379800,518300,696000,1112800,3217000,2022800,0,53800,0,22000,0,0,0,0,0,0,0,0,0,0,0,49600,0,6600,0,0,99400,0,882100,519300,0,0,0,0,0,146800,0,0,0,6509400,6360800,2708800,0,0,0,118900,0,0,0,0,0,0,0,8200,0,125900,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
