Unnamed: 1,ADFL,ADFR,ADLL,ADLR,AFDL,AFDR,ALML,ALMR,ALNL,ALNR,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVM,AWAL,AWAR,AWBL,AWBR,AWCL,AWCR,BAGL,BAGR,DVA,FLPL,FLPR,IL2DL,IL2DR,IL2L,IL2R,IL2VL,IL2VR,OLLL,OLLR,OLQDL,OLQDR,OLQVL,OLQVR,PLNL,PLNR,SAADL,SAADR,SAAVL,SAAVR,SDQL,SDQR,URBL,URBR,URXL,URXR,URYDL,URYDR,URYVL,URYVR,ADAL,ADAR,AIAL,AIAR,AIBL,AIBR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,BDUL,BDUR,DVC,PVCL,PVCR,PVPL,PVPR,PVR,PVT,RIAL,RIAR,RIBL,RIBR,RIFL,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIPR,RIR,IL1DL,IL1DR,IL1L,IL1R,IL1VL,IL1VR,RIVL,RIVR,RMDDL,RMDDR,RMDL,RMDR,RMDVL,RMDVR,RMED,RMEL,RMER,RMEV,RMFL,RMFR,RMHL,RMHR,SIADL,SIADR,SIAVL,SIAVR,SIBDL,SIBDR,SIBVL,SIBVR,SMBDL,SMBDR,SMBVL,SMBVR,SMDDL,SMDDR,SMDVL,SMDVR,URADL,URADR,URAVL,URAVR,ADEL,ADER,AIML,AIMR,ALA,AVFL,AVFR,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,CEPDL,CEPDR,CEPVL,CEPVR,HSNL,HSNR,PVWL_or_R_1,PVWL_or_R_2,PVWL_or_R_3,PVQL,PVQR,RICL,RICRa,RICRp,RID,RIS,RMGL,RMGR,BWM-DL01,BWM-DR01,BWM-VL01,BWM-VR01,BWM-DL02,BWM-DR02,BWM-VL02,BWM-VR02,BWM-DL03,BWM-DR03,BWM-VL03,BWM-VR03,BWM-DL04,BWM-DR04,BWM-VL04,BWM-VR04,BWM-DL05,BWM-DR05,BWM-VL05,BWM-VR05,BWM-DL06,BWM-DR06,BWM-VL06,BWM-VR06,BWM-DL07,BWM-DR07,BWM-VL07,BWM-VR07,BWM-DL08,BWM-DR08,BWM-VL08,BWM-VR08
AINL,0,373800,0,0,1033000,3415400,149400,0,0,0,0,1462400,49600,57400,0,0,0,347400,808200,0,0,224000,0,445000,4576100,0,0,0,0,0,928000,202200,1543900,140000,0,0,0,48500,96400,0,247300,0,0,0,75800,4000,181000,0,0,0,0,0,0,0,0,0,0,0,0,206700,27700,129400,121600,0,58100,0,0,37000,177200,630100,214000,0,1043300,150800,301600,0,73000,0,858200,0,0,0,0,9200,0,0,0,0,0,0,0,0,0,0,0,185300,1017400,943400,0,0,0,38200,248400,0,46000,0,0,0,67400,81600,0,94800,0,0,0,84100,0,0,0,0,0,0,0,0,0,0,0,676900,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334800,0,0,44000,0,448300,0,0,0,0,0,0,0,175800,0,0,0,0,0,0,0,0,0,0,2839900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AINR,0,0,0,0,2843200,333000,0,219600,0,0,0,662400,3036400,33700,37400,0,0,913800,405000,0,7800,0,361400,3400800,672300,0,0,0,0,0,26100,599200,33400,1590000,0,0,0,22900,56600,143400,0,0,0,125400,14000,86000,289400,112500,0,0,0,0,0,0,0,0,0,0,0,65300,56800,140000,84600,162200,0,0,0,68100,180200,225000,609400,1043300,0,179200,84400,0,0,53500,0,0,0,0,153900,0,79600,0,0,0,0,0,0,0,0,0,367600,0,1438800,414200,0,0,0,0,194000,85800,0,0,0,0,70800,95400,104800,0,0,0,104600,0,0,0,0,0,0,0,0,0,0,0,789200,0,0,0,0,0,0,0,89400,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,6000,0,0,0,0,0,0,210100,0,461400,0,0,0,0,13500,257400,0,0,0,0,0,0,0,0,0,0,0,2480000,6600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIYL,719800,0,0,0,5740900,0,0,0,0,0,356100,1778800,2608600,43400,0,12600,0,47400,0,0,0,0,0,2188500,0,19600,2506800,0,768200,0,1918000,3302000,95400,1166600,1103000,35700,9600,0,0,975800,0,0,0,86000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168400,0,31800,0,0,0,6200,0,41000,0,606400,0,150800,179200,0,2104600,4405800,306900,0,0,291100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460400,398600,2576600,0,91800,0,50600,44900,2044000,941600,88000,0,0,1183200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,490300,0,0,0,286400,0,175200,0,0,0,0,0,0,0,0,0,0,0,31600,0,0,0,0,0,0,66200,402900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIYR,0,915200,0,19400,50500,6637800,0,0,0,0,65800,1750800,3018600,0,44600,0,149900,0,135100,0,0,0,0,0,2576400,0,0,2096400,0,1016300,2426300,2968200,1066600,112200,791000,0,0,0,0,0,1020000,0,0,0,52400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349000,0,0,0,0,0,0,0,48200,0,338100,301600,84400,2104600,0,0,3844200,0,0,0,315200,87900,0,0,169000,0,0,0,0,600,0,0,0,0,0,2403100,0,3048300,0,161800,37200,84400,1716200,0,505000,0,6200,1991700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435600,0,0,0,0,0,239600,0,0,0,0,0,0,0,0,0,0,0,11200,0,0,0,0,0,401500,0,0,0,0,0,0,0,41800,0,0,0,0,0,0,0,0,0,41200,0,1213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZL,3684000,0,0,0,627500,0,0,0,0,0,0,343800,764200,272000,0,414300,67000,8000,0,0,0,0,0,239400,25200,0,1498200,0,806500,0,624400,657400,0,221900,2728000,0,0,800,0,46600,0,0,0,0,0,0,0,0,0,0,0,34600,0,0,0,0,0,0,0,51700,0,144200,0,0,0,19600,0,1570500,0,308700,3333600,0,0,4405800,0,0,784000,0,0,615600,0,80600,0,2222600,2073600,0,0,675800,0,0,124000,0,0,0,5168100,815000,1820200,50800,119900,65400,2457400,426900,2265500,3881600,0,9200,0,2055200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068800,0,0,0,378600,143900,0,0,3431600,111000,2963200,28400,38800,0,0,0,0,0,0,0,0,0,1179000,0,0,0,0,0,10600,0,6400,0,109200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIZR,8700,5026900,0,0,0,1346700,0,0,0,0,0,708600,846600,0,243200,0,745800,0,0,0,0,0,0,16400,639400,0,0,1358400,0,1242800,1206200,387400,295200,0,2679900,0,79600,0,228400,0,214800,0,0,0,0,0,12600,0,0,0,0,0,228200,0,0,0,0,0,0,0,8800,0,84600,0,0,21000,239200,0,1601800,2332000,244400,73000,0,306900,3844200,784000,0,155600,12000,0,605200,86700,322800,499000,2220400,0,0,216000,0,0,0,0,0,17500,0,5216300,0,2124200,0,198200,570300,4051300,2350200,0,3266400,0,0,2292800,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234700,0,0,0,0,0,0,0,0,0,197200,0,0,294200,1792000,807800,5511200,0,0,0,6800,0,0,0,0,0,0,0,910400,0,0,0,127400,0,119600,0,211000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413000,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVAL,61200,0,286200,0,0,0,6100,0,0,177800,1341800,0,96200,0,0,903100,0,122800,0,0,0,0,0,1187200,0,0,0,0,38000,0,0,0,138600,2294800,684300,74500,741100,386300,0,0,0,0,124200,0,0,93200,0,0,0,0,0,643400,912400,3453100,1355100,1168000,90800,0,0,30000,23000,183000,0,73200,324100,1092300,635600,0,0,1261600,50800,0,53500,0,0,0,155600,0,866900,1555600,713600,74800,403000,1258500,0,0,0,516500,694400,0,272000,95900,0,0,1002600,555500,688500,0,24600,0,0,0,0,1041300,3192400,60100,0,79000,0,0,0,0,0,0,922600,180400,0,0,0,0,193000,0,0,0,0,0,0,686500,232900,56200,0,467700,301000,158400,118000,145000,49000,0,0,164800,1800,0,278400,1464200,1684000,317000,0,0,0,41000,259400,746800,1337400,0,0,0,0,215000,588700,0,818400,732900,117400,0,0,0,0,0,0,0,126400,0,0,0,0,290200,921200,1164800,386600,0,122200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVAR,0,250500,96800,439800,0,0,0,0,18400,0,1590000,475400,0,0,0,95600,910600,0,1125600,0,0,0,0,0,1668600,0,0,0,0,29300,0,167400,2278600,178000,977800,1859900,409100,65800,311400,0,0,0,0,23000,0,0,0,0,0,207000,0,877400,698200,1368800,3669100,973400,485400,0,23200,0,45800,75200,261000,299900,166900,1695000,1318000,0,3700,56600,1321100,858200,0,0,0,0,12000,866900,0,1053200,1770400,357400,149000,0,87000,0,0,234800,0,973400,101400,0,0,0,516200,900800,0,526200,0,0,137400,0,0,3155700,720600,0,0,655000,0,0,0,0,0,0,0,448600,0,0,0,0,0,106900,0,0,0,0,931500,0,281000,386600,455000,0,61400,443900,185300,453200,0,11700,297600,0,0,262600,1334600,628500,520200,1527600,0,0,33600,0,887400,0,0,577400,0,0,0,738000,313700,345600,0,51500,46600,0,0,0,0,0,0,0,0,0,0,0,0,679300,316800,1543800,0,0,0,132600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVBL,392600,0,800,500,0,0,122600,0,0,0,507000,0,0,0,0,561100,0,0,0,0,0,0,0,84200,0,971200,0,0,0,0,0,0,174300,0,868600,50200,0,102200,294800,0,0,0,119400,0,0,0,0,0,0,0,0,0,0,5100,92700,0,866400,517700,20400,44500,0,243200,76200,183200,0,2065000,1948400,0,0,2223800,0,0,0,291100,0,615600,0,1555600,1053200,0,2173900,1855600,590200,238400,0,594600,0,0,3065100,3633800,1761800,621000,758000,133900,0,0,228300,458400,1396400,391800,0,778400,403200,1658200,745400,745900,102400,6000,0,0,0,0,0,0,195000,29800,0,0,0,0,0,35200,0,0,0,351300,0,116400,0,39900,0,200,45600,338600,49200,405900,1021500,552200,0,43800,0,0,0,0,0,0,103100,117000,0,0,0,0,391100,0,0,0,261800,219400,704000,1270800,2616800,0,0,0,0,85600,314800,0,0,0,289000,0,56400,0,0,1262200,2774400,2415700,166600,78600,316500,116100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVBR,0,281400,0,0,0,0,0,85500,0,0,918000,0,0,0,186400,0,2364200,0,0,0,0,0,0,0,0,1833000,0,172600,0,75800,0,0,0,464500,2566600,554500,211000,0,126800,0,0,172400,0,0,0,0,2300,0,8200,0,0,0,0,44400,0,681300,2149000,83800,472400,98200,0,198800,546400,97500,237400,1877200,2445900,0,0,0,1092800,0,0,0,315200,0,605200,713600,1770400,2173900,0,1454100,864600,0,349300,0,18800,0,2164600,3179800,905000,1207400,1004200,0,106700,0,241400,122100,0,1100200,231300,0,0,886400,1126000,188400,1139100,22400,0,0,0,0,0,0,263300,0,0,0,0,0,0,0,0,0,0,0,0,0,41300,0,273800,0,814800,0,497400,102600,1254900,1130000,922400,0,0,15800,0,0,0,0,129000,0,98800,0,0,0,0,68500,0,0,0,804000,678600,3048800,1097900,0,0,0,74300,0,5300,604000,0,0,302000,0,0,0,0,2111000,2144900,2520900,1216900,371400,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVDL,0,0,56400,1058200,0,0,854000,591600,0,0,0,0,0,0,0,336600,986600,0,0,97800,0,0,0,0,0,783100,0,0,0,40800,0,0,744700,97400,1132000,0,0,332000,277600,0,0,0,400600,191600,0,0,169200,0,51800,0,0,146600,97000,70000,0,0,0,91600,135300,59000,287200,370100,417500,0,311400,323600,399000,0,229600,761300,436600,0,0,0,87900,80600,86700,74800,357400,1855600,1454100,0,176500,0,591000,0,0,0,139200,698500,117200,8000,615900,0,0,0,0,142800,0,0,0,603500,25400,357600,292500,0,0,0,0,88000,200,0,0,0,60300,0,0,0,0,0,0,53900,0,0,0,0,0,0,0,107600,0,143100,0,0,53400,39200,857600,117200,0,117400,0,115400,0,77800,0,0,0,0,0,0,20300,0,329000,258200,37100,0,0,0,0,2098100,57800,0,0,0,22000,0,0,116600,0,0,17300,0,0,0,0,156700,1496600,19900,546200,0,0,210200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVDR,0,186500,660200,37600,0,0,523500,653800,0,0,176600,0,0,0,0,853600,100800,0,0,0,103600,0,0,338400,73500,1196000,0,0,0,0,0,0,316600,851900,1662400,325500,0,289300,208300,18000,0,38700,0,0,194000,202200,0,23300,0,0,0,0,44400,13800,61600,0,0,0,15800,42000,212600,0,250600,304000,0,200400,451300,93800,0,451900,307900,0,153900,0,0,0,322800,403000,149000,590200,864600,176500,0,341400,0,0,0,0,1039700,191600,375400,0,0,0,0,0,198200,0,16000,0,224300,522000,0,337000,161800,145700,46600,299600,104700,0,0,0,0,0,3600,82900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323600,0,66500,0,161800,53800,0,1709400,0,0,83800,0,51800,0,0,0,0,0,0,0,0,0,16300,472600,87200,0,79600,155400,715300,87900,1703000,0,0,0,0,63300,0,0,0,0,0,127800,399200,0,0,0,700100,196500,2740600,0,302200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVEL,0,0,0,0,0,0,144400,0,0,0,126800,0,0,0,0,65300,0,0,0,39600,0,0,0,563800,0,0,0,0,0,0,0,0,0,1615400,3477000,0,0,129800,0,59000,0,0,0,0,4590200,0,213200,0,114800,0,0,104700,128200,88600,17400,188600,0,0,0,476600,0,78600,389800,0,1019200,70000,0,0,0,30600,250200,9200,0,0,0,2222600,499000,1258500,0,238400,0,0,341400,0,0,87200,0,165500,125000,0,0,46200,0,0,0,261500,334400,2245400,111400,0,342400,1029300,16800,817600,1332500,0,0,0,0,0,208800,75200,0,0,261000,66400,0,571700,522100,0,146400,384000,74600,0,167800,72800,0,0,0,0,207600,318300,31600,494800,0,126600,0,0,0,184200,193000,160600,1083100,363800,990000,8700,0,0,0,0,0,1700,316200,0,145200,0,72600,0,0,0,71000,1779800,59000,0,0,794700,70800,912400,0,0,40600,0,0,0,0,0,33400,158000,131600,1180600,523700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVER,0,0,0,0,0,1000,0,97600,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,433800,0,0,0,0,0,0,0,1578000,294000,2075800,84000,0,0,108200,0,48200,0,0,4371800,0,320900,0,163300,0,0,0,53600,89100,56600,0,131400,142600,0,0,0,498600,289100,503600,617300,0,188300,92400,0,0,423900,960000,0,79600,0,169000,2073600,2220400,0,87000,0,349300,591000,0,0,0,0,0,14800,0,240800,160700,0,0,0,264600,0,2642000,507800,0,132200,30800,354400,283100,903200,1037800,0,0,246200,0,0,17900,109400,0,0,91400,131700,521000,0,0,540600,422700,145400,24300,32400,0,157500,0,6200,0,100600,852200,25800,207200,0,407700,0,33200,0,168400,0,0,222400,400,837400,0,846800,0,0,0,0,238200,0,0,174100,112900,0,318800,208100,316100,115400,0,609000,1595600,0,635000,0,1091200,102000,0,0,135800,0,0,0,0,0,98400,17200,0,1553400,0,776900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDUL,14600,0,0,0,0,0,223600,0,0,0,205800,0,43500,0,0,1220600,312900,0,0,0,0,88200,0,0,0,331800,153200,50000,0,0,0,0,0,0,0,0,0,32200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381000,0,0,0,0,0,0,0,0,0,43600,0,763600,31200,0,0,0,0,0,0,0,0,0,0,594600,0,0,0,87200,0,0,275400,0,39400,0,0,0,0,0,0,0,0,0,3536700,116800,0,0,0,266200,0,1751000,248600,0,19400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,37400,0,0,0,0,0,103800,0,52000,386400,662400,308600,185600,154600,1841100,0,0,0,20400,0,254200,0,0,0,1160400,1534000,2150400,239600,195000,0,0,0,0,0,372400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDUR,0,0,0,0,0,0,0,725000,0,0,277700,0,0,0,0,88000,1012600,0,0,0,20000,0,38200,0,0,245600,13000,166600,0,0,0,0,0,0,0,0,0,0,64200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100600,0,0,0,0,0,0,0,0,0,0,143800,581400,0,0,0,0,0,0,0,0,0,0,0,18800,0,0,0,0,275400,0,0,0,0,0,0,54900,0,0,0,0,0,0,3188400,0,0,0,0,343000,0,1726400,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64400,0,0,0,0,0,0,0,1038500,1523100,0,357900,908000,162000,0,0,0,0,114000,0,252400,0,0,550900,2557900,2088200,312400,1401900,0,0,0,0,0,0,326800,0,0,0,0,0,0,0,0,0,20300,0,0,0,1600,0,0,0,90800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVC,0,0,0,0,0,0,0,0,0,14400,507600,0,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,781200,513000,66200,0,100100,446000,558800,690500,10400,947000,975300,186200,126800,86900,150600,183000,148400,0,0,255500,43200,0,0,0,0,0,0,191500,134000,461000,568600,669400,431200,0,0,0,0,1263800,2526600,0,0,0,0,675800,216000,516500,234800,0,0,0,0,165500,14800,0,0,0,0,0,3700,0,0,6948400,88800,183600,2720900,1327200,0,0,4124300,3498200,1510200,10200,4500,0,0,23600,74300,52000,0,0,71800,2400,208400,0,0,0,33200,0,0,0,291200,44800,0,580500,945800,1204800,0,0,735800,0,0,0,0,0,0,0,0,77300,0,0,0,0,0,0,0,0,380800,446400,0,55500,0,0,0,0,0,0,0,0,0,3731000,2171600,1097200,0,0,1100,22300,0,0,0,0,0,0,0,0,0,0,152000,59300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCL,0,0,27000,0,0,0,515800,0,0,0,2104800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162600,0,0,0,0,0,0,0,0,105600,401700,611200,0,0,0,0,0,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,6300,0,97000,0,0,0,1100,0,5900,0,0,0,0,0,0,0,0,0,0,0,694400,0,3065100,2164600,139200,1039700,125000,0,39400,0,0,0,48600,1363000,0,17000,0,0,0,0,0,0,56000,0,0,111200,58400,27400,5800,0,77800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43100,0,86300,204200,49400,56900,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400200,999000,527200,1861400,0,0,0,0,0,0,0,0,0,125400,0,0,0,0,24400,713300,0,1650000,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCR,0,498600,0,52400,0,0,0,844100,0,0,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687900,0,15200,0,22600,0,0,718000,28900,428400,0,219900,0,55600,0,0,0,25000,0,0,0,0,0,8300,0,0,0,0,0,37400,0,0,0,10000,0,99000,0,0,0,0,0,12200,0,0,0,0,0,0,0,600,0,0,0,973400,3633800,3179800,698500,191600,0,240800,0,0,0,48600,0,0,554200,0,0,0,0,0,0,0,75400,0,0,0,0,2400,0,0,482400,0,0,0,0,0,25700,0,40400,0,0,0,0,0,0,0,0,0,0,0,0,279600,0,0,0,0,110200,0,460800,129400,916500,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,36000,0,0,0,1182200,0,1995400,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113200,468600,0,0,0,0,264400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVPL,32400,0,0,0,0,0,0,0,0,0,2950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104100,0,0,0,0,0,0,0,0,2752500,0,0,0,0,62800,0,0,0,0,0,0,0,34600,0,0,0,0,0,0,0,0,0,0,0,1113200,0,0,0,0,0,1031200,0,0,0,0,697600,0,0,0,0,124000,0,272000,101400,1761800,905000,117200,375400,0,160700,0,0,3700,1363000,0,0,0,0,0,7600,0,0,0,776400,622800,957400,0,0,62500,0,0,0,829600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116400,0,152200,0,89500,0,206600,0,100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914800,3600,189600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59500,0,0,430800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVPR,0,0,0,0,0,0,0,0,0,0,2239600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,915700,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,1001400,0,0,0,0,0,12400,0,0,482900,0,0,0,0,0,0,0,95900,0,621000,1207400,8000,0,46200,0,0,0,0,0,554200,0,0,0,0,0,0,0,0,0,3502400,0,713400,0,0,273400,0,0,363400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137900,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694200,0,42500,0,92600,0,0,0,0,0,0,0,0,0,0,0,0,0,909200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVR,0,0,0,0,0,0,551800,1281300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3048800,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0,0,0,0,0,136200,280200,0,0,0,0,0,0,0,0,0,172200,0,0,0,0,0,0,0,0,0,480400,0,0,0,0,0,0,0,0,0,0,0,0,758000,1004200,615900,0,0,0,0,54900,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551200,1257800,0,707400,675800,0,0,0,194400,156600,0,0,0,134800,85200,0,0,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,634200,0,31600,66000,0,0,0,0,0,0,76200,54100,0,72100,266900,56000,0,0,0,0,0,236000,0,995500,0,0,0,0,2114200,2724100,1520000,2892900,0,0,4006600,177300,4200,0,0,152200,564600,0,0,38800,0,0,9600,379800,176400,99800,0,0,0,0,46800,218200,5600,8600,800,178400,45200,0,63400,20600,2800,0,139900,40200,53600,3600,37000,108200,0,0,176000,10000,83200,19000
PVT,0,0,0,0,0,0,0,0,0,0,295000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87800,432200,0,0,0,112800,67800,0,0,56400,144700,242500,1400,215100,240600,370600,562600,0,0,0,0,238800,0,299300,0,5700,0,0,0,102400,18000,275400,659500,0,0,0,0,581400,1105000,0,0,0,0,0,17500,0,0,133900,0,0,0,0,0,0,0,6948400,0,0,0,0,0,0,0,0,152200,538300,0,0,1979400,1993800,6600,17200,26600,0,0,181000,80400,55800,0,0,154000,0,477000,295000,0,0,37000,404600,0,0,840200,383500,219000,1966100,2659000,4047600,8600,1100,52800,271200,0,0,0,0,0,0,0,0,177000,0,0,0,0,0,0,0,30800,79400,0,0,0,0,0,0,0,0,0,0,0,4626300,5394800,3785000,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,20500,756600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIAL,1677300,0,0,0,2300,0,0,0,260900,0,199800,0,342000,0,0,27000,0,139300,0,0,0,0,0,1354400,0,0,0,0,134200,0,0,0,0,2207000,0,99400,0,0,0,209200,0,390200,0,2600,0,0,0,28700,0,0,0,515000,0,586900,100000,0,190800,0,0,2070200,0,0,0,188200,0,0,0,0,0,0,93200,0,367600,2460400,0,5168100,0,1002600,516200,0,106700,0,0,0,264600,0,0,88800,0,0,7600,0,0,0,0,10026400,1675600,0,107800,0,417600,0,1893400,1036200,0,0,0,834000,0,0,426600,425600,0,0,1084800,567000,5507800,2792800,3258300,4404400,3963800,3412200,0,0,0,0,113800,0,0,0,769600,378800,204600,1113800,150800,108300,248200,0,518000,33800,622200,76400,3598200,4012200,3606600,4237600,0,0,0,0,112600,0,0,0,0,0,0,0,0,0,0,0,0,0,1072000,427600,2339200,86800,0,0,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIAR,0,1558700,0,29600,0,0,0,0,0,9600,350400,225000,0,0,0,0,5900,0,153400,0,0,0,0,0,1212400,0,0,0,0,139400,172000,3200,1931800,0,206400,0,0,0,0,0,0,0,262000,0,0,0,0,0,45100,0,0,0,610200,600,427300,6400,264000,0,78000,0,1945800,0,0,0,34200,0,149300,0,0,0,0,185300,0,398600,2403100,815000,5216300,555500,900800,0,0,0,0,261500,0,0,0,183600,0,0,0,0,0,0,10026400,0,0,2592000,0,59000,0,289400,1607400,0,705600,0,0,829700,0,0,165600,507200,0,0,577000,1136300,3653000,5685700,4375400,4410000,4032900,5148400,0,0,0,6500,22200,254200,0,0,127200,763300,1394200,325300,39000,311500,0,277200,129500,402400,165300,531400,3118800,3122200,4005600,2641000,0,0,0,0,0,89400,0,0,0,0,0,0,0,0,0,0,0,0,75000,567000,66700,1758800,0,0,0,0,0,0,0,106600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
